effect_id（与客户端脚本共用ID规则，但是从50000000以上，8位(1位标示+4位类型+3位流水)，标示：5任务，6地图（NPC包含在地图里），7系统，8运营活动，9其他，4位类型：1是4位任务ID，2是4位地图ID，3是4位系统ID（自定义），4是4位运营活动ID，5没有，就是流水号；事件效果配置表，在事件配置表的ID上+1位流水	effect_second_id（副主键）	valid	"effect_type(触发效果,0无，1更新任务进度(参数1为任务ID，参数2为任务第几个条件，从0开始；参数3为任务增加的进度)，2使一个NPC可以被攻击，3使一个NPC消失（后面参数分别填NPC个体的上下限，只要在上下限范围内的都会消失），4NPC出现（后面参数分别填NPC个体的上下限，只要在上下限范围内的都会出现），5NPC群组消失，6NPC群组出现,7修改一个地图的复活点(参数1X坐标、参数2Z坐标、参数3Y坐标（要乘以10）)，8是给一个目标加一个buff,9触发一个客户端脚本（effect_pram2。0：触发者是角色，给该角色发脚本，触发者是NPC，给NPC周围的人、1:表示给整个地图发脚本、2:表示给这个地图内的同队伍的玩家发脚本），10触发一个广播，11副本进度+1，12让一个npc个体死亡,13给一个地图的队长加BUFF，14封魔塔刷出当前关卡的NPC<NPC AI 需要触发这个事件>，15使同一张地图一类型NPC死亡<参数为type_id>，16迷宫副本修改角色坐标<参数1：X分米，参数2：Y分米>)，17刷新一次道藏任务，18删除NPC身上的buff（参数effect_pram1填buffID），19结束一个地图的副本（暂时只处理的小世界/周陵/天书陵/帮派宝库）；20招出一个黑户（参数1npc_type，参数2持续时间（单位毫秒），参数3坐标X，参数4坐标Y，参数5黑户NPC等级,参数6<对应参数3/4的，代表该坐标是固定坐标0还是偏移坐标1，参数7所属类型（0表示没有所属、1表示属于玩家个人、2表示属于玩家队伍、3表示属于玩家家族、4表示属于玩家阵营、5表示人物及其队伍（如果有的话））>），21给地图所有人员加BUFF（参数1 ：BUFF_ID  参数2 BUFF等级，参数2 BUFF等级，参数3 ： 持续时间），22给某个成就加值  参数1 成就ID 参数2 更新的次数，23给某个地图刷出封妖（地图ID，随机概率类型<0系统，1事件>，刷新最大数量），24给某个地图刷出封妖，系统触发（同上，design_cfg配触发），25触发掉落（参数1掉落ID，参数3广播ID，这种掉落不会弹框），26触发一个学院召集，不限人数，27事件触发新的事件，使用需谨慎，参数1为新事件ID，触发死循环弹JJ,28事件增加完成度（参数1代表增加多少完成度、参数2填2重置完成度），29事件触发整个地图的角色传送(本地图传送)（参数1为x坐标，参数2为z坐标，参数3为y坐标，要乘以10），30触发个人掉落（参数1掉落ID，参数3广播ID，这种掉落拾取后会弹框【effect_pram4。0表示个人掉落、1表示队伍掉落】）），31触发一个好友召集，前4个可相应号召，32给一个任务id，33从任务池中给一个任务，34触发家族神兽的开户的通知
"	effect_pram1（加buff则为buffID，广播ID）	effect_pram2（加buff则为buff等级，广播范围（1地图广播，2世界广播），脚本（0只对触发者触发，1对全地图玩家触发））	effect_pram3（加buff则为buff持续时间）	effect_pram4	effect_pram5	effect_pram6	effect_pram7	effect_pram8	effect_pram9	effect_pram10	trigger_opp（触发几率） 
900400018	1	1	6	900403001	0	0	0	0	0	0	0	0	0	10000
900400019	1	1	6	900404001	0	0	0	0	0	0	0	0	0	10000
900400020	1	1	6	900405001	0	0	0	0	0	0	0	0	0	10000
900400021	1	1	5	900401001	0	0	0	0	0	0	0	0	0	10000
900400022	1	1	5	900402001	0	0	0	0	0	0	0	0	0	10000
900400023	1	1	5	900403001	0	0	0	0	0	0	0	0	0	10000
900400024	1	1	5	900404001	0	0	0	0	0	0	0	0	0	10000
900400025	1	1	5	900405001	0	0	0	0	0	0	0	0	0	10000
900400026	1	1	6	900401002	0	0	0	0	0	0	0	0	0	10000
900400027	1	1	6	900402002	0	0	0	0	0	0	0	0	0	10000
900400028	1	1	6	900403002	0	0	0	0	0	0	0	0	0	10000
900400029	1	1	6	900404002	0	0	0	0	0	0	0	0	0	10000
900400030	1	1	6	900405002	0	0	0	0	0	0	0	0	0	10000
900400041	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900400042	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900400043	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900400044	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900400045	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900400046	1	1	6	900406001	0	0	0	0	0	0	0	0	0	10000
900400047	1	1	6	900407001	0	0	0	0	0	0	0	0	0	10000
900400048	1	1	6	900408001	0	0	0	0	0	0	0	0	0	10000
900400049	1	1	6	900409001	0	0	0	0	0	0	0	0	0	10000
900400050	1	1	6	900410001	0	0	0	0	0	0	0	0	0	10000
900400051	1	1	5	900406001	0	0	0	0	0	0	0	0	0	10000
900400052	1	1	5	900407001	0	0	0	0	0	0	0	0	0	10000
900400053	1	1	5	900408001	0	0	0	0	0	0	0	0	0	10000
900400054	1	1	5	900409001	0	0	0	0	0	0	0	0	0	10000
900400055	1	1	5	900410001	0	0	0	0	0	0	0	0	0	10000
900400056	1	1	6	900406002	0	0	0	0	0	0	0	0	0	10000
900400057	1	1	6	900407002	0	0	0	0	0	0	0	0	0	10000
900400058	1	1	6	900408002	0	0	0	0	0	0	0	0	0	10000
900400059	1	1	6	900409002	0	0	0	0	0	0	0	0	0	10000
900500011	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900500012	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900500013	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900500014	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900500015	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900500016	1	1	6	900501001	0	0	0	0	0	0	0	0	0	10000
900500017	1	1	6	900502001	0	0	0	0	0	0	0	0	0	10000
900500018	1	1	6	900503001	0	0	0	0	0	0	0	0	0	10000
900500019	1	1	6	900504001	0	0	0	0	0	0	0	0	0	10000
900500020	1	1	6	900505001	0	0	0	0	0	0	0	0	0	10000
900500021	1	1	5	900501001	0	0	0	0	0	0	0	0	0	10000
900500022	1	1	5	900502001	0	0	0	0	0	0	0	0	0	10000
900500023	1	1	5	900503001	0	0	0	0	0	0	0	0	0	10000
900500024	1	1	5	900504001	0	0	0	0	0	0	0	0	0	10000
900500025	1	1	5	900505001	0	0	0	0	0	0	0	0	0	10000
900500026	1	1	6	900501002	0	0	0	0	0	0	0	0	0	10000
900500027	1	1	6	900502002	0	0	0	0	0	0	0	0	0	10000
900500028	1	1	6	900503002	0	0	0	0	0	0	0	0	0	10000
900500029	1	1	6	900504002	0	0	0	0	0	0	0	0	0	10000
900500030	1	1	6	900505002	0	0	0	0	0	0	0	0	0	10000
900500041	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900500042	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900500043	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900500044	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900500045	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900500046	1	1	6	900506001	0	0	0	0	0	0	0	0	0	10000
900500047	1	1	6	900507001	0	0	0	0	0	0	0	0	0	10000
900500048	1	1	6	900508001	0	0	0	0	0	0	0	0	0	10000
900500049	1	1	6	900509001	0	0	0	0	0	0	0	0	0	10000
900500050	1	1	6	900510001	0	0	0	0	0	0	0	0	0	10000
900500051	1	1	5	900506001	0	0	0	0	0	0	0	0	0	10000
900500052	1	1	5	900507001	0	0	0	0	0	0	0	0	0	10000
900500053	1	1	5	900508001	0	0	0	0	0	0	0	0	0	10000
900500054	1	1	5	900509001	0	0	0	0	0	0	0	0	0	10000
900500055	1	1	5	900510001	0	0	0	0	0	0	0	0	0	10000
900500056	1	1	6	900506002	0	0	0	0	0	0	0	0	0	10000
900500057	1	1	6	900507002	0	0	0	0	0	0	0	0	0	10000
900500058	1	1	6	900508002	0	0	0	0	0	0	0	0	0	10000
900500059	1	1	6	900509002	0	0	0	0	0	0	0	0	0	10000
900600011	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900600012	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900600013	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900600014	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900600015	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900600016	1	1	6	900601001	0	0	0	0	0	0	0	0	0	10000
900600017	1	1	6	900602001	0	0	0	0	0	0	0	0	0	10000
900600018	1	1	6	900603001	0	0	0	0	0	0	0	0	0	10000
900600019	1	1	6	900604001	0	0	0	0	0	0	0	0	0	10000
900600020	1	1	6	900605001	0	0	0	0	0	0	0	0	0	10000
900600021	1	1	5	900601001	0	0	0	0	0	0	0	0	0	10000
900600022	1	1	5	900602001	0	0	0	0	0	0	0	0	0	10000
900600023	1	1	5	900603001	0	0	0	0	0	0	0	0	0	10000
900600024	1	1	5	900604001	0	0	0	0	0	0	0	0	0	10000
900600025	1	1	5	900605001	0	0	0	0	0	0	0	0	0	10000
900600026	1	1	6	900601002	0	0	0	0	0	0	0	0	0	10000
900600027	1	1	6	900602002	0	0	0	0	0	0	0	0	0	10000
900600028	1	1	6	900603002	0	0	0	0	0	0	0	0	0	10000
900600029	1	1	6	900604002	0	0	0	0	0	0	0	0	0	10000
900600030	1	1	6	900605002	0	0	0	0	0	0	0	0	0	10000
900600041	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900600042	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900600043	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900600044	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900600045	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900600046	1	1	6	900606001	0	0	0	0	0	0	0	0	0	10000
900600047	1	1	6	900607001	0	0	0	0	0	0	0	0	0	10000
900600048	1	1	6	900608001	0	0	0	0	0	0	0	0	0	10000
900600049	1	1	6	900609001	0	0	0	0	0	0	0	0	0	10000
900600050	1	1	6	900610001	0	0	0	0	0	0	0	0	0	10000
900600051	1	1	5	900606001	0	0	0	0	0	0	0	0	0	10000
900600052	1	1	5	900607001	0	0	0	0	0	0	0	0	0	10000
900600053	1	1	5	900608001	0	0	0	0	0	0	0	0	0	10000
900600054	1	1	5	900609001	0	0	0	0	0	0	0	0	0	10000
900600055	1	1	5	900610001	0	0	0	0	0	0	0	0	0	10000
900600056	1	1	6	900606002	0	0	0	0	0	0	0	0	0	10000
900600057	1	1	6	900607002	0	0	0	0	0	0	0	0	0	10000
900600058	1	1	6	900608002	0	0	0	0	0	0	0	0	0	10000
900600059	1	1	6	900609002	0	0	0	0	0	0	0	0	0	10000
900700011	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900700012	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900700013	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900700014	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900700015	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900700016	1	1	6	900701001	0	0	0	0	0	0	0	0	0	10000
900700017	1	1	6	900702001	0	0	0	0	0	0	0	0	0	10000
900700018	1	1	6	900703001	0	0	0	0	0	0	0	0	0	10000
900700019	1	1	6	900704001	0	0	0	0	0	0	0	0	0	10000
900700020	1	1	6	900705001	0	0	0	0	0	0	0	0	0	10000
900700021	1	1	5	900701001	0	0	0	0	0	0	0	0	0	10000
900700022	1	1	5	900702001	0	0	0	0	0	0	0	0	0	10000
900700023	1	1	5	900703001	0	0	0	0	0	0	0	0	0	10000
900700024	1	1	5	900704001	0	0	0	0	0	0	0	0	0	10000
900700025	1	1	5	900705001	0	0	0	0	0	0	0	0	0	10000
900700026	1	1	6	900701002	0	0	0	0	0	0	0	0	0	10000
900700027	1	1	6	900702002	0	0	0	0	0	0	0	0	0	10000
900700028	1	1	6	900703002	0	0	0	0	0	0	0	0	0	10000
900700029	1	1	6	900704002	0	0	0	0	0	0	0	0	0	10000
900700030	1	1	6	900705002	0	0	0	0	0	0	0	0	0	10000
900700041	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900700042	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900700043	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900700044	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900700045	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900700046	1	1	6	900706001	0	0	0	0	0	0	0	0	0	10000
900700047	1	1	6	900707001	0	0	0	0	0	0	0	0	0	10000
900700048	1	1	6	900708001	0	0	0	0	0	0	0	0	0	10000
900700049	1	1	6	900709001	0	0	0	0	0	0	0	0	0	10000
900700050	1	1	6	900710001	0	0	0	0	0	0	0	0	0	10000
900700051	1	1	5	900706001	0	0	0	0	0	0	0	0	0	10000
900700052	1	1	5	900707001	0	0	0	0	0	0	0	0	0	10000
900700053	1	1	5	900708001	0	0	0	0	0	0	0	0	0	10000
900700054	1	1	5	900709001	0	0	0	0	0	0	0	0	0	10000
900700055	1	1	5	900710001	0	0	0	0	0	0	0	0	0	10000
900700056	1	1	6	900706002	0	0	0	0	0	0	0	0	0	10000
900700057	1	1	6	900707002	0	0	0	0	0	0	0	0	0	10000
900700058	1	1	6	900708002	0	0	0	0	0	0	0	0	0	10000
900700059	1	1	6	900709002	0	0	0	0	0	0	0	0	0	10000
900800011	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900800012	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900800013	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900800014	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900800015	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900800016	1	1	6	900801001	0	0	0	0	0	0	0	0	0	10000
900800017	1	1	6	900802001	0	0	0	0	0	0	0	0	0	10000
900800018	1	1	6	900803001	0	0	0	0	0	0	0	0	0	10000
900800019	1	1	6	900804001	0	0	0	0	0	0	0	0	0	10000
900800020	1	1	6	900805001	0	0	0	0	0	0	0	0	0	10000
900800021	1	1	5	900801001	0	0	0	0	0	0	0	0	0	10000
900800022	1	1	5	900802001	0	0	0	0	0	0	0	0	0	10000
900800023	1	1	5	900803001	0	0	0	0	0	0	0	0	0	10000
900800024	1	1	5	900804001	0	0	0	0	0	0	0	0	0	10000
900800025	1	1	5	900805001	0	0	0	0	0	0	0	0	0	10000
900800026	1	1	6	900801002	0	0	0	0	0	0	0	0	0	10000
900800027	1	1	6	900802002	0	0	0	0	0	0	0	0	0	10000
900800028	1	1	6	900803002	0	0	0	0	0	0	0	0	0	10000
900800029	1	1	6	900804002	0	0	0	0	0	0	0	0	0	10000
900800030	1	1	6	900805002	0	0	0	0	0	0	0	0	0	10000
900800041	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900800042	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900800043	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900800044	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900800045	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900800046	1	1	6	900806001	0	0	0	0	0	0	0	0	0	10000
900800047	1	1	6	900807001	0	0	0	0	0	0	0	0	0	10000
900800048	1	1	6	900808001	0	0	0	0	0	0	0	0	0	10000
900800049	1	1	6	900809001	0	0	0	0	0	0	0	0	0	10000
900800050	1	1	6	900810001	0	0	0	0	0	0	0	0	0	10000
900800051	1	1	5	900806001	0	0	0	0	0	0	0	0	0	10000
900800052	1	1	5	900807001	0	0	0	0	0	0	0	0	0	10000
900800053	1	1	5	900808001	0	0	0	0	0	0	0	0	0	10000
900800054	1	1	5	900809001	0	0	0	0	0	0	0	0	0	10000
900800055	1	1	5	900810001	0	0	0	0	0	0	0	0	0	10000
900800056	1	1	6	900806002	0	0	0	0	0	0	0	0	0	10000
900800057	1	1	6	900807002	0	0	0	0	0	0	0	0	0	10000
900800058	1	1	6	900808002	0	0	0	0	0	0	0	0	0	10000
900800059	1	1	6	900809002	0	0	0	0	0	0	0	0	0	10000
900900011	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900900012	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900900013	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900900014	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900900015	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900900016	1	1	6	900901001	0	0	0	0	0	0	0	0	0	10000
900900017	1	1	6	900902001	0	0	0	0	0	0	0	0	0	10000
900900018	1	1	6	900903001	0	0	0	0	0	0	0	0	0	10000
900900019	1	1	6	900904001	0	0	0	0	0	0	0	0	0	10000
900900020	1	1	6	900905001	0	0	0	0	0	0	0	0	0	10000
900900021	1	1	5	900901001	0	0	0	0	0	0	0	0	0	10000
900900022	1	1	5	900902001	0	0	0	0	0	0	0	0	0	10000
900900023	1	1	5	900903001	0	0	0	0	0	0	0	0	0	10000
900900024	1	1	5	900904001	0	0	0	0	0	0	0	0	0	10000
900900025	1	1	5	900905001	0	0	0	0	0	0	0	0	0	10000
900900026	1	1	6	900901002	0	0	0	0	0	0	0	0	0	10000
900900027	1	1	6	900902002	0	0	0	0	0	0	0	0	0	10000
900900028	1	1	6	900903002	0	0	0	0	0	0	0	0	0	10000
900900029	1	1	6	900904002	0	0	0	0	0	0	0	0	0	10000
900900030	1	1	6	900905002	0	0	0	0	0	0	0	0	0	10000
900900041	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900900042	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900900043	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900900044	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900900045	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
900900046	1	1	6	900906001	0	0	0	0	0	0	0	0	0	10000
900900047	1	1	6	900907001	0	0	0	0	0	0	0	0	0	10000
900900048	1	1	6	900908001	0	0	0	0	0	0	0	0	0	10000
900900049	1	1	6	900909001	0	0	0	0	0	0	0	0	0	10000
900900050	1	1	6	900910001	0	0	0	0	0	0	0	0	0	10000
900900051	1	1	5	900906001	0	0	0	0	0	0	0	0	0	10000
900900052	1	1	5	900907001	0	0	0	0	0	0	0	0	0	10000
900900053	1	1	5	900908001	0	0	0	0	0	0	0	0	0	10000
900900054	1	1	5	900909001	0	0	0	0	0	0	0	0	0	10000
900900055	1	1	5	900910001	0	0	0	0	0	0	0	0	0	10000
900900056	1	1	6	900906002	0	0	0	0	0	0	0	0	0	10000
900900057	1	1	6	900907002	0	0	0	0	0	0	0	0	0	10000
900900058	1	1	6	900908002	0	0	0	0	0	0	0	0	0	10000
900900059	1	1	6	900909002	0	0	0	0	0	0	0	0	0	10000
901000011	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
901000012	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
901000013	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
901000014	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
901000015	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
901000016	1	1	6	901001001	0	0	0	0	0	0	0	0	0	10000
901000017	1	1	6	901002001	0	0	0	0	0	0	0	0	0	10000
901000018	1	1	6	901003001	0	0	0	0	0	0	0	0	0	10000
901000019	1	1	6	901004001	0	0	0	0	0	0	0	0	0	10000
901000020	1	1	6	901005001	0	0	0	0	0	0	0	0	0	10000
901000021	1	1	5	901001001	0	0	0	0	0	0	0	0	0	10000
901000022	1	1	5	901002001	0	0	0	0	0	0	0	0	0	10000
901000023	1	1	5	901003001	0	0	0	0	0	0	0	0	0	10000
901000024	1	1	5	901004001	0	0	0	0	0	0	0	0	0	10000
901000025	1	1	5	901005001	0	0	0	0	0	0	0	0	0	10000
901000026	1	1	6	901001002	0	0	0	0	0	0	0	0	0	10000
901000027	1	1	6	901002002	0	0	0	0	0	0	0	0	0	10000
901000028	1	1	6	901003002	0	0	0	0	0	0	0	0	0	10000
901000029	1	1	6	901004002	0	0	0	0	0	0	0	0	0	10000
901000030	1	1	6	901005002	0	0	0	0	0	0	0	0	0	10000
901000041	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
901000042	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
901000043	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
901000044	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
901000045	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
901000046	1	1	6	901006001	0	0	0	0	0	0	0	0	0	10000
901000047	1	1	6	901007001	0	0	0	0	0	0	0	0	0	10000
901000048	1	1	6	901008001	0	0	0	0	0	0	0	0	0	10000
901000049	1	1	6	901009001	0	0	0	0	0	0	0	0	0	10000
901000050	1	1	6	901010001	0	0	0	0	0	0	0	0	0	10000
901000051	1	1	5	901006001	0	0	0	0	0	0	0	0	0	10000
901000052	1	1	5	901007001	0	0	0	0	0	0	0	0	0	10000
901000053	1	1	5	901008001	0	0	0	0	0	0	0	0	0	10000
901000054	1	1	5	901009001	0	0	0	0	0	0	0	0	0	10000
901000055	1	1	5	901010001	0	0	0	0	0	0	0	0	0	10000
901000056	1	1	6	901006002	0	0	0	0	0	0	0	0	0	10000
901000057	1	1	6	901007002	0	0	0	0	0	0	0	0	0	10000
901000058	1	1	6	901008002	0	0	0	0	0	0	0	0	0	10000
901000059	1	1	6	901009002	0	0	0	0	0	0	0	0	0	10000
901100011	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
901100012	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
901100013	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
901100014	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
901100015	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
901100016	1	1	6	901101001	0	0	0	0	0	0	0	0	0	10000
901100017	1	1	6	901102001	0	0	0	0	0	0	0	0	0	10000
901100018	1	1	6	901103001	0	0	0	0	0	0	0	0	0	10000
901100019	1	1	6	901104001	0	0	0	0	0	0	0	0	0	10000
901100020	1	1	6	901105001	0	0	0	0	0	0	0	0	0	10000
901100021	1	1	5	901101001	0	0	0	0	0	0	0	0	0	10000
901100022	1	1	5	901102001	0	0	0	0	0	0	0	0	0	10000
901100023	1	1	5	901103001	0	0	0	0	0	0	0	0	0	10000
901100024	1	1	5	901104001	0	0	0	0	0	0	0	0	0	10000
901100025	1	1	5	901105001	0	0	0	0	0	0	0	0	0	10000
901100026	1	1	6	901101002	0	0	0	0	0	0	0	0	0	10000
901100027	1	1	6	901102002	0	0	0	0	0	0	0	0	0	10000
901100028	1	1	6	901103002	0	0	0	0	0	0	0	0	0	10000
901100029	1	1	6	901104002	0	0	0	0	0	0	0	0	0	10000
901100030	1	1	6	901105002	0	0	0	0	0	0	0	0	0	10000
901100041	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
901100042	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
901100043	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
901100044	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
901100045	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
901100046	1	1	6	901106001	0	0	0	0	0	0	0	0	0	10000
901100047	1	1	6	901107001	0	0	0	0	0	0	0	0	0	10000
901100048	1	1	6	901108001	0	0	0	0	0	0	0	0	0	10000
901100049	1	1	6	901109001	0	0	0	0	0	0	0	0	0	10000
901100050	1	1	6	901110001	0	0	0	0	0	0	0	0	0	10000
901100051	1	1	5	901106001	0	0	0	0	0	0	0	0	0	10000
901100052	1	1	5	901107001	0	0	0	0	0	0	0	0	0	10000
901100053	1	1	5	901108001	0	0	0	0	0	0	0	0	0	10000
901100054	1	1	5	901109001	0	0	0	0	0	0	0	0	0	10000
901100055	1	1	5	901110001	0	0	0	0	0	0	0	0	0	10000
901100056	1	1	6	901106002	0	0	0	0	0	0	0	0	0	10000
901100057	1	1	6	901107002	0	0	0	0	0	0	0	0	0	10000
901100058	1	1	6	901108002	0	0	0	0	0	0	0	0	0	10000
901100059	1	1	6	901109002	0	0	0	0	0	0	0	0	0	10000
901200011	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
901200012	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
901200013	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
901200014	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
901200015	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
901200016	1	1	6	901201001	0	0	0	0	0	0	0	0	0	10000
901200017	1	1	6	901202001	0	0	0	0	0	0	0	0	0	10000
901200018	1	1	6	901203001	0	0	0	0	0	0	0	0	0	10000
901200019	1	1	6	901204001	0	0	0	0	0	0	0	0	0	10000
901200020	1	1	6	901205001	0	0	0	0	0	0	0	0	0	10000
901200021	1	1	5	901201001	0	0	0	0	0	0	0	0	0	10000
901200022	1	1	5	901202001	0	0	0	0	0	0	0	0	0	10000
901200023	1	1	5	901203001	0	0	0	0	0	0	0	0	0	10000
901200024	1	1	5	901204001	0	0	0	0	0	0	0	0	0	10000
901200025	1	1	5	901205001	0	0	0	0	0	0	0	0	0	10000
901200026	1	1	6	901201002	0	0	0	0	0	0	0	0	0	10000
901200027	1	1	6	901202002	0	0	0	0	0	0	0	0	0	10000
901200028	1	1	6	901203002	0	0	0	0	0	0	0	0	0	10000
901200029	1	1	6	901204002	0	0	0	0	0	0	0	0	0	10000
901200030	1	1	6	901205002	0	0	0	0	0	0	0	0	0	10000
901200041	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
901200042	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
901200043	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
901200044	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
901200045	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
901200046	1	1	6	901206001	0	0	0	0	0	0	0	0	0	10000
901200047	1	1	6	901207001	0	0	0	0	0	0	0	0	0	10000
901200048	1	1	6	901208001	0	0	0	0	0	0	0	0	0	10000
901200049	1	1	6	901209001	0	0	0	0	0	0	0	0	0	10000
901200050	1	1	6	901210001	0	0	0	0	0	0	0	0	0	10000
901200051	1	1	5	901206001	0	0	0	0	0	0	0	0	0	10000
901200052	1	1	5	901207001	0	0	0	0	0	0	0	0	0	10000
901200053	1	1	5	901208001	0	0	0	0	0	0	0	0	0	10000
901200054	1	1	5	901209001	0	0	0	0	0	0	0	0	0	10000
901200055	1	1	5	901210001	0	0	0	0	0	0	0	0	0	10000
901200056	1	1	6	901206002	0	0	0	0	0	0	0	0	0	10000
901200057	1	1	6	901207002	0	0	0	0	0	0	0	0	0	10000
901200058	1	1	6	901208002	0	0	0	0	0	0	0	0	0	10000
901200059	1	1	6	901209002	0	0	0	0	0	0	0	0	0	10000
901300011	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
901300012	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
901300013	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
901300014	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
901300015	1	1	14	0	0	0	0	0	0	0	0	0	0	10000
901300016	1	1	6	901301001	0	0	0	0	0	0	0	0	0	10000
901300017	1	1	6	901302001	0	0	0	0	0	0	0	0	0	10000
901300018	1	1	6	901303001	0	0	0	0	0	0	0	0	0	10000
901300019	1	1	6	901304001	0	0	0	0	0	0	0	0	0	10000
901300020	1	1	6	901305001	0	0	0	0	0	0	0	0	0	10000
901300021	1	1	5	901301001	0	0	0	0	0	0	0	0	0	10000
901300022	1	1	5	901302001	0	0	0	0	0	0	0	0	0	10000
901300023	1	1	5	901303001	0	0	0	0	0	0	0	0	0	10000
901300024	1	1	5	901304001	0	0	0	0	0	0	0	0	0	10000
901300025	1	1	5	901305001	0	0	0	0	0	0	0	0	0	10000
901300026	1	1	6	901301002	0	0	0	0	0	0	0	0	0	10000
901300027	1	1	6	901302002	0	0	0	0	0	0	0	0	0	10000
