熔炼主键（表示熔炼类型，1装备分解，2宝石分解，3道具熔炼，4卡牌分解）	熔炼副键（装备/宝石都是6位的：1位类型<1装备2宝石>+1位颜色+2位分类(部位)+2位等级；道具是8位的，直接用材料道具ID）	副键-方案2	valid	可用状态限制ID	消耗ID（批量分解装备、宝石都无消耗，字段无效；道具熔炼可以配消耗）	获得货币类型1(暂时无用)	获得货币值1(暂时无用)	获得宝石精华类型	获得宝石精华数量	获得道具ID1	获得道具数据1	获得道具ID2	获得道具数据2	获得道具ID3	获得道具数据3	获得道具ID4	获得道具数据4	获得道具ID5	获得道具数据5	获得道具ID6	获得道具数据6	可见状态限制 
4	500113204	4	1	0	0	0	0	0	0	430500301	10	0	0	0	0	0	0	0	0	0	0	0
4	500113205	4	1	0	0	0	0	0	0	430500301	10	0	0	0	0	0	0	0	0	0	0	0
4	500113206	4	1	0	0	0	0	0	0	430500302	10	0	0	0	0	0	0	0	0	0	0	0
4	500113207	4	1	0	0	0	0	0	0	430500303	10	0	0	0	0	0	0	0	0	0	0	0
4	500113208	4	1	0	0	0	0	0	0	430500302	10	0	0	0	0	0	0	0	0	0	0	0
4	500113209	4	1	0	0	0	0	0	0	430500303	10	0	0	0	0	0	0	0	0	0	0	0
4	500113210	4	1	0	0	0	0	0	0	430500302	10	0	0	0	0	0	0	0	0	0	0	0
4	500113211	4	1	0	0	0	0	0	0	430500303	10	0	0	0	0	0	0	0	0	0	0	0
4	500113212	4	1	0	0	0	0	0	0	430500302	10	0	0	0	0	0	0	0	0	0	0	0
4	500113213	4	1	0	0	0	0	0	0	430500303	10	0	0	0	0	0	0	0	0	0	0	0
4	500123201	4	1	0	0	0	0	0	0	430500301	25	0	0	0	0	0	0	0	0	0	0	0
4	500123202	4	1	0	0	0	0	0	0	430500301	25	0	0	0	0	0	0	0	0	0	0	0
4	500123203	4	1	0	0	0	0	0	0	430500301	25	0	0	0	0	0	0	0	0	0	0	0
4	500123204	4	1	0	0	0	0	0	0	430500301	25	0	0	0	0	0	0	0	0	0	0	0
4	500123205	4	1	0	0	0	0	0	0	430500301	25	0	0	0	0	0	0	0	0	0	0	0
4	500123206	4	1	0	0	0	0	0	0	430500301	25	0	0	0	0	0	0	0	0	0	0	0
4	500123207	4	1	0	0	0	0	0	0	430500301	25	0	0	0	0	0	0	0	0	0	0	0
4	500123208	4	1	0	0	0	0	0	0	430500301	25	0	0	0	0	0	0	0	0	0	0	0
4	500123209	4	1	0	0	0	0	0	0	430500301	25	0	0	0	0	0	0	0	0	0	0	0
4	500123210	4	1	0	0	0	0	0	0	430500301	25	0	0	0	0	0	0	0	0	0	0	0
4	500123211	4	1	0	0	0	0	0	0	430500301	25	0	0	0	0	0	0	0	0	0	0	0
4	500123212	4	1	0	0	0	0	0	0	430500301	25	0	0	0	0	0	0	0	0	0	0	0
4	500123213	4	1	0	0	0	0	0	0	430500301	25	0	0	0	0	0	0	0	0	0	0	0
4	500123214	4	1	0	0	0	0	0	0	430500301	25	0	0	0	0	0	0	0	0	0	0	0
4	500123215	4	1	0	0	0	0	0	0	430500301	25	0	0	0	0	0	0	0	0	0	0	0
4	500123216	4	1	0	0	0	0	0	0	430500301	25	0	0	0	0	0	0	0	0	0	0	0
4	500104201	4	1	0	0	0	0	0	0	430500401	5	0	0	0	0	0	0	0	0	0	0	0
4	500104202	4	1	0	0	0	0	0	0	430500401	5	0	0	0	0	0	0	0	0	0	0	0
4	500104203	4	1	0	0	0	0	0	0	430500401	5	0	0	0	0	0	0	0	0	0	0	0
4	500104204	4	1	0	0	0	0	0	0	430500401	5	0	0	0	0	0	0	0	0	0	0	0
4	500104205	4	1	0	0	0	0	0	0	430500401	5	0	0	0	0	0	0	0	0	0	0	0
4	500104206	4	1	0	0	0	0	0	0	430500402	5	0	0	0	0	0	0	0	0	0	0	0
4	500104207	4	1	0	0	0	0	0	0	430500403	5	0	0	0	0	0	0	0	0	0	0	0
4	500104208	4	1	0	0	0	0	0	0	430500402	5	0	0	0	0	0	0	0	0	0	0	0
4	500104209	4	1	0	0	0	0	0	0	430500403	5	0	0	0	0	0	0	0	0	0	0	0
4	500104210	4	1	0	0	0	0	0	0	430500402	5	0	0	0	0	0	0	0	0	0	0	0
4	500104211	4	1	0	0	0	0	0	0	430500403	5	0	0	0	0	0	0	0	0	0	0	0
4	500104212	4	1	0	0	0	0	0	0	430500402	5	0	0	0	0	0	0	0	0	0	0	0
4	500104213	4	1	0	0	0	0	0	0	430500403	5	0	0	0	0	0	0	0	0	0	0	0
4	500104501	4	1	0	0	0	0	0	0	430500401	5	0	0	0	0	0	0	0	0	0	0	0
4	500104502	4	1	0	0	0	0	0	0	430500401	5	0	0	0	0	0	0	0	0	0	0	0
4	500104503	4	1	0	0	0	0	0	0	430500401	5	0	0	0	0	0	0	0	0	0	0	0
4	500104504	4	1	0	0	0	0	0	0	430500401	5	0	0	0	0	0	0	0	0	0	0	0
4	500104505	4	1	0	0	0	0	0	0	430500401	5	0	0	0	0	0	0	0	0	0	0	0
4	500104506	4	1	0	0	0	0	0	0	430500402	5	0	0	0	0	0	0	0	0	0	0	0
4	500104507	4	1	0	0	0	0	0	0	430500403	5	0	0	0	0	0	0	0	0	0	0	0
4	500104508	4	1	0	0	0	0	0	0	430500402	5	0	0	0	0	0	0	0	0	0	0	0
4	500104509	4	1	0	0	0	0	0	0	430500403	5	0	0	0	0	0	0	0	0	0	0	0
4	500104510	4	1	0	0	0	0	0	0	430500402	5	0	0	0	0	0	0	0	0	0	0	0
4	500104511	4	1	0	0	0	0	0	0	430500403	5	0	0	0	0	0	0	0	0	0	0	0
4	500104512	4	1	0	0	0	0	0	0	430500402	5	0	0	0	0	0	0	0	0	0	0	0
4	500104513	4	1	0	0	0	0	0	0	430500403	5	0	0	0	0	0	0	0	0	0	0	0
4	500114201	4	1	0	0	0	0	0	0	430500401	10	0	0	0	0	0	0	0	0	0	0	0
4	500114202	4	1	0	0	0	0	0	0	430500401	10	0	0	0	0	0	0	0	0	0	0	0
4	500114203	4	1	0	0	0	0	0	0	430500401	10	0	0	0	0	0	0	0	0	0	0	0
4	500114204	4	1	0	0	0	0	0	0	430500401	10	0	0	0	0	0	0	0	0	0	0	0
4	500114205	4	1	0	0	0	0	0	0	430500401	10	0	0	0	0	0	0	0	0	0	0	0
4	500114206	4	1	0	0	0	0	0	0	430500402	10	0	0	0	0	0	0	0	0	0	0	0
4	500114207	4	1	0	0	0	0	0	0	430500403	10	0	0	0	0	0	0	0	0	0	0	0
4	500114208	4	1	0	0	0	0	0	0	430500402	10	0	0	0	0	0	0	0	0	0	0	0
4	500114209	4	1	0	0	0	0	0	0	430500403	10	0	0	0	0	0	0	0	0	0	0	0
4	500114210	4	1	0	0	0	0	0	0	430500402	10	0	0	0	0	0	0	0	0	0	0	0
4	500114211	4	1	0	0	0	0	0	0	430500403	10	0	0	0	0	0	0	0	0	0	0	0
4	500114212	4	1	0	0	0	0	0	0	430500402	10	0	0	0	0	0	0	0	0	0	0	0
4	500114213	4	1	0	0	0	0	0	0	430500403	10	0	0	0	0	0	0	0	0	0	0	0
4	500124201	4	1	0	0	0	0	0	0	430500401	25	0	0	0	0	0	0	0	0	0	0	0
4	500124202	4	1	0	0	0	0	0	0	430500401	25	0	0	0	0	0	0	0	0	0	0	0
4	500124203	4	1	0	0	0	0	0	0	430500401	25	0	0	0	0	0	0	0	0	0	0	0
4	500124204	4	1	0	0	0	0	0	0	430500401	25	0	0	0	0	0	0	0	0	0	0	0
4	500124205	4	1	0	0	0	0	0	0	430500401	25	0	0	0	0	0	0	0	0	0	0	0
4	500124206	4	1	0	0	0	0	0	0	430500401	25	0	0	0	0	0	0	0	0	0	0	0
4	500124207	4	1	0	0	0	0	0	0	430500401	25	0	0	0	0	0	0	0	0	0	0	0
4	500124208	4	1	0	0	0	0	0	0	430500401	25	0	0	0	0	0	0	0	0	0	0	0
4	500124209	4	1	0	0	0	0	0	0	430500401	25	0	0	0	0	0	0	0	0	0	0	0
4	500124210	4	1	0	0	0	0	0	0	430500401	25	0	0	0	0	0	0	0	0	0	0	0
4	500124211	4	1	0	0	0	0	0	0	430500401	25	0	0	0	0	0	0	0	0	0	0	0
4	500124212	4	1	0	0	0	0	0	0	430500401	25	0	0	0	0	0	0	0	0	0	0	0
4	500124213	4	1	0	0	0	0	0	0	430500401	25	0	0	0	0	0	0	0	0	0	0	0
4	500124214	4	1	0	0	0	0	0	0	430500401	25	0	0	0	0	0	0	0	0	0	0	0
4	500124215	4	1	0	0	0	0	0	0	430500401	25	0	0	0	0	0	0	0	0	0	0	0
4	500124216	4	1	0	0	0	0	0	0	430500401	25	0	0	0	0	0	0	0	0	0	0	0
4	500105201	4	1	0	0	0	0	0	0	430500601	5	0	0	0	0	0	0	0	0	0	0	0
4	500105202	4	1	0	0	0	0	0	0	430500601	5	0	0	0	0	0	0	0	0	0	0	0
4	500105203	4	1	0	0	0	0	0	0	430500601	5	0	0	0	0	0	0	0	0	0	0	0
4	500105204	4	1	0	0	0	0	0	0	430500601	5	0	0	0	0	0	0	0	0	0	0	0
4	500105205	4	1	0	0	0	0	0	0	430500601	5	0	0	0	0	0	0	0	0	0	0	0
4	500105206	4	1	0	0	0	0	0	0	430500602	5	0	0	0	0	0	0	0	0	0	0	0
4	500105207	4	1	0	0	0	0	0	0	430500603	5	0	0	0	0	0	0	0	0	0	0	0
4	500105208	4	1	0	0	0	0	0	0	430500602	5	0	0	0	0	0	0	0	0	0	0	0
4	500105209	4	1	0	0	0	0	0	0	430500603	5	0	0	0	0	0	0	0	0	0	0	0
4	500105210	4	1	0	0	0	0	0	0	430500602	5	0	0	0	0	0	0	0	0	0	0	0
4	500105211	4	1	0	0	0	0	0	0	430500603	5	0	0	0	0	0	0	0	0	0	0	0
4	500105212	4	1	0	0	0	0	0	0	430500602	5	0	0	0	0	0	0	0	0	0	0	0
4	500105213	4	1	0	0	0	0	0	0	430500603	5	0	0	0	0	0	0	0	0	0	0	0
4	500105501	4	1	0	0	0	0	0	0	430500601	5	0	0	0	0	0	0	0	0	0	0	0
4	500105502	4	1	0	0	0	0	0	0	430500601	5	0	0	0	0	0	0	0	0	0	0	0
4	500105503	4	1	0	0	0	0	0	0	430500601	5	0	0	0	0	0	0	0	0	0	0	0
4	500105504	4	1	0	0	0	0	0	0	430500601	5	0	0	0	0	0	0	0	0	0	0	0
4	500105505	4	1	0	0	0	0	0	0	430500601	5	0	0	0	0	0	0	0	0	0	0	0
4	500105506	4	1	0	0	0	0	0	0	430500602	5	0	0	0	0	0	0	0	0	0	0	0
4	500105507	4	1	0	0	0	0	0	0	430500603	5	0	0	0	0	0	0	0	0	0	0	0
4	500105508	4	1	0	0	0	0	0	0	430500602	5	0	0	0	0	0	0	0	0	0	0	0
4	500105509	4	1	0	0	0	0	0	0	430500603	5	0	0	0	0	0	0	0	0	0	0	0
4	500105510	4	1	0	0	0	0	0	0	430500602	5	0	0	0	0	0	0	0	0	0	0	0
4	500105511	4	1	0	0	0	0	0	0	430500603	5	0	0	0	0	0	0	0	0	0	0	0
4	500105512	4	1	0	0	0	0	0	0	430500602	5	0	0	0	0	0	0	0	0	0	0	0
4	500105513	4	1	0	0	0	0	0	0	430500603	5	0	0	0	0	0	0	0	0	0	0	0
4	500115201	4	1	0	0	0	0	0	0	430500601	10	0	0	0	0	0	0	0	0	0	0	0
4	500115202	4	1	0	0	0	0	0	0	430500601	10	0	0	0	0	0	0	0	0	0	0	0
4	500115203	4	1	0	0	0	0	0	0	430500601	10	0	0	0	0	0	0	0	0	0	0	0
4	500115204	4	1	0	0	0	0	0	0	430500601	10	0	0	0	0	0	0	0	0	0	0	0
4	500115205	4	1	0	0	0	0	0	0	430500601	10	0	0	0	0	0	0	0	0	0	0	0
4	500115206	4	1	0	0	0	0	0	0	430500602	10	0	0	0	0	0	0	0	0	0	0	0
4	500115207	4	1	0	0	0	0	0	0	430500603	10	0	0	0	0	0	0	0	0	0	0	0
4	500115208	4	1	0	0	0	0	0	0	430500602	10	0	0	0	0	0	0	0	0	0	0	0
4	500115209	4	1	0	0	0	0	0	0	430500603	10	0	0	0	0	0	0	0	0	0	0	0
4	500115210	4	1	0	0	0	0	0	0	430500602	10	0	0	0	0	0	0	0	0	0	0	0
4	500115211	4	1	0	0	0	0	0	0	430500603	10	0	0	0	0	0	0	0	0	0	0	0
4	500115212	4	1	0	0	0	0	0	0	430500602	10	0	0	0	0	0	0	0	0	0	0	0
4	500115213	4	1	0	0	0	0	0	0	430500603	10	0	0	0	0	0	0	0	0	0	0	0
4	500125201	4	1	0	0	0	0	0	0	430500601	25	0	0	0	0	0	0	0	0	0	0	0
4	500125202	4	1	0	0	0	0	0	0	430500601	25	0	0	0	0	0	0	0	0	0	0	0
4	500125203	4	1	0	0	0	0	0	0	430500601	25	0	0	0	0	0	0	0	0	0	0	0
4	500125204	4	1	0	0	0	0	0	0	430500601	25	0	0	0	0	0	0	0	0	0	0	0
4	500125205	4	1	0	0	0	0	0	0	430500601	25	0	0	0	0	0	0	0	0	0	0	0
4	500125206	4	1	0	0	0	0	0	0	430500601	25	0	0	0	0	0	0	0	0	0	0	0
4	500125207	4	1	0	0	0	0	0	0	430500601	25	0	0	0	0	0	0	0	0	0	0	0
4	500125208	4	1	0	0	0	0	0	0	430500601	25	0	0	0	0	0	0	0	0	0	0	0
4	500125209	4	1	0	0	0	0	0	0	430500601	25	0	0	0	0	0	0	0	0	0	0	0
4	500125210	4	1	0	0	0	0	0	0	430500601	25	0	0	0	0	0	0	0	0	0	0	0
4	500125211	4	1	0	0	0	0	0	0	430500601	25	0	0	0	0	0	0	0	0	0	0	0
4	500125212	4	1	0	0	0	0	0	0	430500601	25	0	0	0	0	0	0	0	0	0	0	0
4	500125213	4	1	0	0	0	0	0	0	430500601	25	0	0	0	0	0	0	0	0	0	0	0
4	500125214	4	1	0	0	0	0	0	0	430500601	25	0	0	0	0	0	0	0	0	0	0	0
4	500125215	4	1	0	0	0	0	0	0	430500601	25	0	0	0	0	0	0	0	0	0	0	0
4	500125216	4	1	0	0	0	0	0	0	430500601	25	0	0	0	0	0	0	0	0	0	0	0
4	500103201	5	1	0	0	0	0	0	0	430500301	7	0	0	0	0	0	0	0	0	0	0	0
4	500103202	5	1	0	0	0	0	0	0	430500301	7	0	0	0	0	0	0	0	0	0	0	0
4	500103203	5	1	0	0	0	0	0	0	430500301	7	0	0	0	0	0	0	0	0	0	0	0
4	500103204	5	1	0	0	0	0	0	0	430500301	7	0	0	0	0	0	0	0	0	0	0	0
4	500103205	5	1	0	0	0	0	0	0	430500301	7	0	0	0	0	0	0	0	0	0	0	0
4	500103206	5	1	0	0	0	0	0	0	430500302	7	0	0	0	0	0	0	0	0	0	0	0
4	500103207	5	1	0	0	0	0	0	0	430500303	7	0	0	0	0	0	0	0	0	0	0	0
4	500103208	5	1	0	0	0	0	0	0	430500302	7	0	0	0	0	0	0	0	0	0	0	0
4	500103209	5	1	0	0	0	0	0	0	430500303	7	0	0	0	0	0	0	0	0	0	0	0
4	500103210	5	1	0	0	0	0	0	0	430500302	7	0	0	0	0	0	0	0	0	0	0	0
4	500103211	5	1	0	0	0	0	0	0	430500303	7	0	0	0	0	0	0	0	0	0	0	0
4	500103212	5	1	0	0	0	0	0	0	430500302	7	0	0	0	0	0	0	0	0	0	0	0
4	500103213	5	1	0	0	0	0	0	0	430500303	7	0	0	0	0	0	0	0	0	0	0	0
4	500103501	5	1	0	0	0	0	0	0	430500301	7	0	0	0	0	0	0	0	0	0	0	0
4	500103502	5	1	0	0	0	0	0	0	430500301	7	0	0	0	0	0	0	0	0	0	0	0
4	500103503	5	1	0	0	0	0	0	0	430500301	7	0	0	0	0	0	0	0	0	0	0	0
4	500103504	5	1	0	0	0	0	0	0	430500301	7	0	0	0	0	0	0	0	0	0	0	0
4	500103505	5	1	0	0	0	0	0	0	430500301	7	0	0	0	0	0	0	0	0	0	0	0
4	500103506	5	1	0	0	0	0	0	0	430500302	7	0	0	0	0	0	0	0	0	0	0	0
4	500103507	5	1	0	0	0	0	0	0	430500303	7	0	0	0	0	0	0	0	0	0	0	0
4	500103508	5	1	0	0	0	0	0	0	430500302	7	0	0	0	0	0	0	0	0	0	0	0
4	500103509	5	1	0	0	0	0	0	0	430500303	7	0	0	0	0	0	0	0	0	0	0	0
4	500103510	5	1	0	0	0	0	0	0	430500302	7	0	0	0	0	0	0	0	0	0	0	0
4	500103511	5	1	0	0	0	0	0	0	430500303	7	0	0	0	0	0	0	0	0	0	0	0
4	500103512	5	1	0	0	0	0	0	0	430500302	7	0	0	0	0	0	0	0	0	0	0	0
4	500103513	5	1	0	0	0	0	0	0	430500303	7	0	0	0	0	0	0	0	0	0	0	0
4	500113201	5	1	0	0	0	0	0	0	430500301	14	0	0	0	0	0	0	0	0	0	0	0
4	500113202	5	1	0	0	0	0	0	0	430500301	14	0	0	0	0	0	0	0	0	0	0	0
4	500113203	5	1	0	0	0	0	0	0	430500301	14	0	0	0	0	0	0	0	0	0	0	0
4	500113204	5	1	0	0	0	0	0	0	430500301	14	0	0	0	0	0	0	0	0	0	0	0
4	500113205	5	1	0	0	0	0	0	0	430500301	14	0	0	0	0	0	0	0	0	0	0	0
4	500113206	5	1	0	0	0	0	0	0	430500302	14	0	0	0	0	0	0	0	0	0	0	0
4	500113207	5	1	0	0	0	0	0	0	430500303	14	0	0	0	0	0	0	0	0	0	0	0
4	500113208	5	1	0	0	0	0	0	0	430500302	14	0	0	0	0	0	0	0	0	0	0	0
4	500113209	5	1	0	0	0	0	0	0	430500303	14	0	0	0	0	0	0	0	0	0	0	0
4	500113210	5	1	0	0	0	0	0	0	430500302	14	0	0	0	0	0	0	0	0	0	0	0
4	500113211	5	1	0	0	0	0	0	0	430500303	14	0	0	0	0	0	0	0	0	0	0	0
4	500113212	5	1	0	0	0	0	0	0	430500302	14	0	0	0	0	0	0	0	0	0	0	0
4	500113213	5	1	0	0	0	0	0	0	430500303	14	0	0	0	0	0	0	0	0	0	0	0
4	500123201	5	1	0	0	0	0	0	0	430500301	35	0	0	0	0	0	0	0	0	0	0	0
4	500123202	5	1	0	0	0	0	0	0	430500301	35	0	0	0	0	0	0	0	0	0	0	0
4	500123203	5	1	0	0	0	0	0	0	430500301	35	0	0	0	0	0	0	0	0	0	0	0
4	500123204	5	1	0	0	0	0	0	0	430500301	35	0	0	0	0	0	0	0	0	0	0	0
4	500123205	5	1	0	0	0	0	0	0	430500301	35	0	0	0	0	0	0	0	0	0	0	0
4	500123206	5	1	0	0	0	0	0	0	430500301	35	0	0	0	0	0	0	0	0	0	0	0
4	500123207	5	1	0	0	0	0	0	0	430500301	35	0	0	0	0	0	0	0	0	0	0	0
4	500123208	5	1	0	0	0	0	0	0	430500301	35	0	0	0	0	0	0	0	0	0	0	0
4	500123209	5	1	0	0	0	0	0	0	430500301	35	0	0	0	0	0	0	0	0	0	0	0
4	500123210	5	1	0	0	0	0	0	0	430500301	35	0	0	0	0	0	0	0	0	0	0	0
4	500123211	5	1	0	0	0	0	0	0	430500301	35	0	0	0	0	0	0	0	0	0	0	0
4	500123212	5	1	0	0	0	0	0	0	430500301	35	0	0	0	0	0	0	0	0	0	0	0
4	500123213	5	1	0	0	0	0	0	0	430500301	35	0	0	0	0	0	0	0	0	0	0	0
4	500123214	5	1	0	0	0	0	0	0	430500301	35	0	0	0	0	0	0	0	0	0	0	0
4	500123215	5	1	0	0	0	0	0	0	430500301	35	0	0	0	0	0	0	0	0	0	0	0
4	500123216	5	1	0	0	0	0	0	0	430500301	35	0	0	0	0	0	0	0	0	0	0	0
4	500104201	5	1	0	0	0	0	0	0	430500401	7	0	0	0	0	0	0	0	0	0	0	0
4	500104202	5	1	0	0	0	0	0	0	430500401	7	0	0	0	0	0	0	0	0	0	0	0
4	500104203	5	1	0	0	0	0	0	0	430500401	7	0	0	0	0	0	0	0	0	0	0	0
4	500104204	5	1	0	0	0	0	0	0	430500401	7	0	0	0	0	0	0	0	0	0	0	0
4	500104205	5	1	0	0	0	0	0	0	430500401	7	0	0	0	0	0	0	0	0	0	0	0
4	500104206	5	1	0	0	0	0	0	0	430500402	7	0	0	0	0	0	0	0	0	0	0	0
4	500104207	5	1	0	0	0	0	0	0	430500403	7	0	0	0	0	0	0	0	0	0	0	0
4	500104208	5	1	0	0	0	0	0	0	430500402	7	0	0	0	0	0	0	0	0	0	0	0
4	500104209	5	1	0	0	0	0	0	0	430500403	7	0	0	0	0	0	0	0	0	0	0	0
4	500104210	5	1	0	0	0	0	0	0	430500402	7	0	0	0	0	0	0	0	0	0	0	0
4	500104211	5	1	0	0	0	0	0	0	430500403	7	0	0	0	0	0	0	0	0	0	0	0
4	500104212	5	1	0	0	0	0	0	0	430500402	7	0	0	0	0	0	0	0	0	0	0	0
4	500104213	5	1	0	0	0	0	0	0	430500403	7	0	0	0	0	0	0	0	0	0	0	0
4	500104501	5	1	0	0	0	0	0	0	430500401	7	0	0	0	0	0	0	0	0	0	0	0
4	500104502	5	1	0	0	0	0	0	0	430500401	7	0	0	0	0	0	0	0	0	0	0	0
4	500104503	5	1	0	0	0	0	0	0	430500401	7	0	0	0	0	0	0	0	0	0	0	0
4	500104504	5	1	0	0	0	0	0	0	430500401	7	0	0	0	0	0	0	0	0	0	0	0
4	500104505	5	1	0	0	0	0	0	0	430500401	7	0	0	0	0	0	0	0	0	0	0	0
4	500104506	5	1	0	0	0	0	0	0	430500402	7	0	0	0	0	0	0	0	0	0	0	0
4	500104507	5	1	0	0	0	0	0	0	430500403	7	0	0	0	0	0	0	0	0	0	0	0
4	500104508	5	1	0	0	0	0	0	0	430500402	7	0	0	0	0	0	0	0	0	0	0	0
4	500104509	5	1	0	0	0	0	0	0	430500403	7	0	0	0	0	0	0	0	0	0	0	0
4	500104510	5	1	0	0	0	0	0	0	430500402	7	0	0	0	0	0	0	0	0	0	0	0
4	500104511	5	1	0	0	0	0	0	0	430500403	7	0	0	0	0	0	0	0	0	0	0	0
4	500104512	5	1	0	0	0	0	0	0	430500402	7	0	0	0	0	0	0	0	0	0	0	0
4	500104513	5	1	0	0	0	0	0	0	430500403	7	0	0	0	0	0	0	0	0	0	0	0
4	500114201	5	1	0	0	0	0	0	0	430500401	14	0	0	0	0	0	0	0	0	0	0	0
4	500114202	5	1	0	0	0	0	0	0	430500401	14	0	0	0	0	0	0	0	0	0	0	0
4	500114203	5	1	0	0	0	0	0	0	430500401	14	0	0	0	0	0	0	0	0	0	0	0
4	500114204	5	1	0	0	0	0	0	0	430500401	14	0	0	0	0	0	0	0	0	0	0	0
4	500114205	5	1	0	0	0	0	0	0	430500401	14	0	0	0	0	0	0	0	0	0	0	0
4	500114206	5	1	0	0	0	0	0	0	430500402	14	0	0	0	0	0	0	0	0	0	0	0
4	500114207	5	1	0	0	0	0	0	0	430500403	14	0	0	0	0	0	0	0	0	0	0	0
4	500114208	5	1	0	0	0	0	0	0	430500402	14	0	0	0	0	0	0	0	0	0	0	0
4	500114209	5	1	0	0	0	0	0	0	430500403	14	0	0	0	0	0	0	0	0	0	0	0
4	500114210	5	1	0	0	0	0	0	0	430500402	14	0	0	0	0	0	0	0	0	0	0	0
4	500114211	5	1	0	0	0	0	0	0	430500403	14	0	0	0	0	0	0	0	0	0	0	0
4	500114212	5	1	0	0	0	0	0	0	430500402	14	0	0	0	0	0	0	0	0	0	0	0
4	500114213	5	1	0	0	0	0	0	0	430500403	14	0	0	0	0	0	0	0	0	0	0	0
4	500124201	5	1	0	0	0	0	0	0	430500401	35	0	0	0	0	0	0	0	0	0	0	0
4	500124202	5	1	0	0	0	0	0	0	430500401	35	0	0	0	0	0	0	0	0	0	0	0
4	500124203	5	1	0	0	0	0	0	0	430500401	35	0	0	0	0	0	0	0	0	0	0	0
4	500124204	5	1	0	0	0	0	0	0	430500401	35	0	0	0	0	0	0	0	0	0	0	0
4	500124205	5	1	0	0	0	0	0	0	430500401	35	0	0	0	0	0	0	0	0	0	0	0
4	500124206	5	1	0	0	0	0	0	0	430500401	35	0	0	0	0	0	0	0	0	0	0	0
4	500124207	5	1	0	0	0	0	0	0	430500401	35	0	0	0	0	0	0	0	0	0	0	0
4	500124208	5	1	0	0	0	0	0	0	430500401	35	0	0	0	0	0	0	0	0	0	0	0
4	500124209	5	1	0	0	0	0	0	0	430500401	35	0	0	0	0	0	0	0	0	0	0	0
4	500124210	5	1	0	0	0	0	0	0	430500401	35	0	0	0	0	0	0	0	0	0	0	0
4	500124211	5	1	0	0	0	0	0	0	430500401	35	0	0	0	0	0	0	0	0	0	0	0
4	500124212	5	1	0	0	0	0	0	0	430500401	35	0	0	0	0	0	0	0	0	0	0	0
4	500124213	5	1	0	0	0	0	0	0	430500401	35	0	0	0	0	0	0	0	0	0	0	0
4	500124214	5	1	0	0	0	0	0	0	430500401	35	0	0	0	0	0	0	0	0	0	0	0
4	500124215	5	1	0	0	0	0	0	0	430500401	35	0	0	0	0	0	0	0	0	0	0	0
4	500124216	5	1	0	0	0	0	0	0	430500401	35	0	0	0	0	0	0	0	0	0	0	0
4	500105201	5	1	0	0	0	0	0	0	430500601	7	0	0	0	0	0	0	0	0	0	0	0
4	500105202	5	1	0	0	0	0	0	0	430500601	7	0	0	0	0	0	0	0	0	0	0	0
4	500105203	5	1	0	0	0	0	0	0	430500601	7	0	0	0	0	0	0	0	0	0	0	0
4	500105204	5	1	0	0	0	0	0	0	430500601	7	0	0	0	0	0	0	0	0	0	0	0
4	500105205	5	1	0	0	0	0	0	0	430500601	7	0	0	0	0	0	0	0	0	0	0	0
4	500105206	5	1	0	0	0	0	0	0	430500602	7	0	0	0	0	0	0	0	0	0	0	0
4	500105207	5	1	0	0	0	0	0	0	430500603	7	0	0	0	0	0	0	0	0	0	0	0
4	500105208	5	1	0	0	0	0	0	0	430500602	7	0	0	0	0	0	0	0	0	0	0	0
4	500105209	5	1	0	0	0	0	0	0	430500603	7	0	0	0	0	0	0	0	0	0	0	0
4	500105210	5	1	0	0	0	0	0	0	430500602	7	0	0	0	0	0	0	0	0	0	0	0
4	500105211	5	1	0	0	0	0	0	0	430500603	7	0	0	0	0	0	0	0	0	0	0	0
4	500105212	5	1	0	0	0	0	0	0	430500602	7	0	0	0	0	0	0	0	0	0	0	0
4	500105213	5	1	0	0	0	0	0	0	430500603	7	0	0	0	0	0	0	0	0	0	0	0
4	500105501	5	1	0	0	0	0	0	0	430500601	7	0	0	0	0	0	0	0	0	0	0	0
4	500105502	5	1	0	0	0	0	0	0	430500601	7	0	0	0	0	0	0	0	0	0	0	0
4	500105503	5	1	0	0	0	0	0	0	430500601	7	0	0	0	0	0	0	0	0	0	0	0
4	500105504	5	1	0	0	0	0	0	0	430500601	7	0	0	0	0	0	0	0	0	0	0	0
4	500105505	5	1	0	0	0	0	0	0	430500601	7	0	0	0	0	0	0	0	0	0	0	0
4	500105506	5	1	0	0	0	0	0	0	430500602	7	0	0	0	0	0	0	0	0	0	0	0
4	500105507	5	1	0	0	0	0	0	0	430500603	7	0	0	0	0	0	0	0	0	0	0	0
4	500105508	5	1	0	0	0	0	0	0	430500602	7	0	0	0	0	0	0	0	0	0	0	0
4	500105509	5	1	0	0	0	0	0	0	430500603	7	0	0	0	0	0	0	0	0	0	0	0
4	500105510	5	1	0	0	0	0	0	0	430500602	7	0	0	0	0	0	0	0	0	0	0	0
4	500105511	5	1	0	0	0	0	0	0	430500603	7	0	0	0	0	0	0	0	0	0	0	0
4	500105512	5	1	0	0	0	0	0	0	430500602	7	0	0	0	0	0	0	0	0	0	0	0
4	500105513	5	1	0	0	0	0	0	0	430500603	7	0	0	0	0	0	0	0	0	0	0	0
4	500115201	5	1	0	0	0	0	0	0	430500601	14	0	0	0	0	0	0	0	0	0	0	0
