注魂主ID	副ID，1注魂，2成神	valid	需要品质	状态限制（char_state_limit）	新装备ID	合成消耗ID	解封描述	模型路径	模型名字	模型路径	模型名字	视角距离（模型缩放的倒数）	解封脚本	虚拟魂装TIPS_ID	外观描述	外观数组1	外观数组2	外观数组3	外观数组4	外观数组5	已合成的检测成就
4100190	1	1	4	59001000	4101190	50690	强化全身10件装备到+70	base_effect	HZ_gongshou_wuqi	base_effect	HZ_gongshou_wuqi	1	RolePanel.CMD_ShowSubPanelByIndex(2,part,subIndex)	4101190	暂无	0	0	0	0	0	2091
14100190	1	1	4	59011000	14101190	50691	秘法激活上仙大圆满	base_effect	gongshou_yifu	base_effect	gongshou_yifu_nv	1	MartialArtsPanel.CMD_ShowSubPanelByIndex(3)	14101190	暂无	0	0	0	0	0	2092
34100190	1	1	4	59031000	34101190	50693	任意灵宠培养到9星	base_effect	gongshou_kuzi	base_effect	gongshou_kuzi_nv	1	LogicScriptManager.TriggerScript(4104201)	34101190	暂无	0	0	0	0	0	2094
24100190	1	1	4	59021000	24101190	50692	佩戴3张红色魂卡牌	base_effect	gongshou_yaodai	base_effect	gongshou_yaodai_nv	1	CMD_OpenCardPanel(5,nil)	24101190	暂无	0	0	0	0	0	2093
84100190	1	1	4	59081000	84101190	50698	镶嵌10个5级神赐宝石	base_effect	daoke_maozi	base_effect	daoke_maozi	1	RolePanel.CMD_ShowSubPanelByIndex(4,part,subIndex)	84101190	暂无	0	0	0	0	0	2099
74100190	1	1	4	59071000	74101190	50697	24层秘法修炼到完美	base_effect	daoke_hujian	base_effect	daoke_hujian	1	MartialArtsPanel.CMD_ShowSubPanelByIndex(3)	74101190	暂无	0	0	0	0	0	2098
44100190	1	1	4	59041000	44101190	50694	佩戴任意5张红卡升到6星	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	CMD_OpenCardPanel(3,nil)	44101190	暂无	0	0	0	0	0	2095
94100190	1	1	4	59091000	94101190	50699	1个红色魂法器升到10级	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	MartialArtsPanel.CMD_ShowSubPanelByIndex(index,nil)	94101190	暂无	0	0	0	0	0	2100
54100190	1	1	4	59051000	54101190	50695	九阶项链图纸（帮派商店有售）	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	OpenPanel(\"SchoolShop\")	54101190	暂无	0	0	0	0	0	2096
64100190	1	1	4	59061000	64101190	50696	九阶戒指图纸（帮派商店有售）	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	OpenPanel(\"SchoolShop\")	64101190	暂无	0	0	0	0	0	2097
1101120	2	1	7	0	1102120	59620	0	base_effect	HZ_jianke_wuqi	base_effect	HZ_jianke_wuqi	1	0	0	暂无	0	0	0	0	0	0
11101120	2	1	7	0	11102120	59621	0	base_effect	jianke_yifu	base_effect	jianke_yifu_nv	1	0	0	暂无	0	0	0	0	0	0
21101120	2	1	7	0	21102120	59622	0	base_effect	jianke_yaodai 	base_effect	jianke_yaodai_nv 	1	0	0	暂无	0	0	0	0	0	0
31101120	2	1	7	0	31102120	59623	0	base_effect	jianke_kuzi	base_effect	jianke_kuzi_nv	1	0	0	暂无	0	0	0	0	0	0
41101120	2	1	7	0	41102120	59624	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
51101120	2	1	7	0	51102120	59625	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
61101120	2	1	7	0	61102120	59626	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
71101120	2	1	7	0	71102120	59627	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
81101120	2	1	7	0	81102120	59628	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
91101120	2	1	7	0	91102120	59629	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
1101130	2	1	7	0	1102130	59630	0	base_effect	HZ_jianke_wuqi	base_effect	HZ_jianke_wuqi	1	0	0	暂无	0	0	0	0	0	0
11101130	2	1	7	0	11102130	59631	0	base_effect	jianke_yifu	base_effect	jianke_yifu_nv	1	0	0	暂无	0	0	0	0	0	0
21101130	2	1	7	0	21102130	59632	0	base_effect	jianke_yaodai 	base_effect	jianke_yaodai_nv 	1	0	0	暂无	0	0	0	0	0	0
31101130	2	1	7	0	31102130	59633	0	base_effect	jianke_kuzi	base_effect	jianke_kuzi_nv	1	0	0	暂无	0	0	0	0	0	0
41101130	2	1	7	0	41102130	59634	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
51101130	2	1	7	0	51102130	59635	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
61101130	2	1	7	0	61102130	59636	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
71101130	2	1	7	0	71102130	59637	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
81101130	2	1	7	0	81102130	59638	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
91101130	2	1	7	0	91102130	59639	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
1101140	2	1	7	0	1102140	59640	0	base_effect	HZ_jianke_wuqi	base_effect	HZ_jianke_wuqi	1	0	0	暂无	0	0	0	0	0	0
11101140	2	1	7	0	11102140	59641	0	base_effect	jianke_yifu	base_effect	jianke_yifu_nv	1	0	0	暂无	0	0	0	0	0	0
21101140	2	1	7	0	21102140	59642	0	base_effect	jianke_yaodai 	base_effect	jianke_yaodai_nv 	1	0	0	暂无	0	0	0	0	0	0
31101140	2	1	7	0	31102140	59643	0	base_effect	jianke_kuzi	base_effect	jianke_kuzi_nv	1	0	0	暂无	0	0	0	0	0	0
41101140	2	1	7	0	41102140	59644	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
51101140	2	1	7	0	51102140	59645	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
61101140	2	1	7	0	61102140	59646	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
71101140	2	1	7	0	71102140	59647	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
81101140	2	1	7	0	81102140	59648	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
91101140	2	1	7	0	91102140	59649	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
1101150	2	1	7	0	1102150	59650	0	base_effect	HZ_jianke_wuqi	base_effect	HZ_jianke_wuqi	1	0	0	暂无	0	0	0	0	0	0
11101150	2	1	7	0	11102150	59651	0	base_effect	jianke_yifu	base_effect	jianke_yifu_nv	1	0	0	暂无	0	0	0	0	0	0
21101150	2	1	7	0	21102150	59652	0	base_effect	jianke_yaodai 	base_effect	jianke_yaodai_nv 	1	0	0	暂无	0	0	0	0	0	0
31101150	2	1	7	0	31102150	59653	0	base_effect	jianke_kuzi	base_effect	jianke_kuzi_nv	1	0	0	暂无	0	0	0	0	0	0
41101150	2	1	7	0	41102150	59654	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
51101150	2	1	7	0	51102150	59655	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
61101150	2	1	7	0	61102150	59656	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
71101150	2	1	7	0	71102150	59657	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
81101150	2	1	7	0	81102150	59658	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
91101150	2	1	7	0	91102150	59659	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
1101160	2	1	7	0	1102160	59660	0	base_effect	HZ_jianke_wuqi	base_effect	HZ_jianke_wuqi	1	0	0	暂无	0	0	0	0	0	0
11101160	2	1	7	0	11102160	59661	0	base_effect	jianke_yifu	base_effect	jianke_yifu_nv	1	0	0	暂无	0	0	0	0	0	0
21101160	2	1	7	0	21102160	59662	0	base_effect	jianke_yaodai 	base_effect	jianke_yaodai_nv 	1	0	0	暂无	0	0	0	0	0	0
31101160	2	1	7	0	31102160	59663	0	base_effect	jianke_kuzi	base_effect	jianke_kuzi_nv	1	0	0	暂无	0	0	0	0	0	0
41101160	2	1	7	0	41102160	59664	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
51101160	2	1	7	0	51102160	59665	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
61101160	2	1	7	0	61102160	59666	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
71101160	2	1	7	0	71102160	59667	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
81101160	2	1	7	0	81102160	59668	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
91101160	2	1	7	0	91102160	59669	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
1101170	2	1	7	0	1102170	59670	0	base_effect	HZ_jianke_wuqi	base_effect	HZ_jianke_wuqi	1	0	0	暂无	0	0	0	0	0	0
11101170	2	1	7	0	11102170	59671	0	base_effect	jianke_yifu	base_effect	jianke_yifu_nv	1	0	0	暂无	0	0	0	0	0	0
21101170	2	1	7	0	21102170	59672	0	base_effect	jianke_yaodai 	base_effect	jianke_yaodai_nv 	1	0	0	暂无	0	0	0	0	0	0
31101170	2	1	7	0	31102170	59673	0	base_effect	jianke_kuzi	base_effect	jianke_kuzi_nv	1	0	0	暂无	0	0	0	0	0	0
41101170	2	1	7	0	41102170	59674	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
51101170	2	1	7	0	51102170	59675	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
61101170	2	1	7	0	61102170	59676	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
71101170	2	1	7	0	71102170	59677	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
81101170	2	1	7	0	81102170	59678	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
91101170	2	1	7	0	91102170	59679	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
1101180	2	1	7	0	1102180	59680	0	base_effect	HZ_jianke_wuqi	base_effect	HZ_jianke_wuqi	1	0	0	暂无	0	0	0	0	0	0
11101180	2	1	7	0	11102180	59681	0	base_effect	jianke_yifu	base_effect	jianke_yifu_nv	1	0	0	暂无	0	0	0	0	0	0
21101180	2	1	7	0	21102180	59682	0	base_effect	jianke_yaodai 	base_effect	jianke_yaodai_nv 	1	0	0	暂无	0	0	0	0	0	0
31101180	2	1	7	0	31102180	59683	0	base_effect	jianke_kuzi	base_effect	jianke_kuzi_nv	1	0	0	暂无	0	0	0	0	0	0
41101180	2	1	7	0	41102180	59684	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
51101180	2	1	7	0	51102180	59685	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
61101180	2	1	7	0	61102180	59686	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
71101180	2	1	7	0	71102180	59687	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
81101180	2	1	7	0	81102180	59688	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
91101180	2	1	7	0	91102180	59689	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
1101190	2	1	7	0	1102190	59690	0	base_effect	HZ_jianke_wuqi	base_effect	HZ_jianke_wuqi	1	0	0	暂无	0	0	0	0	0	0
11101190	2	1	7	0	11102190	59691	0	base_effect	jianke_yifu	base_effect	jianke_yifu_nv	1	0	0	暂无	0	0	0	0	0	0
21101190	2	1	7	0	21102190	59692	0	base_effect	jianke_yaodai 	base_effect	jianke_yaodai_nv 	1	0	0	暂无	0	0	0	0	0	0
31101190	2	1	7	0	31102190	59693	0	base_effect	jianke_kuzi	base_effect	jianke_kuzi_nv	1	0	0	暂无	0	0	0	0	0	0
41101190	2	1	7	0	41102190	59694	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
51101190	2	1	7	0	51102190	59695	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
61101190	2	1	7	0	61102190	59696	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
71101190	2	1	7	0	71102190	59697	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
81101190	2	1	7	0	81102190	59698	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
91101190	2	1	7	0	91102190	59699	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
1102120	2	1	7	53001001	1102130	59790	0	base_effect	HZ_jianke_wuqi	base_effect	HZ_jianke_wuqi	1	0	0	暂无	0	0	0	0	0	0
11102120	2	1	7	53011001	11102130	59791	0	base_effect	jianke_yifu	base_effect	jianke_yifu_nv	1	0	0	暂无	0	0	0	0	0	0
21102120	2	1	7	53021001	21102130	59792	0	base_effect	jianke_yaodai 	base_effect	jianke_yaodai_nv 	1	0	0	暂无	0	0	0	0	0	0
31102120	2	1	7	53031001	31102130	59793	0	base_effect	jianke_kuzi	base_effect	jianke_kuzi_nv	1	0	0	暂无	0	0	0	0	0	0
41102120	2	1	7	53041001	41102130	59794	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
51102120	2	1	7	53051001	51102130	59795	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
61102120	2	1	7	53061001	61102130	59796	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
71102120	2	1	7	53071001	71102130	59797	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
81102120	2	1	7	53081001	81102130	59798	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
91102120	2	1	7	53091001	91102130	59799	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
1102130	2	1	7	54001001	1102140	59700	0	base_effect	HZ_jianke_wuqi	base_effect	HZ_jianke_wuqi	1	0	0	暂无	0	0	0	0	0	0
11102130	2	1	7	54011001	11102140	59701	0	base_effect	jianke_yifu	base_effect	jianke_yifu_nv	1	0	0	暂无	0	0	0	0	0	0
21102130	2	1	7	54021001	21102140	59702	0	base_effect	jianke_yaodai 	base_effect	jianke_yaodai_nv 	1	0	0	暂无	0	0	0	0	0	0
31102130	2	1	7	54031001	31102140	59703	0	base_effect	jianke_kuzi	base_effect	jianke_kuzi_nv	1	0	0	暂无	0	0	0	0	0	0
41102130	2	1	7	54041001	41102140	59704	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
51102130	2	1	7	54051001	51102140	59705	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
61102130	2	1	7	54061001	61102140	59706	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
71102130	2	1	7	54071001	71102140	59707	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
81102130	2	1	7	54081001	81102140	59708	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
91102130	2	1	7	54091001	91102140	59709	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
1102140	2	1	7	55001001	1102150	59710	0	base_effect	HZ_jianke_wuqi	base_effect	HZ_jianke_wuqi	1	0	0	暂无	0	0	0	0	0	0
11102140	2	1	7	55011001	11102150	59711	0	base_effect	jianke_yifu	base_effect	jianke_yifu_nv	1	0	0	暂无	0	0	0	0	0	0
21102140	2	1	7	55021001	21102150	59712	0	base_effect	jianke_yaodai 	base_effect	jianke_yaodai_nv 	1	0	0	暂无	0	0	0	0	0	0
31102140	2	1	7	55031001	31102150	59713	0	base_effect	jianke_kuzi	base_effect	jianke_kuzi_nv	1	0	0	暂无	0	0	0	0	0	0
41102140	2	1	7	55041001	41102150	59714	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
51102140	2	1	7	55051001	51102150	59715	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
61102140	2	1	7	55061001	61102150	59716	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
71102140	2	1	7	55071001	71102150	59717	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
81102140	2	1	7	55081001	81102150	59718	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
91102140	2	1	7	55091001	91102150	59719	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
1102150	2	1	7	56001001	1102160	59720	0	base_effect	HZ_jianke_wuqi	base_effect	HZ_jianke_wuqi	1	0	0	暂无	0	0	0	0	0	0
11102150	2	1	7	56011001	11102160	59721	0	base_effect	jianke_yifu	base_effect	jianke_yifu_nv	1	0	0	暂无	0	0	0	0	0	0
21102150	2	1	7	56021001	21102160	59722	0	base_effect	jianke_yaodai 	base_effect	jianke_yaodai_nv 	1	0	0	暂无	0	0	0	0	0	0
31102150	2	1	7	56031001	31102160	59723	0	base_effect	jianke_kuzi	base_effect	jianke_kuzi_nv	1	0	0	暂无	0	0	0	0	0	0
41102150	2	1	7	56041001	41102160	59724	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
51102150	2	1	7	56051001	51102160	59725	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
61102150	2	1	7	56061001	61102160	59726	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
71102150	2	1	7	56071001	71102160	59727	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
81102150	2	1	7	56081001	81102160	59728	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
91102150	2	1	7	56091001	91102160	59729	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
1102160	2	1	7	57001001	1102170	59730	0	base_effect	HZ_jianke_wuqi	base_effect	HZ_jianke_wuqi	1	0	0	暂无	0	0	0	0	0	0
11102160	2	1	7	57011001	11102170	59731	0	base_effect	jianke_yifu	base_effect	jianke_yifu_nv	1	0	0	暂无	0	0	0	0	0	0
21102160	2	1	7	57021001	21102170	59732	0	base_effect	jianke_yaodai 	base_effect	jianke_yaodai_nv 	1	0	0	暂无	0	0	0	0	0	0
31102160	2	1	7	57031001	31102170	59733	0	base_effect	jianke_kuzi	base_effect	jianke_kuzi_nv	1	0	0	暂无	0	0	0	0	0	0
41102160	2	1	7	57041001	41102170	59734	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
51102160	2	1	7	57051001	51102170	59735	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
61102160	2	1	7	57061001	61102170	59736	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
71102160	2	1	7	57071001	71102170	59737	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
81102160	2	1	7	57081001	81102170	59738	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
91102160	2	1	7	57091001	91102170	59739	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
1102170	2	1	6	58001001	1102180	59740	0	base_effect	HZ_jianke_wuqi	base_effect	HZ_jianke_wuqi	1	0	0	暂无	0	0	0	0	0	0
11102170	2	1	6	58011001	11102180	59741	0	base_effect	jianke_yifu	base_effect	jianke_yifu_nv	1	0	0	暂无	0	0	0	0	0	0
21102170	2	1	6	58021001	21102180	59742	0	base_effect	jianke_yaodai 	base_effect	jianke_yaodai_nv 	1	0	0	暂无	0	0	0	0	0	0
31102170	2	1	6	58031001	31102180	59743	0	base_effect	jianke_kuzi	base_effect	jianke_kuzi_nv	1	0	0	暂无	0	0	0	0	0	0
41102170	2	1	6	58041001	41102180	59744	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
51102170	2	1	6	58051001	51102180	59745	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
61102170	2	1	6	58061001	61102180	59746	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
71102170	2	1	6	58071001	71102180	59747	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
81102170	2	1	6	58081001	81102180	59748	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
91102170	2	1	6	58091001	91102180	59749	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
1102180	2	1	6	59001001	1102190	59750	0	base_effect	HZ_jianke_wuqi	base_effect	HZ_jianke_wuqi	1	0	0	暂无	0	0	0	0	0	0
11102180	2	1	6	59011001	11102190	59751	0	base_effect	jianke_yifu	base_effect	jianke_yifu_nv	1	0	0	暂无	0	0	0	0	0	0
21102180	2	1	6	59021001	21102190	59752	0	base_effect	jianke_yaodai 	base_effect	jianke_yaodai_nv 	1	0	0	暂无	0	0	0	0	0	0
31102180	2	1	6	59031001	31102190	59753	0	base_effect	jianke_kuzi	base_effect	jianke_kuzi_nv	1	0	0	暂无	0	0	0	0	0	0
41102180	2	1	6	59041001	41102190	59754	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
51102180	2	1	6	59051001	51102190	59755	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
61102180	2	1	6	59061001	61102190	59756	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
71102180	2	1	6	59071001	71102190	59757	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
81102180	2	1	6	59081001	81102190	59758	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
91102180	2	1	6	59091001	91102190	59759	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
2101120	2	1	7	0	2102120	59620	0	base_effect	HZ_luoli_wuqi	base_effect	HZ_luoli_wuqi	1	0	0	暂无	0	0	0	0	0	0
12101120	2	1	7	0	12102120	59621	0	base_effect	luoli_yifu_ZT	base_effect	luoli_yifu	1	0	0	暂无	0	0	0	0	0	0
22101120	2	1	7	0	22102120	59622	0	base_effect	luoli_yaodai_ZT	base_effect	luoli_yaodai	1	0	0	暂无	0	0	0	0	0	0
32101120	2	1	7	0	32102120	59623	0	base_effect	luoli_kuzi_ZT	base_effect	luoli_kuzi	1	0	0	暂无	0	0	0	0	0	0
42101120	2	1	7	0	42102120	59624	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
52101120	2	1	7	0	52102120	59625	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
62101120	2	1	7	0	62102120	59626	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
72101120	2	1	7	0	72102120	59627	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
82101120	2	1	7	0	82102120	59628	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
92101120	2	1	7	0	92102120	59629	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
2101130	2	1	7	0	2102130	59630	0	base_effect	HZ_luoli_wuqi	base_effect	HZ_luoli_wuqi	1	0	0	暂无	0	0	0	0	0	0
12101130	2	1	7	0	12102130	59631	0	base_effect	luoli_yifu_ZT	base_effect	luoli_yifu	1	0	0	暂无	0	0	0	0	0	0
22101130	2	1	7	0	22102130	59632	0	base_effect	luoli_yaodai_ZT	base_effect	luoli_yaodai	1	0	0	暂无	0	0	0	0	0	0
32101130	2	1	7	0	32102130	59633	0	base_effect	luoli_kuzi_ZT	base_effect	luoli_kuzi	1	0	0	暂无	0	0	0	0	0	0
42101130	2	1	7	0	42102130	59634	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
52101130	2	1	7	0	52102130	59635	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
62101130	2	1	7	0	62102130	59636	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
72101130	2	1	7	0	72102130	59637	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
82101130	2	1	7	0	82102130	59638	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
92101130	2	1	7	0	92102130	59639	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
2101140	2	1	7	0	2102140	59640	0	base_effect	HZ_luoli_wuqi	base_effect	HZ_luoli_wuqi	1	0	0	暂无	0	0	0	0	0	0
12101140	2	1	7	0	12102140	59641	0	base_effect	luoli_yifu_ZT	base_effect	luoli_yifu	1	0	0	暂无	0	0	0	0	0	0
