精炼规则ID	精炼星级	有效字段	精炼条件限制	精炼消耗ID	分解材料副ID（1位类型<1装备2宝石>+1位颜色+2位分类(部位)+1位等级；道具是8位的）	精炼成功率·真	精炼成功率·假	付费精炼价格	精炼等级强化上限	突破该星级需要的强化等级	神装升阶时计算继承用的积分 
12182	1	1	0	52182	180203	10000	10000	10000	100	0	1400
12182	2	1	0	52182	180203	10000	10000	10000	100	0	2800
12182	3	1	0	52182	180203	10000	10000	10000	100	0	5600
12182	4	1	0	52182	180203	10000	10000	10000	100	0	8400
12182	5	1	0	52182	180203	10000	10000	10000	100	0	12600
12182	6	1	0	52182	180203	10000	10000	10000	100	0	16800
12182	7	1	0	52182	180203	10000	10000	10000	100	0	25600
12182	8	1	0	52182	180203	10000	10000	10000	100	0	34400
12182	9	1	0	52182	180203	10000	10000	10000	100	0	52000
12182	10	1	0	52182	180203	10000	10000	10000	100	0	69600
12183	0	1	0	52183	180303	10000	10000	10000	100	0	0
12183	1	1	0	52183	180303	10000	10000	10000	100	0	1400
12183	2	1	0	52183	180303	10000	10000	10000	100	0	2800
12183	3	1	0	52183	180303	10000	10000	10000	100	0	5600
12183	4	1	0	52183	180303	10000	10000	10000	100	0	8400
12183	5	1	0	52183	180303	10000	10000	10000	100	0	12600
12183	6	1	0	52183	180303	10000	10000	10000	100	0	16800
12183	7	1	0	52183	180303	10000	10000	10000	100	0	25600
12183	8	1	0	52183	180303	10000	10000	10000	100	0	34400
12183	9	1	0	52183	180303	10000	10000	10000	100	0	52000
12183	10	1	0	52183	180303	10000	10000	10000	100	0	69600
12184	0	1	0	52184	180403	10000	10000	10000	100	0	0
12184	1	1	0	52184	180403	10000	10000	10000	100	0	1400
12184	2	1	0	52184	180403	10000	10000	10000	100	0	2800
12184	3	1	0	52184	180403	10000	10000	10000	100	0	5600
12184	4	1	0	52184	180403	10000	10000	10000	100	0	8400
12184	5	1	0	52184	180403	10000	10000	10000	100	0	12600
12184	6	1	0	52184	180403	10000	10000	10000	100	0	16800
12184	7	1	0	52184	180403	10000	10000	10000	100	0	25600
12184	8	1	0	52184	180403	10000	10000	10000	100	0	34400
12184	9	1	0	52184	180403	10000	10000	10000	100	0	52000
12184	10	1	0	52184	180403	10000	10000	10000	100	0	69600
12185	0	1	0	52185	180503	10000	10000	10000	100	0	0
12185	1	1	0	52185	180503	10000	10000	10000	100	0	1400
12185	2	1	0	52185	180503	10000	10000	10000	100	0	2800
12185	3	1	0	52185	180503	10000	10000	10000	100	0	5600
12185	4	1	0	52185	180503	10000	10000	10000	100	0	8400
12185	5	1	0	52185	180503	10000	10000	10000	100	0	12600
12185	6	1	0	52185	180503	10000	10000	10000	100	0	16800
12185	7	1	0	52185	180503	10000	10000	10000	100	0	25600
12185	8	1	0	52185	180503	10000	10000	10000	100	0	34400
12185	9	1	0	52185	180503	10000	10000	10000	100	0	52000
12185	10	1	0	52185	180503	10000	10000	10000	100	0	69600
12186	0	1	0	52186	180603	10000	10000	10000	100	0	0
12186	1	1	0	52186	180603	10000	10000	10000	100	0	1400
12186	2	1	0	52186	180603	10000	10000	10000	100	0	2800
12186	3	1	0	52186	180603	10000	10000	10000	100	0	5600
12186	4	1	0	52186	180603	10000	10000	10000	100	0	8400
12186	5	1	0	52186	180603	10000	10000	10000	100	0	12600
12186	6	1	0	52186	180603	10000	10000	10000	100	0	16800
12186	7	1	0	52186	180603	10000	10000	10000	100	0	25600
12186	8	1	0	52186	180603	10000	10000	10000	100	0	34400
12186	9	1	0	52186	180603	10000	10000	10000	100	0	52000
12186	10	1	0	52186	180603	10000	10000	10000	100	0	69600
12187	0	1	0	52187	180703	10000	10000	10000	100	0	0
12187	1	1	0	52187	180703	10000	10000	10000	100	0	1400
12187	2	1	0	52187	180703	10000	10000	10000	100	0	2800
12187	3	1	0	52187	180703	10000	10000	10000	100	0	5600
12187	4	1	0	52187	180703	10000	10000	10000	100	0	8400
12187	5	1	0	52187	180703	10000	10000	10000	100	0	12600
12187	6	1	0	52187	180703	10000	10000	10000	100	0	16800
12187	7	1	0	52187	180703	10000	10000	10000	100	0	25600
12187	8	1	0	52187	180703	10000	10000	10000	100	0	34400
12187	9	1	0	52187	180703	10000	10000	10000	100	0	52000
12187	10	1	0	52187	180703	10000	10000	10000	100	0	69600
12188	0	1	0	52188	180803	10000	10000	10000	100	0	0
12188	1	1	0	52188	180803	10000	10000	10000	100	0	1400
12188	2	1	0	52188	180803	10000	10000	10000	100	0	2800
12188	3	1	0	52188	180803	10000	10000	10000	100	0	5600
12188	4	1	0	52188	180803	10000	10000	10000	100	0	8400
12188	5	1	0	52188	180803	10000	10000	10000	100	0	12600
12188	6	1	0	52188	180803	10000	10000	10000	100	0	16800
12188	7	1	0	52188	180803	10000	10000	10000	100	0	25600
12188	8	1	0	52188	180803	10000	10000	10000	100	0	34400
12188	9	1	0	52188	180803	10000	10000	10000	100	0	52000
12188	10	1	0	52188	180803	10000	10000	10000	100	0	69600
12189	0	1	0	52189	180903	10000	10000	10000	100	0	0
12189	1	1	0	52189	180903	10000	10000	10000	100	0	1400
12189	2	1	0	52189	180903	10000	10000	10000	100	0	2800
12189	3	1	0	52189	180903	10000	10000	10000	100	0	5600
12189	4	1	0	52189	180903	10000	10000	10000	100	0	8400
12189	5	1	0	52189	180903	10000	10000	10000	100	0	12600
12189	6	1	0	52189	180903	10000	10000	10000	100	0	16800
12189	7	1	0	52189	180903	10000	10000	10000	100	0	25600
12189	8	1	0	52189	180903	10000	10000	10000	100	0	34400
12189	9	1	0	52189	180903	10000	10000	10000	100	0	52000
12189	10	1	0	52189	180903	10000	10000	10000	100	0	69600
12190	0	1	0	52190	190003	10000	10000	10000	100	0	0
12190	1	1	0	52190	190003	10000	10000	10000	100	0	2000
12190	2	1	0	52190	190003	10000	10000	10000	100	0	4000
12190	3	1	0	52190	190003	10000	10000	10000	100	0	8000
12190	4	1	0	52190	190003	10000	10000	10000	100	0	12000
12190	5	1	0	52190	190003	10000	10000	10000	100	0	18000
12190	6	1	0	52190	190003	10000	10000	10000	100	0	24000
12190	7	1	0	52190	190003	10000	10000	10000	100	0	36500
12190	8	1	0	52190	190003	10000	10000	10000	100	0	49000
12190	9	1	0	52190	190003	10000	10000	10000	100	0	74000
12190	10	1	0	52190	190003	10000	10000	10000	100	0	99000
12191	0	1	0	52191	190103	10000	10000	10000	100	0	0
12191	1	1	0	52191	190103	10000	10000	10000	100	0	2000
12191	2	1	0	52191	190103	10000	10000	10000	100	0	4000
12191	3	1	0	52191	190103	10000	10000	10000	100	0	8000
12191	4	1	0	52191	190103	10000	10000	10000	100	0	12000
12191	5	1	0	52191	190103	10000	10000	10000	100	0	18000
12191	6	1	0	52191	190103	10000	10000	10000	100	0	24000
12191	7	1	0	52191	190103	10000	10000	10000	100	0	36500
12191	8	1	0	52191	190103	10000	10000	10000	100	0	49000
12191	9	1	0	52191	190103	10000	10000	10000	100	0	74000
12191	10	1	0	52191	190103	10000	10000	10000	100	0	99000
12192	0	1	0	52192	190203	10000	10000	10000	100	0	0
12192	1	1	0	52192	190203	10000	10000	10000	100	0	2000
12192	2	1	0	52192	190203	10000	10000	10000	100	0	4000
12192	3	1	0	52192	190203	10000	10000	10000	100	0	8000
12192	4	1	0	52192	190203	10000	10000	10000	100	0	12000
12192	5	1	0	52192	190203	10000	10000	10000	100	0	18000
12192	6	1	0	52192	190203	10000	10000	10000	100	0	24000
12192	7	1	0	52192	190203	10000	10000	10000	100	0	36500
12192	8	1	0	52192	190203	10000	10000	10000	100	0	49000
12192	9	1	0	52192	190203	10000	10000	10000	100	0	74000
12192	10	1	0	52192	190203	10000	10000	10000	100	0	99000
12193	0	1	0	52193	190303	10000	10000	10000	100	0	0
12193	1	1	0	52193	190303	10000	10000	10000	100	0	2000
12193	2	1	0	52193	190303	10000	10000	10000	100	0	4000
12193	3	1	0	52193	190303	10000	10000	10000	100	0	8000
12193	4	1	0	52193	190303	10000	10000	10000	100	0	12000
12193	5	1	0	52193	190303	10000	10000	10000	100	0	18000
12193	6	1	0	52193	190303	10000	10000	10000	100	0	24000
12193	7	1	0	52193	190303	10000	10000	10000	100	0	36500
12193	8	1	0	52193	190303	10000	10000	10000	100	0	49000
12193	9	1	0	52193	190303	10000	10000	10000	100	0	74000
12193	10	1	0	52193	190303	10000	10000	10000	100	0	99000
12194	0	1	0	52194	190403	10000	10000	10000	100	0	0
12194	1	1	0	52194	190403	10000	10000	10000	100	0	2000
12194	2	1	0	52194	190403	10000	10000	10000	100	0	4000
12194	3	1	0	52194	190403	10000	10000	10000	100	0	8000
12194	4	1	0	52194	190403	10000	10000	10000	100	0	12000
12194	5	1	0	52194	190403	10000	10000	10000	100	0	18000
12194	6	1	0	52194	190403	10000	10000	10000	100	0	24000
12194	7	1	0	52194	190403	10000	10000	10000	100	0	36500
12194	8	1	0	52194	190403	10000	10000	10000	100	0	49000
12194	9	1	0	52194	190403	10000	10000	10000	100	0	74000
12194	10	1	0	52194	190403	10000	10000	10000	100	0	99000
12195	0	1	0	52195	190503	10000	10000	10000	100	0	0
12195	1	1	0	52195	190503	10000	10000	10000	100	0	2000
12195	2	1	0	52195	190503	10000	10000	10000	100	0	4000
12195	3	1	0	52195	190503	10000	10000	10000	100	0	8000
12195	4	1	0	52195	190503	10000	10000	10000	100	0	12000
12195	5	1	0	52195	190503	10000	10000	10000	100	0	18000
12195	6	1	0	52195	190503	10000	10000	10000	100	0	24000
12195	7	1	0	52195	190503	10000	10000	10000	100	0	36500
12195	8	1	0	52195	190503	10000	10000	10000	100	0	49000
12195	9	1	0	52195	190503	10000	10000	10000	100	0	74000
12195	10	1	0	52195	190503	10000	10000	10000	100	0	99000
12196	0	1	0	52196	190603	10000	10000	10000	100	0	0
12196	1	1	0	52196	190603	10000	10000	10000	100	0	2000
12196	2	1	0	52196	190603	10000	10000	10000	100	0	4000
12196	3	1	0	52196	190603	10000	10000	10000	100	0	8000
12196	4	1	0	52196	190603	10000	10000	10000	100	0	12000
12196	5	1	0	52196	190603	10000	10000	10000	100	0	18000
12196	6	1	0	52196	190603	10000	10000	10000	100	0	24000
12196	7	1	0	52196	190603	10000	10000	10000	100	0	36500
12196	8	1	0	52196	190603	10000	10000	10000	100	0	49000
12196	9	1	0	52196	190603	10000	10000	10000	100	0	74000
12196	10	1	0	52196	190603	10000	10000	10000	100	0	99000
12197	0	1	0	52197	190703	10000	10000	10000	100	0	0
12197	1	1	0	52197	190703	10000	10000	10000	100	0	2000
12197	2	1	0	52197	190703	10000	10000	10000	100	0	4000
12197	3	1	0	52197	190703	10000	10000	10000	100	0	8000
12197	4	1	0	52197	190703	10000	10000	10000	100	0	12000
12197	5	1	0	52197	190703	10000	10000	10000	100	0	18000
12197	6	1	0	52197	190703	10000	10000	10000	100	0	24000
12197	7	1	0	52197	190703	10000	10000	10000	100	0	36500
12197	8	1	0	52197	190703	10000	10000	10000	100	0	49000
12197	9	1	0	52197	190703	10000	10000	10000	100	0	74000
12197	10	1	0	52197	190703	10000	10000	10000	100	0	99000
12198	0	1	0	52198	190803	10000	10000	10000	100	0	0
12198	1	1	0	52198	190803	10000	10000	10000	100	0	2000
12198	2	1	0	52198	190803	10000	10000	10000	100	0	4000
12198	3	1	0	52198	190803	10000	10000	10000	100	0	8000
12198	4	1	0	52198	190803	10000	10000	10000	100	0	12000
12198	5	1	0	52198	190803	10000	10000	10000	100	0	18000
12198	6	1	0	52198	190803	10000	10000	10000	100	0	24000
12198	7	1	0	52198	190803	10000	10000	10000	100	0	36500
12198	8	1	0	52198	190803	10000	10000	10000	100	0	49000
12198	9	1	0	52198	190803	10000	10000	10000	100	0	74000
12198	10	1	0	52198	190803	10000	10000	10000	100	0	99000
12199	0	1	0	52199	190903	10000	10000	10000	100	0	0
12199	1	1	0	52199	190903	10000	10000	10000	100	0	2000
12199	2	1	0	52199	190903	10000	10000	10000	100	0	4000
12199	3	1	0	52199	190903	10000	10000	10000	100	0	8000
12199	4	1	0	52199	190903	10000	10000	10000	100	0	12000
12199	5	1	0	52199	190903	10000	10000	10000	100	0	18000
12199	6	1	0	52199	190903	10000	10000	10000	100	0	24000
12199	7	1	0	52199	190903	10000	10000	10000	100	0	36500
12199	8	1	0	52199	190903	10000	10000	10000	100	0	49000
12199	9	1	0	52199	190903	10000	10000	10000	100	0	74000
12199	10	1	0	52199	190903	10000	10000	10000	100	0	99000
13130	0	1	0	53130	130003	10000	10000	10000	100	0	0
13130	1	1	0	53130	130003	10000	10000	10000	100	0	105
13130	2	1	0	53130	130003	10000	10000	10000	100	0	210
13130	3	1	0	53130	130003	10000	10000	10000	100	0	420
13130	4	1	0	53130	130003	10000	10000	10000	100	0	630
13130	5	1	0	53130	130003	10000	10000	10000	100	0	945
13130	6	1	0	53130	130003	10000	10000	10000	100	0	1260
13131	0	1	0	53131	130103	10000	10000	10000	100	0	0
13131	1	1	0	53131	130103	10000	10000	10000	100	0	105
13131	2	1	0	53131	130103	10000	10000	10000	100	0	210
13131	3	1	0	53131	130103	10000	10000	10000	100	0	420
13131	4	1	0	53131	130103	10000	10000	10000	100	0	630
13131	5	1	0	53131	130103	10000	10000	10000	100	0	945
13131	6	1	0	53131	130103	10000	10000	10000	100	0	1260
13132	0	1	0	53132	130203	10000	10000	10000	100	0	0
13132	1	1	0	53132	130203	10000	10000	10000	100	0	105
13132	2	1	0	53132	130203	10000	10000	10000	100	0	210
13132	3	1	0	53132	130203	10000	10000	10000	100	0	420
13132	4	1	0	53132	130203	10000	10000	10000	100	0	630
13132	5	1	0	53132	130203	10000	10000	10000	100	0	945
13132	6	1	0	53132	130203	10000	10000	10000	100	0	1260
13133	0	1	0	53133	130303	10000	10000	10000	100	0	0
13133	1	1	0	53133	130303	10000	10000	10000	100	0	105
13133	2	1	0	53133	130303	10000	10000	10000	100	0	210
13133	3	1	0	53133	130303	10000	10000	10000	100	0	420
13133	4	1	0	53133	130303	10000	10000	10000	100	0	630
13133	5	1	0	53133	130303	10000	10000	10000	100	0	945
13133	6	1	0	53133	130303	10000	10000	10000	100	0	1260
13134	0	1	0	53134	130403	10000	10000	10000	100	0	0
13134	1	1	0	53134	130403	10000	10000	10000	100	0	105
13134	2	1	0	53134	130403	10000	10000	10000	100	0	210
13134	3	1	0	53134	130403	10000	10000	10000	100	0	420
13134	4	1	0	53134	130403	10000	10000	10000	100	0	630
13134	5	1	0	53134	130403	10000	10000	10000	100	0	945
13134	6	1	0	53134	130403	10000	10000	10000	100	0	1260
13135	0	1	0	53135	130503	10000	10000	10000	100	0	0
13135	1	1	0	53135	130503	10000	10000	10000	100	0	105
13135	2	1	0	53135	130503	10000	10000	10000	100	0	210
13135	3	1	0	53135	130503	10000	10000	10000	100	0	420
13135	4	1	0	53135	130503	10000	10000	10000	100	0	630
13135	5	1	0	53135	130503	10000	10000	10000	100	0	945
13135	6	1	0	53135	130503	10000	10000	10000	100	0	1260
13136	0	1	0	53136	130603	10000	10000	10000	100	0	0
13136	1	1	0	53136	130603	10000	10000	10000	100	0	105
13136	2	1	0	53136	130603	10000	10000	10000	100	0	210
13136	3	1	0	53136	130603	10000	10000	10000	100	0	420
13136	4	1	0	53136	130603	10000	10000	10000	100	0	630
13136	5	1	0	53136	130603	10000	10000	10000	100	0	945
13136	6	1	0	53136	130603	10000	10000	10000	100	0	1260
13137	0	1	0	53137	130703	10000	10000	10000	100	0	0
13137	1	1	0	53137	130703	10000	10000	10000	100	0	105
13137	2	1	0	53137	130703	10000	10000	10000	100	0	210
13137	3	1	0	53137	130703	10000	10000	10000	100	0	420
13137	4	1	0	53137	130703	10000	10000	10000	100	0	630
13137	5	1	0	53137	130703	10000	10000	10000	100	0	945
13137	6	1	0	53137	130703	10000	10000	10000	100	0	1260
13138	0	1	0	53138	130803	10000	10000	10000	100	0	0
13138	1	1	0	53138	130803	10000	10000	10000	100	0	105
13138	2	1	0	53138	130803	10000	10000	10000	100	0	210
13138	3	1	0	53138	130803	10000	10000	10000	100	0	420
13138	4	1	0	53138	130803	10000	10000	10000	100	0	630
13138	5	1	0	53138	130803	10000	10000	10000	100	0	945
13138	6	1	0	53138	130803	10000	10000	10000	100	0	1260
13139	0	1	0	53139	130903	10000	10000	10000	100	0	0
13139	1	1	0	53139	130903	10000	10000	10000	100	0	105
13139	2	1	0	53139	130903	10000	10000	10000	100	0	210
13139	3	1	0	53139	130903	10000	10000	10000	100	0	420
13139	4	1	0	53139	130903	10000	10000	10000	100	0	630
13139	5	1	0	53139	130903	10000	10000	10000	100	0	945
13139	6	1	0	53139	130903	10000	10000	10000	100	0	1260
13140	0	1	0	53140	140003	10000	10000	10000	100	0	0
13140	1	1	0	53140	140003	10000	10000	10000	100	0	200
13140	2	1	0	53140	140003	10000	10000	10000	100	0	400
13140	3	1	0	53140	140003	10000	10000	10000	100	0	800
13140	4	1	0	53140	140003	10000	10000	10000	100	0	1200
13140	5	1	0	53140	140003	10000	10000	10000	100	0	1800
13140	6	1	0	53140	140003	10000	10000	10000	100	0	2400
13140	7	1	0	53140	140003	10000	10000	10000	100	0	3400
13140	8	1	0	53140	140003	10000	10000	10000	100	0	4400
13140	9	1	0	53140	140003	10000	10000	10000	100	0	6400
13140	10	1	0	53140	140003	10000	10000	10000	100	0	8400
13141	0	1	0	53141	140103	10000	10000	10000	100	0	0
13141	1	1	0	53141	140103	10000	10000	10000	100	0	200
13141	2	1	0	53141	140103	10000	10000	10000	100	0	400
13141	3	1	0	53141	140103	10000	10000	10000	100	0	800
13141	4	1	0	53141	140103	10000	10000	10000	100	0	1200
13141	5	1	0	53141	140103	10000	10000	10000	100	0	1800
13141	6	1	0	53141	140103	10000	10000	10000	100	0	2400
13141	7	1	0	53141	140103	10000	10000	10000	100	0	3400
13141	8	1	0	53141	140103	10000	10000	10000	100	0	4400
13141	9	1	0	53141	140103	10000	10000	10000	100	0	6400
13141	10	1	0	53141	140103	10000	10000	10000	100	0	8400
13142	0	1	0	53142	140203	10000	10000	10000	100	0	0
13142	1	1	0	53142	140203	10000	10000	10000	100	0	200
13142	2	1	0	53142	140203	10000	10000	10000	100	0	400
13142	3	1	0	53142	140203	10000	10000	10000	100	0	800
13142	4	1	0	53142	140203	10000	10000	10000	100	0	1200
13142	5	1	0	53142	140203	10000	10000	10000	100	0	1800
13142	6	1	0	53142	140203	10000	10000	10000	100	0	2400
13142	7	1	0	53142	140203	10000	10000	10000	100	0	3400
13142	8	1	0	53142	140203	10000	10000	10000	100	0	4400
13142	9	1	0	53142	140203	10000	10000	10000	100	0	6400
13142	10	1	0	53142	140203	10000	10000	10000	100	0	8400
13143	0	1	0	53143	140303	10000	10000	10000	100	0	0
13143	1	1	0	53143	140303	10000	10000	10000	100	0	200
13143	2	1	0	53143	140303	10000	10000	10000	100	0	400
13143	3	1	0	53143	140303	10000	10000	10000	100	0	800
13143	4	1	0	53143	140303	10000	10000	10000	100	0	1200
13143	5	1	0	53143	140303	10000	10000	10000	100	0	1800
13143	6	1	0	53143	140303	10000	10000	10000	100	0	2400
13143	7	1	0	53143	140303	10000	10000	10000	100	0	3400
13143	8	1	0	53143	140303	10000	10000	10000	100	0	4400
13143	9	1	0	53143	140303	10000	10000	10000	100	0	6400
13143	10	1	0	53143	140303	10000	10000	10000	100	0	8400
13144	0	1	0	53144	140403	10000	10000	10000	100	0	0
13144	1	1	0	53144	140403	10000	10000	10000	100	0	200
13144	2	1	0	53144	140403	10000	10000	10000	100	0	400
13144	3	1	0	53144	140403	10000	10000	10000	100	0	800
13144	4	1	0	53144	140403	10000	10000	10000	100	0	1200
13144	5	1	0	53144	140403	10000	10000	10000	100	0	1800
13144	6	1	0	53144	140403	10000	10000	10000	100	0	2400
13144	7	1	0	53144	140403	10000	10000	10000	100	0	3400
13144	8	1	0	53144	140403	10000	10000	10000	100	0	4400
13144	9	1	0	53144	140403	10000	10000	10000	100	0	6400
13144	10	1	0	53144	140403	10000	10000	10000	100	0	8400
13145	0	1	0	53145	140503	10000	10000	10000	100	0	0
13145	1	1	0	53145	140503	10000	10000	10000	100	0	200
13145	2	1	0	53145	140503	10000	10000	10000	100	0	400
13145	3	1	0	53145	140503	10000	10000	10000	100	0	800
13145	4	1	0	53145	140503	10000	10000	10000	100	0	1200
13145	5	1	0	53145	140503	10000	10000	10000	100	0	1800
13145	6	1	0	53145	140503	10000	10000	10000	100	0	2400
13145	7	1	0	53145	140503	10000	10000	10000	100	0	3400
13145	8	1	0	53145	140503	10000	10000	10000	100	0	4400
13145	9	1	0	53145	140503	10000	10000	10000	100	0	6400
13145	10	1	0	53145	140503	10000	10000	10000	100	0	8400
13146	0	1	0	53146	140603	10000	10000	10000	100	0	0
13146	1	1	0	53146	140603	10000	10000	10000	100	0	200
13146	2	1	0	53146	140603	10000	10000	10000	100	0	400
13146	3	1	0	53146	140603	10000	10000	10000	100	0	800
13146	4	1	0	53146	140603	10000	10000	10000	100	0	1200
13146	5	1	0	53146	140603	10000	10000	10000	100	0	1800
13146	6	1	0	53146	140603	10000	10000	10000	100	0	2400
13146	7	1	0	53146	140603	10000	10000	10000	100	0	3400
13146	8	1	0	53146	140603	10000	10000	10000	100	0	4400
13146	9	1	0	53146	140603	10000	10000	10000	100	0	6400
13146	10	1	0	53146	140603	10000	10000	10000	100	0	8400
13147	0	1	0	53147	140703	10000	10000	10000	100	0	0
13147	1	1	0	53147	140703	10000	10000	10000	100	0	200
13147	2	1	0	53147	140703	10000	10000	10000	100	0	400
13147	3	1	0	53147	140703	10000	10000	10000	100	0	800
13147	4	1	0	53147	140703	10000	10000	10000	100	0	1200
13147	5	1	0	53147	140703	10000	10000	10000	100	0	1800
13147	6	1	0	53147	140703	10000	10000	10000	100	0	2400
13147	7	1	0	53147	140703	10000	10000	10000	100	0	3400
13147	8	1	0	53147	140703	10000	10000	10000	100	0	4400
13147	9	1	0	53147	140703	10000	10000	10000	100	0	6400
13147	10	1	0	53147	140703	10000	10000	10000	100	0	8400
13148	0	1	0	53148	140803	10000	10000	10000	100	0	0
13148	1	1	0	53148	140803	10000	10000	10000	100	0	200
13148	2	1	0	53148	140803	10000	10000	10000	100	0	400
13148	3	1	0	53148	140803	10000	10000	10000	100	0	800
13148	4	1	0	53148	140803	10000	10000	10000	100	0	1200
13148	5	1	0	53148	140803	10000	10000	10000	100	0	1800
13148	6	1	0	53148	140803	10000	10000	10000	100	0	2400
13148	7	1	0	53148	140803	10000	10000	10000	100	0	3400
13148	8	1	0	53148	140803	10000	10000	10000	100	0	4400
13148	9	1	0	53148	140803	10000	10000	10000	100	0	6400
13148	10	1	0	53148	140803	10000	10000	10000	100	0	8400
13149	0	1	0	53149	140903	10000	10000	10000	100	0	0
13149	1	1	0	53149	140903	10000	10000	10000	100	0	200
13149	2	1	0	53149	140903	10000	10000	10000	100	0	400
13149	3	1	0	53149	140903	10000	10000	10000	100	0	800
13149	4	1	0	53149	140903	10000	10000	10000	100	0	1200
13149	5	1	0	53149	140903	10000	10000	10000	100	0	1800
13149	6	1	0	53149	140903	10000	10000	10000	100	0	2400
13149	7	1	0	53149	140903	10000	10000	10000	100	0	3400
13149	8	1	0	53149	140903	10000	10000	10000	100	0	4400
13149	9	1	0	53149	140903	10000	10000	10000	100	0	6400
13149	10	1	0	53149	140903	10000	10000	10000	100	0	8400
13150	0	1	0	53150	150003	10000	10000	10000	100	0	0
13150	1	1	0	53150	150003	10000	10000	10000	100	0	400
13150	2	1	0	53150	150003	10000	10000	10000	100	0	800
13150	3	1	0	53150	150003	10000	10000	10000	100	0	1600
13150	4	1	0	53150	150003	10000	10000	10000	100	0	2400
13150	5	1	0	53150	150003	10000	10000	10000	100	0	3600
13150	6	1	0	53150	150003	10000	10000	10000	100	0	4800
13150	7	1	0	53150	150003	10000	10000	10000	100	0	6720
13150	8	1	0	53150	150003	10000	10000	10000	100	0	8640
13150	9	1	0	53150	150003	10000	10000	10000	100	0	12480
13150	10	1	0	53150	150003	10000	10000	10000	100	0	16320
13151	0	1	0	53151	150103	10000	10000	10000	100	0	0
13151	1	1	0	53151	150103	10000	10000	10000	100	0	400
13151	2	1	0	53151	150103	10000	10000	10000	100	0	800
13151	3	1	0	53151	150103	10000	10000	10000	100	0	1600
13151	4	1	0	53151	150103	10000	10000	10000	100	0	2400
13151	5	1	0	53151	150103	10000	10000	10000	100	0	3600
13151	6	1	0	53151	150103	10000	10000	10000	100	0	4800
13151	7	1	0	53151	150103	10000	10000	10000	100	0	6720
13151	8	1	0	53151	150103	10000	10000	10000	100	0	8640
13151	9	1	0	53151	150103	10000	10000	10000	100	0	12480
13151	10	1	0	53151	150103	10000	10000	10000	100	0	16320
13152	0	1	0	53152	150203	10000	10000	10000	100	0	0
13152	1	1	0	53152	150203	10000	10000	10000	100	0	400
13152	2	1	0	53152	150203	10000	10000	10000	100	0	800
13152	3	1	0	53152	150203	10000	10000	10000	100	0	1600
13152	4	1	0	53152	150203	10000	10000	10000	100	0	2400
13152	5	1	0	53152	150203	10000	10000	10000	100	0	3600
13152	6	1	0	53152	150203	10000	10000	10000	100	0	4800
13152	7	1	0	53152	150203	10000	10000	10000	100	0	6720
13152	8	1	0	53152	150203	10000	10000	10000	100	0	8640
13152	9	1	0	53152	150203	10000	10000	10000	100	0	12480
13152	10	1	0	53152	150203	10000	10000	10000	100	0	16320
13153	0	1	0	53153	150303	10000	10000	10000	100	0	0
13153	1	1	0	53153	150303	10000	10000	10000	100	0	400
13153	2	1	0	53153	150303	10000	10000	10000	100	0	800
13153	3	1	0	53153	150303	10000	10000	10000	100	0	1600
13153	4	1	0	53153	150303	10000	10000	10000	100	0	2400
13153	5	1	0	53153	150303	10000	10000	10000	100	0	3600
13153	6	1	0	53153	150303	10000	10000	10000	100	0	4800
13153	7	1	0	53153	150303	10000	10000	10000	100	0	6720
13153	8	1	0	53153	150303	10000	10000	10000	100	0	8640
13153	9	1	0	53153	150303	10000	10000	10000	100	0	12480
13153	10	1	0	53153	150303	10000	10000	10000	100	0	16320
13154	0	1	0	53154	150403	10000	10000	10000	100	0	0
13154	1	1	0	53154	150403	10000	10000	10000	100	0	400
13154	2	1	0	53154	150403	10000	10000	10000	100	0	800
13154	3	1	0	53154	150403	10000	10000	10000	100	0	1600
13154	4	1	0	53154	150403	10000	10000	10000	100	0	2400
13154	5	1	0	53154	150403	10000	10000	10000	100	0	3600
13154	6	1	0	53154	150403	10000	10000	10000	100	0	4800
13154	7	1	0	53154	150403	10000	10000	10000	100	0	6720
13154	8	1	0	53154	150403	10000	10000	10000	100	0	8640
13154	9	1	0	53154	150403	10000	10000	10000	100	0	12480
13154	10	1	0	53154	150403	10000	10000	10000	100	0	16320
13155	0	1	0	53155	150503	10000	10000	10000	100	0	0
13155	1	1	0	53155	150503	10000	10000	10000	100	0	400
13155	2	1	0	53155	150503	10000	10000	10000	100	0	800
13155	3	1	0	53155	150503	10000	10000	10000	100	0	1600
13155	4	1	0	53155	150503	10000	10000	10000	100	0	2400
13155	5	1	0	53155	150503	10000	10000	10000	100	0	3600
13155	6	1	0	53155	150503	10000	10000	10000	100	0	4800
13155	7	1	0	53155	150503	10000	10000	10000	100	0	6720
13155	8	1	0	53155	150503	10000	10000	10000	100	0	8640
13155	9	1	0	53155	150503	10000	10000	10000	100	0	12480
13155	10	1	0	53155	150503	10000	10000	10000	100	0	16320
13156	0	1	0	53156	150603	10000	10000	10000	100	0	0
13156	1	1	0	53156	150603	10000	10000	10000	100	0	400
13156	2	1	0	53156	150603	10000	10000	10000	100	0	800
13156	3	1	0	53156	150603	10000	10000	10000	100	0	1600
13156	4	1	0	53156	150603	10000	10000	10000	100	0	2400
13156	5	1	0	53156	150603	10000	10000	10000	100	0	3600
13156	6	1	0	53156	150603	10000	10000	10000	100	0	4800
13156	7	1	0	53156	150603	10000	10000	10000	100	0	6720
