奖励ID（抽奖表要保持连贯性，中间不要出现有效值为0或者中断跳字的情况，活动ID参数不是主键，要注意参数ID不同的奖励ID不能相同——会导致前面参数的数据被服务器读取跳过，最多到256）	所属境界	抽奖档次(1青铜抽奖、2白银抽奖、3黄金抽奖)	有效标志	活动ID参数	出现几率（低价档）	出现几率（中价档随机3个）	出现几率（高价档随机1个）	获得几率	第1次重抽	第2~5次重抽	第6次及以上重抽	奖励类型（1货币，2道具）	奖励物品ID(货币枚举：1感悟，2军功，3威望，4荣誉，5贡献，6体力，7神识，8学分，200经验,201星辉，202金币，203绑金，204元宝，205绑元)	奖励数量	奖励倍数	奖励参数	触发事件	最多出现次数（注意这个次数是低、中、高三档共用的，如果某个东西三档里都有，而次数都出现在低价档里了，那另外两档就都随不到他了）	状态限制	是否广播	时间限制（时间限制ID，主要和活动关联决定这个玩家能不能出现在奖池里的）	是否高价值（大于0有特效，大于2在奖池中显示，数值越大则排序越靠前）	次数限制ID	底图颜色 
105	16	3	1	5	0	0	0	600	600	600	600	2	400140301	1	1	0	0	1	0	1	0	1	0	4
105	17	3	1	5	0	0	0	600	600	600	600	2	400140301	1	1	0	0	1	0	1	0	1	0	4
105	18	3	1	5	0	0	0	600	600	600	600	2	400140301	1	1	0	0	1	0	1	0	1	0	4
105	19	3	1	5	0	0	0	600	600	600	600	2	400140301	1	1	0	0	1	0	1	0	1	0	4
105	20	3	1	5	0	0	0	600	600	600	600	2	400150301	1	1	0	0	1	0	1	0	1	0	4
105	21	3	1	5	0	0	0	600	600	600	600	2	400150301	1	1	0	0	1	0	1	0	1	0	4
105	22	3	1	5	0	0	0	600	600	600	600	2	400150301	1	1	0	0	1	0	1	0	1	0	4
105	23	3	1	5	0	0	0	600	600	600	600	2	400150301	1	1	0	0	1	0	1	0	1	0	4
105	24	3	1	5	0	0	0	600	600	600	600	2	400150301	1	1	0	0	1	0	1	0	1	0	4
105	25	3	1	5	0	0	0	600	600	600	600	2	400150301	1	1	0	0	1	0	1	0	1	0	4
106	0	3	1	5	0	0	0	600	600	600	600	2	400130302	1	1	0	0	1	0	1	0	1	0	4
106	1	3	1	5	0	0	0	600	600	600	600	2	400130302	1	1	0	0	1	0	1	0	1	0	4
106	2	3	1	5	0	0	0	600	600	600	600	2	400130302	1	1	0	0	1	0	1	0	1	0	4
106	3	3	1	5	0	0	0	600	600	600	600	2	400130302	1	1	0	0	1	0	1	0	1	0	4
106	4	3	1	5	0	0	0	600	600	600	600	2	400130302	1	1	0	0	1	0	1	0	1	0	4
106	5	3	1	5	0	0	0	600	600	600	600	2	400130302	1	1	0	0	1	0	1	0	1	0	4
106	6	3	1	5	0	0	0	600	600	600	600	2	400130302	1	1	0	0	1	0	1	0	1	0	4
106	7	3	1	5	0	0	0	600	600	600	600	2	400130302	1	1	0	0	1	0	1	0	1	0	4
106	8	3	1	5	0	0	0	600	600	600	600	2	400130302	1	1	0	0	1	0	1	0	1	0	4
106	9	3	1	5	0	0	0	600	600	600	600	2	400130302	1	1	0	0	1	0	1	0	1	0	4
106	10	3	1	5	0	0	0	600	600	600	600	2	400130302	1	1	0	0	1	0	1	0	1	0	4
106	11	3	1	5	0	0	0	600	600	600	600	2	400140302	1	1	0	0	1	0	1	0	1	0	4
106	12	3	1	5	0	0	0	600	600	600	600	2	400140302	1	1	0	0	1	0	1	0	1	0	4
106	13	3	1	5	0	0	0	600	600	600	600	2	400140302	1	1	0	0	1	0	1	0	1	0	4
106	14	3	1	5	0	0	0	600	600	600	600	2	400140302	1	1	0	0	1	0	1	0	1	0	4
106	15	3	1	5	0	0	0	600	600	600	600	2	400140302	1	1	0	0	1	0	1	0	1	0	4
106	16	3	1	5	0	0	0	600	600	600	600	2	400140302	1	1	0	0	1	0	1	0	1	0	4
106	17	3	1	5	0	0	0	600	600	600	600	2	400140302	1	1	0	0	1	0	1	0	1	0	4
106	18	3	1	5	0	0	0	600	600	600	600	2	400140302	1	1	0	0	1	0	1	0	1	0	4
106	19	3	1	5	0	0	0	600	600	600	600	2	400140302	1	1	0	0	1	0	1	0	1	0	4
106	20	3	1	5	0	0	0	600	600	600	600	2	400150302	1	1	0	0	1	0	1	0	1	0	4
106	21	3	1	5	0	0	0	600	600	600	600	2	400150302	1	1	0	0	1	0	1	0	1	0	4
106	22	3	1	5	0	0	0	600	600	600	600	2	400150302	1	1	0	0	1	0	1	0	1	0	4
106	23	3	1	5	0	0	0	600	600	600	600	2	400150302	1	1	0	0	1	0	1	0	1	0	4
106	24	3	1	5	0	0	0	600	600	600	600	2	400150302	1	1	0	0	1	0	1	0	1	0	4
106	25	3	1	5	0	0	0	600	600	600	600	2	400150302	1	1	0	0	1	0	1	0	1	0	4
107	0	3	1	5	0	0	0	600	600	600	600	2	400130303	1	1	0	0	1	0	1	0	1	0	4
107	1	3	1	5	0	0	0	600	600	600	600	2	400130303	1	1	0	0	1	0	1	0	1	0	4
107	2	3	1	5	0	0	0	600	600	600	600	2	400130303	1	1	0	0	1	0	1	0	1	0	4
107	3	3	1	5	0	0	0	600	600	600	600	2	400130303	1	1	0	0	1	0	1	0	1	0	4
107	4	3	1	5	0	0	0	600	600	600	600	2	400130303	1	1	0	0	1	0	1	0	1	0	4
107	5	3	1	5	0	0	0	600	600	600	600	2	400130303	1	1	0	0	1	0	1	0	1	0	4
107	6	3	1	5	0	0	0	600	600	600	600	2	400130303	1	1	0	0	1	0	1	0	1	0	4
107	7	3	1	5	0	0	0	600	600	600	600	2	400130303	1	1	0	0	1	0	1	0	1	0	4
107	8	3	1	5	0	0	0	600	600	600	600	2	400130303	1	1	0	0	1	0	1	0	1	0	4
107	9	3	1	5	0	0	0	600	600	600	600	2	400130303	1	1	0	0	1	0	1	0	1	0	4
107	10	3	1	5	0	0	0	600	600	600	600	2	400130303	1	1	0	0	1	0	1	0	1	0	4
107	11	3	1	5	0	0	0	600	600	600	600	2	400140303	1	1	0	0	1	0	1	0	1	0	4
107	12	3	1	5	0	0	0	600	600	600	600	2	400140303	1	1	0	0	1	0	1	0	1	0	4
107	13	3	1	5	0	0	0	600	600	600	600	2	400140303	1	1	0	0	1	0	1	0	1	0	4
107	14	3	1	5	0	0	0	600	600	600	600	2	400140303	1	1	0	0	1	0	1	0	1	0	4
107	15	3	1	5	0	0	0	600	600	600	600	2	400140303	1	1	0	0	1	0	1	0	1	0	4
107	16	3	1	5	0	0	0	600	600	600	600	2	400140303	1	1	0	0	1	0	1	0	1	0	4
107	17	3	1	5	0	0	0	600	600	600	600	2	400140303	1	1	0	0	1	0	1	0	1	0	4
107	18	3	1	5	0	0	0	600	600	600	600	2	400140303	1	1	0	0	1	0	1	0	1	0	4
107	19	3	1	5	0	0	0	600	600	600	600	2	400140303	1	1	0	0	1	0	1	0	1	0	4
107	20	3	1	5	0	0	0	600	600	600	600	2	400150303	1	1	0	0	1	0	1	0	1	0	4
107	21	3	1	5	0	0	0	600	600	600	600	2	400150303	1	1	0	0	1	0	1	0	1	0	4
107	22	3	1	5	0	0	0	600	600	600	600	2	400150303	1	1	0	0	1	0	1	0	1	0	4
107	23	3	1	5	0	0	0	600	600	600	600	2	400150303	1	1	0	0	1	0	1	0	1	0	4
107	24	3	1	5	0	0	0	600	600	600	600	2	400150303	1	1	0	0	1	0	1	0	1	0	4
107	25	3	1	5	0	0	0	600	600	600	600	2	400150303	1	1	0	0	1	0	1	0	1	0	4
108	0	3	1	5	0	1000	0	1330	1330	1330	1330	2	310270133	1	1	0	0	1	0	1	0	1	0	4
108	1	3	1	5	0	1000	0	1330	1330	1330	1330	2	310270133	1	1	0	0	1	0	1	0	1	0	4
108	2	3	1	5	0	1000	0	1330	1330	1330	1330	2	310270133	1	1	0	0	1	0	1	0	1	0	4
108	3	3	1	5	0	1000	0	1330	1330	1330	1330	2	310270133	1	1	0	0	1	0	1	0	1	0	4
108	4	3	1	5	0	1000	0	1330	1330	1330	1330	2	310270133	1	1	0	0	1	0	1	0	1	0	4
108	5	3	1	5	0	1000	0	1330	1330	1330	1330	2	310270133	1	1	0	0	1	0	1	0	1	0	4
108	6	3	1	5	0	1000	0	1330	1330	1330	1330	2	310270133	1	1	0	0	1	0	1	0	1	0	4
108	7	3	1	5	0	1000	0	1330	1330	1330	1330	2	310270133	1	1	0	0	1	0	1	0	1	0	4
108	8	3	1	5	0	1000	0	1330	1330	1330	1330	2	310270133	1	1	0	0	1	0	1	0	1	0	4
108	9	3	1	5	0	1000	0	1330	1330	1330	1330	2	310270133	1	1	0	0	1	0	1	0	1	0	4
108	10	3	1	5	0	1000	0	1330	1330	1330	1330	2	310270133	1	1	0	0	1	0	1	0	1	0	4
108	11	3	1	5	0	1000	0	1330	1330	1330	1330	2	310270133	1	1	0	0	1	0	1	0	1	0	4
108	12	3	1	5	0	1000	0	1330	1330	1330	1330	2	310270133	1	1	0	0	1	0	1	0	1	0	4
108	13	3	1	5	0	1000	0	1330	1330	1330	1330	2	310270133	1	1	0	0	1	0	1	0	1	0	4
108	14	3	1	5	0	1000	0	1330	1330	1330	1330	2	310270133	1	1	0	0	1	0	1	0	1	0	4
108	15	3	1	5	0	1000	0	1330	1330	1330	1330	2	310270133	1	1	0	0	1	0	1	0	1	0	4
108	16	3	1	5	0	1000	0	1330	1330	1330	1330	2	310270133	1	1	0	0	1	0	1	0	1	0	4
108	17	3	1	5	0	1000	0	1330	1330	1330	1330	2	310270133	1	1	0	0	1	0	1	0	1	0	4
108	18	3	1	5	0	1000	0	1330	1330	1330	1330	2	310270133	1	1	0	0	1	0	1	0	1	0	4
108	19	3	1	5	0	1000	0	1330	1330	1330	1330	2	310270133	1	1	0	0	1	0	1	0	1	0	4
108	20	3	1	5	0	1000	0	1330	1330	1330	1330	2	310270133	1	1	0	0	1	0	1	0	1	0	4
108	21	3	1	5	0	1000	0	1330	1330	1330	1330	2	310270133	1	1	0	0	1	0	1	0	1	0	4
108	22	3	1	5	0	1000	0	1330	1330	1330	1330	2	310270133	1	1	0	0	1	0	1	0	1	0	4
108	23	3	1	5	0	1000	0	1330	1330	1330	1330	2	310270133	1	1	0	0	1	0	1	0	1	0	4
108	24	3	1	5	0	1000	0	1330	1330	1330	1330	2	310270133	1	1	0	0	1	0	1	0	1	0	4
108	25	3	1	5	0	1000	0	1330	1330	1330	1330	2	310270133	1	1	0	0	1	0	1	0	1	0	4
109	0	3	1	5	1000	0	0	1000	1000	1000	1000	2	321151609	1	1	0	0	2	0	0	0	0	0	3
109	1	3	1	5	1000	0	0	1000	1000	1000	1000	2	321151609	1	1	0	0	2	0	0	0	0	0	3
109	2	3	1	5	1000	0	0	1000	1000	1000	1000	2	321151609	1	1	0	0	2	0	0	0	0	0	3
109	3	3	1	5	1000	0	0	1000	1000	1000	1000	2	321151609	1	1	0	0	2	0	0	0	0	0	3
109	4	3	1	5	1000	0	0	1000	1000	1000	1000	2	321151609	1	1	0	0	2	0	0	0	0	0	3
109	5	3	1	5	1000	0	0	1000	1000	1000	1000	2	321151609	1	1	0	0	2	0	0	0	0	0	3
109	6	3	1	5	1000	0	0	1000	1000	1000	1000	2	321151609	1	1	0	0	2	0	0	0	0	0	3
109	7	3	1	5	1000	0	0	1000	1000	1000	1000	2	321151609	1	1	0	0	2	0	0	0	0	0	3
109	8	3	1	5	1000	0	0	1000	1000	1000	1000	2	321151609	1	1	0	0	2	0	0	0	0	0	3
109	9	3	1	5	1000	0	0	1000	1000	1000	1000	2	321151609	1	1	0	0	2	0	0	0	0	0	3
109	10	3	1	5	1000	0	0	1000	1000	1000	1000	2	321151609	1	1	0	0	2	0	0	0	0	0	3
109	11	3	1	5	1000	0	0	1000	1000	1000	1000	2	321151609	1	1	0	0	2	0	0	0	0	0	3
109	12	3	1	5	1000	0	0	1000	1000	1000	1000	2	321151609	1	1	0	0	2	0	0	0	0	0	3
109	13	3	1	5	1000	0	0	1000	1000	1000	1000	2	321151609	1	1	0	0	2	0	0	0	0	0	3
109	14	3	1	5	1000	0	0	1000	1000	1000	1000	2	321151609	1	1	0	0	2	0	0	0	0	0	3
109	15	3	1	5	1000	0	0	1000	1000	1000	1000	2	321151609	1	1	0	0	2	0	0	0	0	0	3
109	16	3	1	5	1000	0	0	1000	1000	1000	1000	2	321151609	1	1	0	0	2	0	0	0	0	0	3
109	17	3	1	5	1000	0	0	1000	1000	1000	1000	2	321151609	1	1	0	0	2	0	0	0	0	0	3
109	18	3	1	5	1000	0	0	1000	1000	1000	1000	2	321151609	1	1	0	0	2	0	0	0	0	0	3
109	19	3	1	5	1000	0	0	1000	1000	1000	1000	2	321151609	1	1	0	0	2	0	0	0	0	0	3
109	20	3	1	5	1000	0	0	1000	1000	1000	1000	2	321151609	1	1	0	0	2	0	0	0	0	0	3
109	21	3	1	5	1000	0	0	1000	1000	1000	1000	2	321151609	1	1	0	0	2	0	0	0	0	0	3
109	22	3	1	5	1000	0	0	1000	1000	1000	1000	2	321151609	1	1	0	0	2	0	0	0	0	0	3
109	23	3	1	5	1000	0	0	1000	1000	1000	1000	2	321151609	1	1	0	0	2	0	0	0	0	0	3
109	24	3	1	5	1000	0	0	1000	1000	1000	1000	2	321151609	1	1	0	0	2	0	0	0	0	0	3
109	25	3	1	5	1000	0	0	1000	1000	1000	1000	2	321151609	1	1	0	0	2	0	0	0	0	0	3
110	0	3	1	5	1000	0	0	940	940	940	940	1	203	300000	1	0	0	1	0	0	0	0	0	3
110	1	3	1	5	1000	0	0	940	940	940	940	1	203	300000	1	0	0	1	0	0	0	0	0	3
110	2	3	1	5	1000	0	0	940	940	940	940	1	203	300000	1	0	0	1	0	0	0	0	0	3
110	3	3	1	5	1000	0	0	940	940	940	940	1	203	300000	1	0	0	1	0	0	0	0	0	3
110	4	3	1	5	1000	0	0	940	940	940	940	1	203	300000	1	0	0	1	0	0	0	0	0	3
110	5	3	1	5	1000	0	0	940	940	940	940	1	203	360000	1	0	0	1	0	0	0	0	0	3
110	6	3	1	5	1000	0	0	940	940	940	940	1	203	360000	1	0	0	1	0	0	0	0	0	3
110	7	3	1	5	1000	0	0	940	940	940	940	1	203	360000	1	0	0	1	0	0	0	0	0	3
110	8	3	1	5	1000	0	0	940	940	940	940	1	203	360000	1	0	0	1	0	0	0	0	0	3
110	9	3	1	5	1000	0	0	940	940	940	940	1	203	360000	1	0	0	1	0	0	0	0	0	3
110	10	3	1	5	1000	0	0	940	940	940	940	1	203	432000	1	0	0	1	0	0	0	0	0	3
110	11	3	1	5	1000	0	0	940	940	940	940	1	203	432000	1	0	0	1	0	0	0	0	0	3
110	12	3	1	5	1000	0	0	940	940	940	940	1	203	432000	1	0	0	1	0	0	0	0	0	3
110	13	3	1	5	1000	0	0	940	940	940	940	1	203	432000	1	0	0	1	0	0	0	0	0	3
110	14	3	1	5	1000	0	0	940	940	940	940	1	203	432000	1	0	0	1	0	0	0	0	0	3
110	15	3	1	5	1000	0	0	940	940	940	940	1	203	518400	1	0	0	1	0	0	0	0	0	3
110	16	3	1	5	1000	0	0	940	940	940	940	1	203	518400	1	0	0	1	0	0	0	0	0	3
110	17	3	1	5	1000	0	0	940	940	940	940	1	203	518400	1	0	0	1	0	0	0	0	0	3
110	18	3	1	5	1000	0	0	940	940	940	940	1	203	518400	1	0	0	1	0	0	0	0	0	3
110	19	3	1	5	1000	0	0	940	940	940	940	1	203	518400	1	0	0	1	0	0	0	0	0	3
110	20	3	1	5	1000	0	0	940	940	940	940	1	203	622080	1	0	0	1	0	0	0	0	0	3
110	21	3	1	5	1000	0	0	940	940	940	940	1	203	622080	1	0	0	1	0	0	0	0	0	3
110	22	3	1	5	1000	0	0	940	940	940	940	1	203	622080	1	0	0	1	0	0	0	0	0	3
110	23	3	1	5	1000	0	0	940	940	940	940	1	203	622080	1	0	0	1	0	0	0	0	0	3
110	24	3	1	5	1000	0	0	940	940	940	940	1	203	622080	1	0	0	1	0	0	0	0	0	3
110	25	3	1	5	1000	0	0	940	940	940	940	1	203	746496	1	0	0	1	0	0	0	0	0	3
111	0	3	1	5	0	1000	0	800	800	800	800	2	310270113	1	1	0	0	1	0	1	0	1	0	4
111	1	3	1	5	0	1000	0	800	800	800	800	2	310270113	1	1	0	0	1	0	1	0	1	0	4
111	2	3	1	5	0	1000	0	800	800	800	800	2	310270113	1	1	0	0	1	0	1	0	1	0	4
111	3	3	1	5	0	1000	0	800	800	800	800	2	310270113	1	1	0	0	1	0	1	0	1	0	4
111	4	3	1	5	0	1000	0	800	800	800	800	2	310270113	1	1	0	0	1	0	1	0	1	0	4
111	5	3	1	5	0	1000	0	800	800	800	800	2	310270113	1	1	0	0	1	0	1	0	1	0	4
111	6	3	1	5	0	1000	0	800	800	800	800	2	310270113	1	1	0	0	1	0	1	0	1	0	4
111	7	3	1	5	0	1000	0	800	800	800	800	2	310270113	1	1	0	0	1	0	1	0	1	0	4
111	8	3	1	5	0	1000	0	800	800	800	800	2	310270113	1	1	0	0	1	0	1	0	1	0	4
111	9	3	1	5	0	1000	0	800	800	800	800	2	310270113	1	1	0	0	1	0	1	0	1	0	4
111	10	3	1	5	0	1000	0	800	800	800	800	2	310270113	1	1	0	0	1	0	1	0	1	0	4
111	11	3	1	5	0	1000	0	800	800	800	800	2	310270113	1	1	0	0	1	0	1	0	1	0	4
111	12	3	1	5	0	1000	0	800	800	800	800	2	310270113	1	1	0	0	1	0	1	0	1	0	4
111	13	3	1	5	0	1000	0	800	800	800	800	2	310270113	1	1	0	0	1	0	1	0	1	0	4
111	14	3	1	5	0	1000	0	800	800	800	800	2	310270113	1	1	0	0	1	0	1	0	1	0	4
111	15	3	1	5	0	1000	0	800	800	800	800	2	310270113	1	1	0	0	1	0	1	0	1	0	4
111	16	3	1	5	0	1000	0	800	800	800	800	2	310270113	1	1	0	0	1	0	1	0	1	0	4
111	17	3	1	5	0	1000	0	800	800	800	800	2	310270113	1	1	0	0	1	0	1	0	1	0	4
111	18	3	1	5	0	1000	0	800	800	800	800	2	310270113	1	1	0	0	1	0	1	0	1	0	4
111	19	3	1	5	0	1000	0	800	800	800	800	2	310270113	1	1	0	0	1	0	1	0	1	0	4
111	20	3	1	5	0	1000	0	800	800	800	800	2	310270113	1	1	0	0	1	0	1	0	1	0	4
111	21	3	1	5	0	1000	0	800	800	800	800	2	310270113	1	1	0	0	1	0	1	0	1	0	4
111	22	3	1	5	0	1000	0	800	800	800	800	2	310270113	1	1	0	0	1	0	1	0	1	0	4
111	23	3	1	5	0	1000	0	800	800	800	800	2	310270113	1	1	0	0	1	0	1	0	1	0	4
111	24	3	1	5	0	1000	0	800	800	800	800	2	310270113	1	1	0	0	1	0	1	0	1	0	4
111	25	3	1	5	0	1000	0	800	800	800	800	2	310270113	1	1	0	0	1	0	1	0	1	0	4
112	0	3	1	5	1000	0	0	750	750	750	750	1	205	100	1	0	0	2	0	0	0	0	0	3
112	1	3	1	5	1000	0	0	750	750	750	750	1	205	100	1	0	0	2	0	0	0	0	0	3
112	2	3	1	5	1000	0	0	750	750	750	750	1	205	100	1	0	0	2	0	0	0	0	0	3
112	3	3	1	5	1000	0	0	750	750	750	750	1	205	100	1	0	0	2	0	0	0	0	0	3
112	4	3	1	5	1000	0	0	750	750	750	750	1	205	100	1	0	0	2	0	0	0	0	0	3
112	5	3	1	5	1000	0	0	750	750	750	750	1	205	100	1	0	0	2	0	0	0	0	0	3
112	6	3	1	5	1000	0	0	750	750	750	750	1	205	100	1	0	0	2	0	0	0	0	0	3
112	7	3	1	5	1000	0	0	750	750	750	750	1	205	100	1	0	0	2	0	0	0	0	0	3
112	8	3	1	5	1000	0	0	750	750	750	750	1	205	100	1	0	0	2	0	0	0	0	0	3
112	9	3	1	5	1000	0	0	750	750	750	750	1	205	100	1	0	0	2	0	0	0	0	0	3
112	10	3	1	5	1000	0	0	750	750	750	750	1	205	100	1	0	0	2	0	0	0	0	0	3
112	11	3	1	5	1000	0	0	750	750	750	750	1	205	100	1	0	0	2	0	0	0	0	0	3
112	12	3	1	5	1000	0	0	750	750	750	750	1	205	100	1	0	0	2	0	0	0	0	0	3
112	13	3	1	5	1000	0	0	750	750	750	750	1	205	100	1	0	0	2	0	0	0	0	0	3
112	14	3	1	5	1000	0	0	750	750	750	750	1	205	100	1	0	0	2	0	0	0	0	0	3
112	15	3	1	5	1000	0	0	750	750	750	750	1	205	100	1	0	0	2	0	0	0	0	0	3
112	16	3	1	5	1000	0	0	750	750	750	750	1	205	100	1	0	0	2	0	0	0	0	0	3
112	17	3	1	5	1000	0	0	750	750	750	750	1	205	100	1	0	0	2	0	0	0	0	0	3
112	18	3	1	5	1000	0	0	750	750	750	750	1	205	100	1	0	0	2	0	0	0	0	0	3
112	19	3	1	5	1000	0	0	750	750	750	750	1	205	100	1	0	0	2	0	0	0	0	0	3
112	20	3	1	5	1000	0	0	750	750	750	750	1	205	100	1	0	0	2	0	0	0	0	0	3
112	21	3	1	5	1000	0	0	750	750	750	750	1	205	100	1	0	0	2	0	0	0	0	0	3
112	22	3	1	5	1000	0	0	750	750	750	750	1	205	100	1	0	0	2	0	0	0	0	0	3
112	23	3	1	5	1000	0	0	750	750	750	750	1	205	100	1	0	0	2	0	0	0	0	0	3
112	24	3	1	5	1000	0	0	750	750	750	750	1	205	100	1	0	0	2	0	0	0	0	0	3
112	25	3	1	5	1000	0	0	750	750	750	750	1	205	100	1	0	0	2	0	0	0	0	0	3
113	0	3	1	5	1000	0	0	750	750	750	750	2	321151625	1	1	0	0	2	0	0	0	1	0	3
113	1	3	1	5	1000	0	0	750	750	750	750	2	321151625	1	1	0	0	2	0	0	0	1	0	3
113	2	3	1	5	1000	0	0	750	750	750	750	2	321151625	1	1	0	0	2	0	0	0	1	0	3
113	3	3	1	5	1000	0	0	750	750	750	750	2	321151625	1	1	0	0	2	0	0	0	1	0	3
113	4	3	1	5	1000	0	0	750	750	750	750	2	321151625	1	1	0	0	2	0	0	0	1	0	3
113	5	3	1	5	1000	0	0	750	750	750	750	2	321151625	1	1	0	0	2	0	0	0	1	0	3
113	6	3	1	5	1000	0	0	750	750	750	750	2	321151625	1	1	0	0	2	0	0	0	1	0	3
113	7	3	1	5	1000	0	0	750	750	750	750	2	321151625	1	1	0	0	2	0	0	0	1	0	3
113	8	3	1	5	1000	0	0	750	750	750	750	2	321151625	1	1	0	0	2	0	0	0	1	0	3
113	9	3	1	5	1000	0	0	750	750	750	750	2	321151625	1	1	0	0	2	0	0	0	1	0	3
113	10	3	1	5	1000	0	0	750	750	750	750	2	321151625	1	1	0	0	2	0	0	0	1	0	3
113	11	3	1	5	1000	0	0	750	750	750	750	2	321151625	1	1	0	0	2	0	0	0	1	0	3
113	12	3	1	5	1000	0	0	750	750	750	750	2	321151625	1	1	0	0	2	0	0	0	1	0	3
113	13	3	1	5	1000	0	0	750	750	750	750	2	321151625	1	1	0	0	2	0	0	0	1	0	3
113	14	3	1	5	1000	0	0	750	750	750	750	2	321151625	1	1	0	0	2	0	0	0	1	0	3
113	15	3	1	5	1000	0	0	750	750	750	750	2	321151625	1	1	0	0	2	0	0	0	1	0	3
113	16	3	1	5	1000	0	0	750	750	750	750	2	321151625	1	1	0	0	2	0	0	0	1	0	3
113	17	3	1	5	1000	0	0	750	750	750	750	2	321151625	1	1	0	0	2	0	0	0	1	0	3
113	18	3	1	5	1000	0	0	750	750	750	750	2	321151625	1	1	0	0	2	0	0	0	1	0	3
113	19	3	1	5	1000	0	0	750	750	750	750	2	321151625	1	1	0	0	2	0	0	0	1	0	3
113	20	3	1	5	1000	0	0	750	750	750	750	2	321151625	1	1	0	0	2	0	0	0	1	0	3
113	21	3	1	5	1000	0	0	750	750	750	750	2	321151625	1	1	0	0	2	0	0	0	1	0	3
113	22	3	1	5	1000	0	0	750	750	750	750	2	321151625	1	1	0	0	2	0	0	0	1	0	3
113	23	3	1	5	1000	0	0	750	750	750	750	2	321151625	1	1	0	0	2	0	0	0	1	0	3
113	24	3	1	5	1000	0	0	750	750	750	750	2	321151625	1	1	0	0	2	0	0	0	1	0	3
113	25	3	1	5	1000	0	0	750	750	750	750	2	321151625	1	1	0	0	2	0	0	0	1	0	3
114	0	3	1	5	0	0	1000	200	200	200	200	2	310270048	1	1	0	0	1	0	1	0	2	0	6
114	1	3	1	5	0	0	1000	200	200	200	200	2	310270048	1	1	0	0	1	0	1	0	2	0	6
114	2	3	1	5	0	0	1000	200	200	200	200	2	310270048	1	1	0	0	1	0	1	0	2	0	6
114	3	3	1	5	0	0	1000	200	200	200	200	2	310270048	1	1	0	0	1	0	1	0	2	0	6
114	4	3	1	5	0	0	1000	200	200	200	200	2	310270048	1	1	0	0	1	0	1	0	2	0	6
114	5	3	1	5	0	0	1000	200	200	200	200	2	310270048	1	1	0	0	1	0	1	0	2	0	6
114	6	3	1	5	0	0	1000	200	200	200	200	2	310270048	1	1	0	0	1	0	1	0	2	0	6
114	7	3	1	5	0	0	1000	200	200	200	200	2	310270048	1	1	0	0	1	0	1	0	2	0	6
114	8	3	1	5	0	0	1000	200	200	200	200	2	310270048	1	1	0	0	1	0	1	0	2	0	6
114	9	3	1	5	0	0	1000	200	200	200	200	2	310270048	1	1	0	0	1	0	1	0	2	0	6
114	10	3	1	5	0	0	1000	200	200	200	200	2	310270048	1	1	0	0	1	0	1	0	2	0	6
114	11	3	1	5	0	0	1000	200	200	200	200	2	310270048	1	1	0	0	1	0	1	0	2	0	6
114	12	3	1	5	0	0	1000	200	200	200	200	2	310270048	1	1	0	0	1	0	1	0	2	0	6
114	13	3	1	5	0	0	1000	200	200	200	200	2	310270048	1	1	0	0	1	0	1	0	2	0	6
114	14	3	1	5	0	0	1000	200	200	200	200	2	310270048	1	1	0	0	1	0	1	0	2	0	6
114	15	3	1	5	0	0	1000	200	200	200	200	2	310270048	1	1	0	0	1	0	1	0	2	0	6
114	16	3	1	5	0	0	1000	200	200	200	200	2	310270048	1	1	0	0	1	0	1	0	2	0	6
114	17	3	1	5	0	0	1000	200	200	200	200	2	310270048	1	1	0	0	1	0	1	0	2	0	6
114	18	3	1	5	0	0	1000	200	200	200	200	2	310270048	1	1	0	0	1	0	1	0	2	0	6
114	19	3	1	5	0	0	1000	200	200	200	200	2	310270048	1	1	0	0	1	0	1	0	2	0	6
114	20	3	1	5	0	0	1000	200	200	200	200	2	310270048	1	1	0	0	1	0	1	0	2	0	6
114	21	3	1	5	0	0	1000	200	200	200	200	2	310270048	1	1	0	0	1	0	1	0	2	0	6
114	22	3	1	5	0	0	1000	200	200	200	200	2	310270048	1	1	0	0	1	0	1	0	2	0	6
114	23	3	1	5	0	0	1000	200	200	200	200	2	310270048	1	1	0	0	1	0	1	0	2	0	6
114	24	3	1	5	0	0	1000	200	200	200	200	2	310270048	1	1	0	0	1	0	1	0	2	0	6
114	25	3	1	5	0	0	1000	200	200	200	200	2	310270048	1	1	0	0	1	0	1	0	2	0	6
115	0	3	1	5	0	0	0	1000	1000	1000	1000	1	203	100000	1	0	0	1	0	0	0	0	0	3
115	1	3	1	5	0	0	0	1000	1000	1000	1000	1	203	100000	1	0	0	1	0	0	0	0	0	3
115	2	3	1	5	0	0	0	1000	1000	1000	1000	1	203	100000	1	0	0	1	0	0	0	0	0	3
115	3	3	1	5	0	0	0	1000	1000	1000	1000	1	203	100000	1	0	0	1	0	0	0	0	0	3
115	4	3	1	5	0	0	0	1000	1000	1000	1000	1	203	100000	1	0	0	1	0	0	0	0	0	3
115	5	3	1	5	0	0	0	1000	1000	1000	1000	1	203	120000	1	0	0	1	0	0	0	0	0	3
115	6	3	1	5	0	0	0	1000	1000	1000	1000	1	203	120000	1	0	0	1	0	0	0	0	0	3
115	7	3	1	5	0	0	0	1000	1000	1000	1000	1	203	120000	1	0	0	1	0	0	0	0	0	3
115	8	3	1	5	0	0	0	1000	1000	1000	1000	1	203	144000	1	0	0	1	0	0	0	0	0	3
