卡牌ID	有效标志位	名字	类型	卡牌颜色	职业限制	等级下限	等级上限	境界下限	境界上限	佩带数量	时间限制（佩带生效总时长，单位为秒，-1为不限时）	可否续费	时间限制ID	超出时间限制是否删除	附加属性池ID（可以用来当BUFF？）	附加法球类型（属性池ID主键）	属性池ID副键，后面两个字段暂时不要了	法球触发几率下限	法球触发几率上限	卡牌重铸类型（对应design_cfg的保底规则）	重铸消耗元宝（consumeID）--现在改为绑元数量	重铸道具	重铸数量	卡牌升星ID（强化）	是否不可重铸	高级重铸ID（吞噬？）	高级重铸消耗元宝（consumeID）	高级重铸消耗？	拍卖类型	摆摊价格	出售货币类型（以前的销毁）	出售价格	攻击类型	转化后卡牌ID	洗炼材料1	洗炼材料2	洗炼材料3	洗炼材料4	附加战斗属性类型	属性1下限	属性1上限	属性1几率	属性1元宝重铸几率	属性2下限	属性2上限	属性2几率	属性2元宝重铸几率	属性3下限	属性3上限	属性3几率	属性3元宝重铸几率	属性4下限	属性4上限	属性4几率	属性4元宝重铸几率	属性5下限	属性5上限	属性5几率	属性5元宝重铸几率	属性6下限	属性6上限	属性6几率	属性6元宝重铸几率	属性7下限	属性7上限	属性7几率	属性7元宝重铸几率	属性8下限（完美）	属性8上限	属性8几率	属性8元宝重铸几率	属性9下限	属性9上限	属性9几率	属性9元宝重铸几率	属性10下限（逆天）	属性10上限	属性10几率	属性10元宝重铸几率	附加战斗属性类型2	属性1下限	属性1上限	属性1几率	属性1元宝重铸几率	属性2下限	属性2上限	属性2几率	属性2元宝重铸几率	属性3下限	属性3上限	属性3几率	属性3元宝重铸几率	属性4下限	属性4上限	属性4几率	属性4元宝重铸几率	属性5下限	属性5上限	属性5几率	属性5元宝重铸几率	属性6下限	属性6上限	属性6几率	属性6元宝重铸几率	属性7下限	属性7上限	属性7几率	属性7元宝重铸几率	属性8下限（完美）	属性8上限	属性8几率	属性8元宝重铸几率	属性9下限	属性9上限	属性9几率	属性9元宝重铸几率	属性10下限（逆天）	属性10上限	属性10几率	属性10元宝重铸几率	属性1战力值	属性2战力值	卡牌种类，只在合成时判断用（0不是卡，1普通卡，2魂卡，3神卡）
500105508	1	神赐雷霆之怒[材料]	15	6	0	5161	9999	0	999	0	-1	0	0	0	70002101	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	203	100	0	0	0	0	0	0	1007	1	1	698	500	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
500105509	1	神赐空明之心[材料]	16	6	0	5161	9999	0	999	0	-1	0	0	0	70002101	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	203	100	0	0	0	0	0	0	1008	1	1	698	500	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
500105510	1	神赐料敌先机[材料]	17	6	0	5161	9999	0	999	0	-1	0	0	0	70002101	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	203	100	0	0	0	0	0	0	1074	1	1	698	500	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
500105511	1	神赐会心凝神[材料]	18	6	0	5161	9999	0	999	0	-1	0	0	0	70002101	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	203	100	0	0	0	0	0	0	1075	1	1	698	500	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
500105512	1	神赐裂天之锋[材料]	19	6	0	5161	9999	0	999	0	-1	0	0	0	70002101	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	203	100	0	0	0	0	0	0	1011	1	1	698	500	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
500105513	1	神赐两仪之御[材料]	20	6	0	5161	9999	0	999	0	-1	0	0	0	70002101	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	203	100	0	0	0	0	0	0	1010	1	1	698	500	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
500115201	1	魂·神赐精灵源泉	10	6	0	5161	9999	0	999	3	-1	0	0	0	70002001	0	0	0	0	1	64	430500601	2	3002	0	0	0	0	0	0	203	100	0	0	500105201	500105501	0	0	1072	8071	8071	0	0	8071	16142	0	0	16142	24213	0	0	24213	32284	0	0	32284	40355	0	0	40355	48426	0	0	48426	56497	0	0	56497	64568	9990	9990	64568	80710	10	10	80710	113000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82410	0	2
500115202	1	魂·神赐血魔力量	11	6	0	5161	9999	0	999	3	-1	0	0	0	70002002	0	0	0	0	1	64	430500601	2	3002	0	0	0	0	0	0	203	100	1	500115203	500105202	500105502	0	0	1067	592	592	0	0	592	1184	0	0	1184	1776	0	0	1776	2368	0	0	2368	2960	0	0	2960	3552	0	0	3552	4144	0	0	4144	4736	9990	9990	4736	5920	10	10	5920	8300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82410	0	2
500115203	1	魂·神赐太乙力量	11	6	0	5161	9999	0	999	3	-1	0	0	0	70002003	0	0	0	0	1	64	430500601	2	3002	0	0	0	0	0	0	203	100	2	500115202	500105203	500105503	0	0	1070	592	592	0	0	592	1184	0	0	1184	1776	0	0	1776	2368	0	0	2368	2960	0	0	2960	3552	0	0	3552	4144	0	0	4144	4736	9990	9990	4736	5920	10	10	5920	8300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82410	0	2
500115204	1	魂·神赐大地守护	12	6	0	5161	9999	0	999	3	-1	0	0	0	70002001	0	0	0	0	1	64	430500601	2	3002	0	0	0	0	0	0	203	100	0	0	500105204	500105504	0	0	1068	592	592	0	0	592	1184	0	0	1184	1776	0	0	1776	2368	0	0	2368	2960	0	0	2960	3552	0	0	3552	4144	0	0	4144	4736	9990	9990	4736	5920	10	10	5920	8300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82410	0	2
500115205	1	魂·神赐风神守护	12	6	0	5161	9999	0	999	3	-1	0	0	0	70002001	0	0	0	0	1	64	430500601	2	3002	0	0	0	0	0	0	203	100	0	0	500105205	500105505	0	0	1071	592	592	0	0	592	1184	0	0	1184	1776	0	0	1776	2368	0	0	2368	2960	0	0	2960	3552	0	0	3552	4144	0	0	4144	4736	9990	9990	4736	5920	10	10	5920	8300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82410	0	2
500115206	1	魂·神赐明视之眼	13	6	0	5161	9999	0	999	3	-1	0	0	0	70002001	0	0	0	0	1	64	430500602	2	3002	0	0	0	0	0	0	203	100	0	0	500105206	500105506	0	0	1005	78	78	0	0	78	156	0	0	156	234	0	0	234	312	0	0	312	390	0	0	390	468	0	0	468	546	0	0	546	624	9990	9990	624	780	10	10	780	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82410	0	2
500115207	1	魂·神赐邪魅之舞	14	6	0	5161	9999	0	999	3	-1	0	0	0	70002001	0	0	0	0	1	64	430500603	2	3002	0	0	0	0	0	0	203	100	0	0	500105207	500105507	0	0	1006	78	78	0	0	78	156	0	0	156	234	0	0	234	312	0	0	312	390	0	0	390	468	0	0	468	546	0	0	546	624	9990	9990	624	780	10	10	780	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82410	0	2
500115208	1	魂·神赐雷霆之怒	15	6	0	5161	9999	0	999	3	-1	0	0	0	70002001	0	0	0	0	1	64	430500602	2	3002	0	0	0	0	0	0	203	100	0	0	500105208	500105508	0	0	1007	78	78	0	0	78	156	0	0	156	234	0	0	234	312	0	0	312	390	0	0	390	468	0	0	468	546	0	0	546	624	9990	9990	624	780	10	10	780	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82410	0	2
500115209	1	魂·神赐空明之心	16	6	0	5161	9999	0	999	3	-1	0	0	0	70002001	0	0	0	0	1	64	430500603	2	3002	0	0	0	0	0	0	203	100	0	0	500105209	500105509	0	0	1008	78	78	0	0	78	156	0	0	156	234	0	0	234	312	0	0	312	390	0	0	390	468	0	0	468	546	0	0	546	624	9990	9990	624	780	10	10	780	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82410	0	2
500115210	1	魂·神赐料敌先机	17	6	0	5161	9999	0	999	3	-1	0	0	0	70002001	0	0	0	0	1	64	430500602	2	3002	0	0	0	0	0	0	203	100	0	0	500105210	500105510	0	0	1074	78	78	0	0	78	156	0	0	156	234	0	0	234	312	0	0	312	390	0	0	390	468	0	0	468	546	0	0	546	624	9990	9990	624	780	10	10	780	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82410	0	2
500115211	1	魂·神赐会心凝神	18	6	0	5161	9999	0	999	3	-1	0	0	0	70002001	0	0	0	0	1	64	430500603	2	3002	0	0	0	0	0	0	203	100	0	0	500105211	500105511	0	0	1075	78	78	0	0	78	156	0	0	156	234	0	0	234	312	0	0	312	390	0	0	390	468	0	0	468	546	0	0	546	624	9990	9990	624	780	10	10	780	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82410	0	2
500115212	1	魂·神赐裂天之锋	19	6	0	5161	9999	0	999	3	-1	0	0	0	70002001	0	0	0	0	1	64	430500602	2	3002	0	0	0	0	0	0	203	100	0	0	500105212	500105512	0	0	1011	78	78	0	0	78	156	0	0	156	234	0	0	234	312	0	0	312	390	0	0	390	468	0	0	468	546	0	0	546	624	9990	9990	624	780	10	10	780	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82410	0	2
500115213	1	魂·神赐两仪之御	20	6	0	5161	9999	0	999	3	-1	0	0	0	70002001	0	0	0	0	1	64	430500603	2	3002	0	0	0	0	0	0	203	100	0	0	500105213	500105513	0	0	1010	78	78	0	0	78	156	0	0	156	234	0	0	234	312	0	0	312	390	0	0	390	468	0	0	468	546	0	0	546	624	9990	9990	624	780	10	10	780	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82410	0	2
500125201	1	神·神赐战神气息	11	6	0	5161	9999	0	999	3	-1	0	0	0	70002002	0	0	0	0	2	160	430500601	5	3003	0	0	0	0	0	0	203	100	1	500125202	500105202	500105502	500105206	500105506	1067	652	652	0	0	652	1304	0	0	1304	1956	0	0	1956	2608	0	0	2608	3260	0	0	3260	3912	0	0	3912	4564	0	0	4564	5216	9990	9990	5216	6520	10	10	6520	8300	0	0	1005	86	86	0	0	86	172	0	0	172	258	3000	690	258	344	6000	8000	344	430	1000	1000	430	516	0	100	516	602	0	100	602	688	0	100	688	860	0	10	860	1100	0	0	82410	82410	3
500125202	1	神·神赐水神气息	11	6	0	5161	9999	0	999	3	-1	0	0	0	70002003	0	0	0	0	2	160	430500601	5	3003	0	0	0	0	0	0	203	100	2	500125201	500105203	500105503	500105206	500105506	1070	652	652	0	0	652	1304	0	0	1304	1956	0	0	1956	2608	0	0	2608	3260	0	0	3260	3912	0	0	3912	4564	0	0	4564	5216	9990	9990	5216	6520	10	10	6520	8300	0	0	1005	86	86	0	0	86	172	0	0	172	258	3000	690	258	344	6000	8000	344	430	1000	1000	430	516	0	100	516	602	0	100	602	688	0	100	688	860	0	10	860	1100	0	0	82410	82410	3
500125203	1	神·神赐雷神气息	11	6	0	5161	9999	0	999	3	-1	0	0	0	70002002	0	0	0	0	2	160	430500601	5	3003	0	0	0	0	0	0	203	100	1	500125204	500105202	500105502	500105212	500105512	1067	652	652	0	0	652	1304	0	0	1304	1956	0	0	1956	2608	0	0	2608	3260	0	0	3260	3912	0	0	3912	4564	0	0	4564	5216	9990	9990	5216	6520	10	10	6520	8300	0	0	1011	86	86	0	0	86	172	0	0	172	258	3000	690	258	344	6000	8000	344	430	1000	1000	430	516	0	100	516	602	0	100	602	688	0	100	688	860	0	10	860	1100	0	0	82410	82410	3
500125204	1	神·神赐火神气息	11	6	0	5161	9999	0	999	3	-1	0	0	0	70002003	0	0	0	0	2	160	430500601	5	3003	0	0	0	0	0	0	203	100	2	500125203	500105203	500105503	500105212	500105512	1070	652	652	0	0	652	1304	0	0	1304	1956	0	0	1956	2608	0	0	2608	3260	0	0	3260	3912	0	0	3912	4564	0	0	4564	5216	9990	9990	5216	6520	10	10	6520	8300	0	0	1011	86	86	0	0	86	172	0	0	172	258	3000	690	258	344	6000	8000	344	430	1000	1000	430	516	0	100	516	602	0	100	602	688	0	100	688	860	0	10	860	1100	0	0	82410	82410	3
500125205	1	神·神赐炎魔气息	11	6	0	5161	9999	0	999	3	-1	0	0	0	70002002	0	0	0	0	2	160	430500601	5	3003	0	0	0	0	0	0	203	100	1	500125206	500105202	500105502	500105210	500105510	1067	652	652	0	0	652	1304	0	0	1304	1956	0	0	1956	2608	0	0	2608	3260	0	0	3260	3912	0	0	3912	4564	0	0	4564	5216	9990	9990	5216	6520	10	10	6520	8300	0	0	1074	86	86	0	0	86	172	0	0	172	258	3000	690	258	344	6000	8000	344	430	1000	1000	430	516	0	100	516	602	0	100	602	688	0	100	688	860	0	10	860	1100	0	0	82410	82410	3
500125206	1	神·神赐冰魅气息	11	6	0	5161	9999	0	999	3	-1	0	0	0	70002003	0	0	0	0	2	160	430500601	5	3003	0	0	0	0	0	0	203	100	2	500125205	500105203	500105503	500105210	500105510	1070	652	652	0	0	652	1304	0	0	1304	1956	0	0	1956	2608	0	0	2608	3260	0	0	3260	3912	0	0	3912	4564	0	0	4564	5216	9990	9990	5216	6520	10	10	6520	8300	0	0	1074	86	86	0	0	86	172	0	0	172	258	3000	690	258	344	6000	8000	344	430	1000	1000	430	516	0	100	516	602	0	100	602	688	0	100	688	860	0	10	860	1100	0	0	82410	82410	3
500125207	1	神·神赐血魔气息	11	6	0	5161	9999	0	999	3	-1	0	0	0	70002002	0	0	0	0	2	160	430500601	5	3003	0	0	0	0	0	0	203	100	1	500125208	500105202	500105502	500105208	500105508	1067	652	652	0	0	652	1304	0	0	1304	1956	0	0	1956	2608	0	0	2608	3260	0	0	3260	3912	0	0	3912	4564	0	0	4564	5216	9990	9990	5216	6520	10	10	6520	8300	0	0	1007	86	86	0	0	86	172	0	0	172	258	3000	690	258	344	6000	8000	344	430	1000	1000	430	516	0	100	516	602	0	100	602	688	0	100	688	860	0	10	860	1100	0	0	82410	82410	3
500125208	1	神·神赐梦魇气息	11	6	0	5161	9999	0	999	3	-1	0	0	0	70002003	0	0	0	0	2	160	430500601	5	3003	0	0	0	0	0	0	203	100	2	500125207	500105203	500105503	500105208	500105508	1070	652	652	0	0	652	1304	0	0	1304	1956	0	0	1956	2608	0	0	2608	3260	0	0	3260	3912	0	0	3912	4564	0	0	4564	5216	9990	9990	5216	6520	10	10	6520	8300	0	0	1007	86	86	0	0	86	172	0	0	172	258	3000	690	258	344	6000	8000	344	430	1000	1000	430	516	0	100	516	602	0	100	602	688	0	100	688	860	0	10	860	1100	0	0	82410	82410	3
500125209	1	神·神赐后羿祝福	12	6	0	5161	9999	0	999	3	-1	0	0	0	70002001	0	0	0	0	2	160	430500601	5	3003	0	0	0	0	0	0	203	100	0	0	500105204	500105504	500105207	500105507	1068	652	652	0	0	652	1304	0	0	1304	1956	0	0	1956	2608	0	0	2608	3260	0	0	3260	3912	0	0	3912	4564	0	0	4564	5216	9990	9990	5216	6520	10	10	6520	8300	0	0	1006	86	86	0	0	86	172	0	0	172	258	3000	690	258	344	6000	8000	344	430	1000	1000	430	516	0	100	516	602	0	100	602	688	0	100	688	860	0	10	860	1100	0	0	82410	82410	3
500125210	1	神·神赐蚩尤祝福	12	6	0	5161	9999	0	999	3	-1	0	0	0	70002001	0	0	0	0	2	160	430500601	5	3003	0	0	0	0	0	0	203	100	0	0	500105204	500105504	500105213	500105513	1068	652	652	0	0	652	1304	0	0	1304	1956	0	0	1956	2608	0	0	2608	3260	0	0	3260	3912	0	0	3912	4564	0	0	4564	5216	9990	9990	5216	6520	10	10	6520	8300	0	0	1010	86	86	0	0	86	172	0	0	172	258	3000	690	258	344	6000	8000	344	430	1000	1000	430	516	0	100	516	602	0	100	602	688	0	100	688	860	0	10	860	1100	0	0	82410	82410	3
500125211	1	神·神赐刑天祝福	12	6	0	5161	9999	0	999	3	-1	0	0	0	70002001	0	0	0	0	2	160	430500601	5	3003	0	0	0	0	0	0	203	100	0	0	500105205	500105505	500105207	500105507	1071	652	652	0	0	652	1304	0	0	1304	1956	0	0	1956	2608	0	0	2608	3260	0	0	3260	3912	0	0	3912	4564	0	0	4564	5216	9990	9990	5216	6520	10	10	6520	8300	0	0	1006	86	86	0	0	86	172	0	0	172	258	3000	690	258	344	6000	8000	344	430	1000	1000	430	516	0	100	516	602	0	100	602	688	0	100	688	860	0	10	860	1100	0	0	82410	82410	3
500125212	1	神·神赐黄帝祝福	12	6	0	5161	9999	0	999	3	-1	0	0	0	70002001	0	0	0	0	2	160	430500601	5	3003	0	0	0	0	0	0	203	100	0	0	500105205	500105505	500105213	500105513	1071	652	652	0	0	652	1304	0	0	1304	1956	0	0	1956	2608	0	0	2608	3260	0	0	3260	3912	0	0	3912	4564	0	0	4564	5216	9990	9990	5216	6520	10	10	6520	8300	0	0	1010	86	86	0	0	86	172	0	0	172	258	3000	690	258	344	6000	8000	344	430	1000	1000	430	516	0	100	516	602	0	100	602	688	0	100	688	860	0	10	860	1100	0	0	82410	82410	3
500125213	1	神·神赐神农之心	10	6	0	5161	9999	0	999	3	-1	0	0	0	70002001	0	0	0	0	2	160	430500601	5	3003	0	0	0	0	0	0	203	100	0	0	500105201	500105501	500105207	500105507	1072	8878	8878	0	0	8878	17756	0	0	17756	26634	0	0	26634	35512	0	0	35512	44390	0	0	44390	53268	0	0	53268	62146	0	0	62146	71024	9990	9990	71024	88780	10	10	88780	113000	0	0	1006	86	86	0	0	86	172	0	0	172	258	3000	690	258	344	6000	8000	344	430	1000	1000	430	516	0	100	516	602	0	100	602	688	0	100	688	860	0	10	860	1100	0	0	82410	82410	3
500125214	1	神·神赐帝尧之心	10	6	0	5161	9999	0	999	3	-1	0	0	0	70002001	0	0	0	0	2	160	430500601	5	3003	0	0	0	0	0	0	203	100	0	0	500105201	500105501	500105213	500105513	1072	8878	8878	0	0	8878	17756	0	0	17756	26634	0	0	26634	35512	0	0	35512	44390	0	0	44390	53268	0	0	53268	62146	0	0	62146	71024	9990	9990	71024	88780	10	10	88780	113000	0	0	1010	86	86	0	0	86	172	0	0	172	258	3000	690	258	344	6000	8000	344	430	1000	1000	430	516	0	100	516	602	0	100	602	688	0	100	688	860	0	10	860	1100	0	0	82410	82410	3
500125215	1	神·神赐白帝之心	10	6	0	5161	9999	0	999	3	-1	0	0	0	70002001	0	0	0	0	2	160	430500601	5	3003	0	0	0	0	0	0	203	100	0	0	500105201	500105501	500105211	500105511	1072	8878	8878	0	0	8878	17756	0	0	17756	26634	0	0	26634	35512	0	0	35512	44390	0	0	44390	53268	0	0	53268	62146	0	0	62146	71024	9990	9990	71024	88780	10	10	88780	113000	0	0	1075	86	86	0	0	86	172	0	0	172	258	3000	690	258	344	6000	8000	344	430	1000	1000	430	516	0	100	516	602	0	100	602	688	0	100	688	860	0	10	860	1100	0	0	82410	82410	3
500125216	1	神·神赐神魔之心	10	6	0	5161	9999	0	999	3	-1	0	0	0	70002001	0	0	0	0	2	160	430500601	5	3003	0	0	0	0	0	0	203	100	0	0	500105201	500105501	500105209	500105509	1072	8878	8878	0	0	8878	17756	0	0	17756	26634	0	0	26634	35512	0	0	35512	44390	0	0	44390	53268	0	0	53268	62146	0	0	62146	71024	9990	9990	71024	88780	10	10	88780	113000	0	0	1008	86	86	0	0	86	172	0	0	172	258	3000	690	258	344	6000	8000	344	430	1000	1000	430	516	0	100	516	602	0	100	602	688	0	100	688	860	0	10	860	1100	0	0	82410	82410	3
