敏感级别（1表示禁止起名禁止聊天，2表示禁止起名但允许聊天）	有效标志	敏感词	加一行（没用，服务器兄弟要求的） 
1	1	胡緊套	
1	1	胡錦濤	
1	1	胡新宇	
1	1	胡耀帮	
1	1	胡志平	
1	1	葫芦案	
1	1	护花剑	
1	1	花革命	
1	1	花和尚	
1	1	花轮功	
1	1	华惠棋	
1	1	华美姣	
1	1	华雪和	
1	1	華國鋒	
1	1	化隆狗	
1	1	黄冰糖	
1	1	黄慈萍	
1	1	黄家骁	
1	1	黄金城	
1	1	黄色图	
1	1	黄永胜	
1	1	黄樟油	
1	1	囘良玉	
1	1	会游行	
1	1	会进言	
1	1	婚外恋	
1	1	婚外戀	
1	1	混沌决	
1	1	火爆竹	
1	1	货付款	
1	1	击气枪	
1	1	机闫村	
1	1	机打票	
1	1	鸡胸堡	
1	1	积克馆	
1	1	基乐部	
1	1	激光枪	
1	1	激情片	
1	1	激情网	
1	1	激情夜	
1	1	极乐岛	
1	1	季三保	
1	1	加勒比	
1	1	加藤梓	
1	1	贾育台	
1	1	假*腿	
1	1	假*肢	
1	1	假存单	
1	1	假支票	
1	1	假肢卖	
1	1	假钻戒	
1	1	肩神药	
1	1	兼职3	
1	1	兼职妹	
1	1	监管局	
1	1	监聼器	
1	1	建国党	
1	1	健卫步	
1	1	江丑闻	
1	1	江獨裁	
1	1	江绵恒	
1	1	江逝世	
1	1	江则民	
1	1	江澤民	
1	1	江豬媳	
1	1	将则民	
1	1	蒋彦永	
1	1	蒋彦勇	
1	1	蒋震文	
1	1	蒋正华	
1	1	蔣樹聲	
1	1	蔣彥永	
1	1	蔣彥勇	
1	1	蔣正華	
1	1	交.友	
1	1	交之霸	
1	1	胶人皮	
1	1	角膜源	
1	1	脚趾门	
1	1	叫m春	
1	1	叫v床	
1	1	叫床声	
1	1	教师资	
1	1	接吻门	
1	1	結城杏	
1	1	她妈靠	
1	1	解除壹	
1	1	解放军	
1	1	解码器	
1	1	金马坊	
1	1	金瓶梅	
1	1	金新月	
1	1	金讯网	
1	1	金尧如	
1	1	金泽辰	
1	1	金属铊	
1	1	京石二	
1	1	精钢刺	
1	1	精品汽	
1	1	精液中	
1	1	警卫局	
1	1	警用匕	
1	1	警用手	
1	1	静桩功	
1	1	就去色	
1	1	狙击步	
1	1	菊池亚	
1	1	巨乳片	
1	1	具QQ	
1	1	俱乐部	
1	1	決情敵	
1	1	绝色皇	
1	1	军c卖	
1	1	军刺卖	
1	1	军刀卖	
1	1	军刀售	
1	1	军美刀	
1	1	军日刀	
1	1	军用匕	
1	1	军用品	
1	1	軍官證	
1	1	喀弯刺	
1	1	卡西酮	
1	1	开财税	
1	1	开税票	
1	1	开水票	
1	1	开发商	
1	1	开票快	
1	1	开山砍	
1	1	开锁书	
1	1	开锁术	
1	1	开心8	
1	1	開鎖槍	
1	1	砍刀￥	
1	1	砍刀卖	
1	1	看棋器	
1	1	抗辩信	
1	1	柯赐海	
1	1	柯玲玲	
1	1	柯庆施	
1	1	柯小明	
1	1	科平奖	
1	1	可卡葉	
1	1	空m姐	
1	1	哭重生	
1	1	苦月亮	
1	1	酷刑罪	
1	1	快慢机	
1	1	快色吧	
1	1	款发票	
1	1	狂啃门	
1	1	辣♀妹	
1	1	賴昌星	
1	1	兰桂坊	
1	1	拦截器	
1	1	烂骚货	
1	1	狼客免	
1	1	狼之窝	
1	1	劳教所	
1	1	乐天堂	
1	1	乐万通	
1	1	雷帕鸣	
1	1	类公证	
1	1	類變態	
1	1	冷香谷	
1	1	黎安友	
1	1	黎城筋	
1	1	李長春	
1	1	李登輝	
1	1	李登柱	
1	1	李贵鲜	
1	1	李弘志	
1	1	李红制	
1	1	李红痔	
1	1	李紅智	
1	1	李虹志	
1	1	李金华	
1	1	李金華	
1	1	李克強	
1	1	李嵐清	
1	1	李瑞環	
1	1	李师父	
1	1	李師付	
1	1	李淑娴	
1	1	李维汉	
1	1	李小鹏	
1	1	李雪峰	
1	1	李至伦	
1	1	李志绥	
1	1	李总理	
1	1	李作鹏	
1	1	里ak	
1	1	里bt	
1	1	理发票	
1	1	力开锁	
1	1	厲無畏	
1	1	麗春苑	
1	1	连体婴	
1	1	连线机	
1	1	连珠铳	
1	1	蓮花逼	
1	1	梁擎墩	
1	1	两回房	
1	1	聊妹妹	
1	1	廖承志	
1	1	廖錫龍	
1	1	料QQ	
1	1	猎刀军	
1	1	猎枪出	
1	1	猎枪枪	
1	1	獵頭者	
1	1	邻氨基	
1	1	林保华	
1	1	林长盛	
1	1	林文漪	
1	1	林祖涵	
1	1	灵灵教	
1	1	灵灵派	
1	1	铃木爱	
1	1	溜小鸟	
1	1	刘宾深	
1	1	刘国凯	
1	1	刘华清	
1	1	刘继能	
1	1	刘家国	
1	1	刘俊国	
1	1	刘凯中	
1	1	刘澜涛	
1	1	刘千石	
1	1	刘全喜	
1	1	刘山青	
1	1	刘士贤	
1	1	刘文胜	
1	1	刘小波	
1	1	刘延东	
1	1	刘永川	
1	1	刘正荣	
1	1	流行刺	
1	1	劉伯承	
1	1	劉奇葆	
1	1	劉少奇	
1	1	劉雲山	
1	1	六合採	
1	1	六合同	
1	1	六决不	
1	1	露u点	
1	1	露胸图	
1	1	卢胜彦	
1	1	卢跃刚	
1	1	陆定一	
1	1	陆委会	
1	1	路甬祥	
1	1	吕京花	
1	1	旅社女	
1	1	氯氮卓	
1	1	氯化氢	
1	1	伦淫图	
1	1	伦影片	
1	1	轮盘机	
1	1	轮子功	
1	1	輪子功	
1	1	罗富和	
1	1	罗礼诗	
1	1	罗曼史	
1	1	裸l聊	
1	1	裸背门	
1	1	裸聊网	
1	1	裸体聊	
1	1	裸体曝	
1	1	妈妈色	
1	1	媽了妹	
1	1	麻/古	
1	1	麻倉憂	
1	1	麻古壶	
1	1	麻古丸	
1	1	麻醉镖	
1	1	马大维	
1	1	马国瑞	
1	1	马克系	
1	1	马快刀	
1	1	马良骏	
1	1	马三家	
1	1	马时敏	
1	1	玛雅网	
1	1	码变号	
1	1	馬万祺	
1	1	买k仔	
1	1	买联邦	
1	1	买藏刀	
1	1	买春堂	
1	1	买发漂	
1	1	买发票	
1	1	买狗狗	
1	1	买假钞	
1	1	买猎枪	
1	1	买砒霜	
1	1	买枪支	
1	1	买肾网	
1	1	买双管	
1	1	买铊盐	
1	1	买文凭	
1	1	買財富	
1	1	買到槍	
1	1	麦格南	
1	1	麦角胺	
1	1	卖藏刀	
1	1	卖假币	
1	1	卖假证	
1	1	卖警服	
1	1	卖警棍	
1	1	卖猎枪	
1	1	卖迷魂	
1	1	卖砒霜	
1	1	卖枪支	
1	1	卖肾网	
1	1	卖手铐	
1	1	卖铊盐	
1	1	卖胎盘	
1	1	卖真实	
1	1	賣合成	
1	1	賣假幣	
1	1	賣獵槍	
1	1	賣槍支	
1	1	满洲国	
1	1	曼佗罗	
1	1	毛骗网	
1	1	毛泽東	
1	1	毛澤东	
1	1	毛澤東	
1	1	没力花	
1	1	梅花網	
1	1	美z女	
1	1	美肤康	
1	1	美工刀	
1	1	美丽花	
1	1	妹兼职	
1	1	门服务	
1	1	门门吧	
1	1	门肾革	
1	1	孟建柱	
1	1	迷*香	
1	1	迷.香	
1	1	迷昏药	
1	1	迷魂散	
1	1	迷魂香	
1	1	迷魂烟	
1	1	迷奸水	
1	1	迷情水	
1	1	米田共	
1	1	秘密花	
1	1	秘书长	
1	1	密云供	
1	1	眠香水	
1	1	瞄准镜	
1	1	妙人间	
1	1	灭多威	
1	1	灭鼠灵	
1	1	灭小三	
1	1	滅小三	
1	1	民淫图	
1	1	民用魔	
1	1	民主黨	
1	1	名刀网	
1	1	明刀流	
1	1	明慧網	
1	1	摸G点	
1	1	摸陰蒂	
1	1	摩力游	
1	1	摩力遊	
1	1	摩洛客	
1	1	摩門教	
1	1	魔抽送	
1	1	莫伟强	
1	1	哪买枪	
1	1	哪有枪	
1	1	那可汀	
1	1	妳老母	
1	1	男人屋	
1	1	南昌小	
1	1	闹羊花	
1	1	能机构	
1	1	倪育贤	
1	1	倪志福	
1	1	你是鸡	
1	1	你是鸭	
1	1	你是鴨	
1	1	宁王府	
1	1	牛逼色	
1	1	奴事件	
1	1	努努枪	
1	1	弩论坛	
1	1	弩图纸	
1	1	弩用箭	
1	1	女护士	
1	1	女魔头	
1	1	女优片	
1	1	女主播	
1	1	虐待狂	
1	1	欧洲无	
1	1	歐美色	
1	1	拍肩粉	
1	1	拍寫真	
1	1	牌猎槍	
1	1	潘国平	
1	1	嘭嘭幫	
1	1	彭德懷	
1	1	彭珮云	
1	1	硼乙烷	
1	1	批兵刺	
1	1	皮QQ	
1	1	拼爹门	
1	1	品密云	
1	1	平可夫	
1	1	平松圭	
1	1	破处门	
1	1	破坏王	
1	1	蒲友网	
1	1	七代鹰	
1	1	妻色网	
1	1	齐藤加	
1	1	骑兵刀	
1	1	启灵学	
1	1	气狗粮	
1	1	气枪买	
1	1	气枪卖	
1	1	气枪货	
1	1	气娃娃	
1	1	汽狗够	
1	1	器qq	
1	1	铅弹出	
1	1	簽QQ	
1	1	前田陽	
1	1	钱国梁	
1	1	钱联系	
1	1	钱运录	
1	1	枪64	
1	1	枪出货	
1	1	枪管长	
1	1	枪支售	
1	1	槍qq	
1	1	槍麻醉	
1	1	槍买1	
1	1	槍子彈	
1	1	强奸粉	
1	1	强奸丸	
1	1	强开王	
1	1	强力弩	
1	1	墙角枪	
1	1	抢劫药	
1	1	抢粮记	
1	1	秦基伟	
1	1	秦劍館	
1	1	轻机枪	
1	1	氰化氢	
1	1	庆发票	
1	1	庆楼凤	
1	1	秋元优	
1	1	求爆菊	
1	1	屈成春	
1	1	去游行	
1	1	全能神	
1	1	全色网	
1	1	热BT	
1	1	热视频	
1	1	人幹你	
1	1	人人色	
1	1	人软件	
1	1	人寿交	
1	1	人兽情	
1	1	人兽戏	
1	1	人影院	
1	1	任弼时	
1	1	任建新	
1	1	日本充	
1	1	日高玛	
1	1	日工刀	
1	1	日记门	
1	1	日九城	
1	1	日內瓦	
1	1	日死你	
1	1	荣毅仁	
1	1	榮毅仁	
1	1	柔阴术	
1	1	肉弹。	
1	1	肉棍干	
1	1	肉蒲團	
1	1	乳房娘	
1	1	撒泡尿	
1	1	三刀会	
1	1	三点视	
1	1	三客优	
1	1	三棱茈	
1	1	三棱毒	
1	1	三利达	
1	1	三菱刀	
1	1	三唑綸	
1	1	骚g女	
1	1	骚姐姐	
1	1	骚妹妹	
1	1	骚医生	
1	1	骚姨妈	
1	1	色大嫂	
1	1	色地址	
1	1	色多多	
1	1	色界网	
1	1	色空寺	
1	1	色狼谷	
1	1	色狼居	
1	1	色狼网	
1	1	色老汉	
1	1	色老妈	
1	1	色老头	
1	1	色妹妹	
1	1	色色岛	
1	1	色特工	
1	1	色婷婷	
1	1	色窝窝	
1	1	色一色	
1	1	色中色	
1	1	色中性	
1	1	杀破狼	
1	1	杀人狂	
1	1	砂之女	
1	1	煞笔靠	
1	1	山奈钾	
1	1	汕头学	
1	1	商品房	
1	1	邵家健	
1	1	舍总会	
1	1	社会院	
1	1	射网枪	
1	1	身毒丸	
1	1	身份信	
1	1	身喷雾	
1	1	砷化氢	
1	1	肾源网	
1	1	肾中介	
1	1	腎臟价	
1	1	腎中介	
1	1	生南星	
1	1	盛华仁	
1	1	失身水	
1	1	师春生	
1	1	师生门	
1	1	师资质	
1	1	師春生	
1	1	十景缎	
1	1	十硼氢	
1	1	十硼烷	
1	1	十三点	
1	1	石园园	
1	1	实文凭	
1	1	史迪威	
1	1	士的年	
1	1	士的宁	
1	1	世疆獨	
1	1	世维会	
1	1	市村梢	
1	1	示意图	
1	1	式手槍	
1	1	式左轮	
1	1	视麻将	
1	1	试答案	
1	1	是英雄	
1	1	释永龙	
1	1	释欲堂	
1	1	收购肾	
1	1	收眼角	
1	1	手島優	
1	1	手拉狙	
1	1	手槍卖	
1	1	手指模	
1	1	首开熙	
1	1	狩猎枪	
1	1	售金弓	
1	1	售92	
1	1	售步槍	
1	1	售大麻	
1	1	售弹药	
1	1	售发票	
1	1	售弓弩	
1	1	售火枪	
1	1	售假B	
1	1	售假币	
1	1	售假钞	
1	1	售假吵	
1	1	售砍刀	
1	1	售柯碱	
1	1	售枪具	
1	1	售枪支	
1	1	售手枪	
1	1	售罂粟	
1	1	熟女镇	
1	1	数据库	
1	1	刷排名	
1	1	甩钱女	
1	1	双*飞	
1	1	双@飞	
1	1	双飞飞	
1	1	双飞浴	
1	1	双头槍	
1	1	爽包射	
1	1	爽图网	
1	1	谁要器	
1	1	氺猓氷	
1	1	税發票	
1	1	丝t袜	
1	1	丝袜家	
1	1	丝袜妹	
1	1	司马璐	
1	1	四氯乙	
1	1	松岛枫	
1	1	宋庆龄	
1	1	宋任穷	
1	1	宋书元	
1	1	送假证	
1	1	搜性网	
1	1	苏秀文	
1	1	苏振华	
1	1	俗人岛	
1	1	素合成	
1	1	速取证	
1	1	速效催	
1	1	宿發票	
1	1	孙大午	
1	1	孙明华	
1	1	孫逸仙	
1	1	锁工具	
1	1	台聯黨	
1	1	太色了	
1	1	谭绍文	
1	1	唐砍刀	
1	1	唐人刀	
1	1	唐人社	
1	1	唐氏刀	
1	1	糖配方	
1	1	桃井夏	
1	1	淘刀网	
1	1	套按摩	
1	1	套包夜	
1	1	特码网	
1	1	藤井栞	
1	1	体事件	
1	1	天安门	
1	1	天地门	
1	1	天龙套	
1	1	天台门	
1	1	田纪雲	
1	1	田中瞳	
1	1	跳跳龙	
1	1	铁道部	
1	1	鉄覌音	
1	1	听话水	
1	1	婷婷色	
1	1	挺进刺	
1	1	通qq	
1	1	通交往	
1	1	通讯录	
1	1	同性恋	
1	1	同性戀	
1	1	铜梅花	
1	1	酮QQ	
1	1	偷欢门	
1	1	偷情网	
1	1	偷听距	
1	1	头镰刀	
1	1	骰宝盅	
1	1	透視眼	
1	1	凸点装	
1	1	突擊刀	
1	1	推背图	
1	1	托普斯	
1	1	脱裤门	
1	1	脱衣片	
1	1	瓦良格	
1	1	外观仿	
1	1	外死亡	
1	1	玩自摸	
1	1	万能钥	
1	1	万润南	
1	1	万晓东	
1	1	王超华	
1	1	王辅臣	
1	1	王汉斌	
1	1	王沪宁	
1	1	王军涛	
1	1	王力雄	
1	1	王立军	
1	1	王瑞林	
1	1	王润生	
1	1	王若望	
1	1	王胜俊	
1	1	王勝俊	
1	1	王文京	
1	1	王秀丽	
1	1	王志珍	
1	1	王子杰	
1	1	网监会	
1	1	网陪门	
1	1	望出轨	
1	1	微烈刀	
1	1	维护节	
1	1	维护日	
1	1	未利花	
1	1	尉键行	
1	1	慰安妇	
1	1	魏京生	
1	1	魏新生	
1	1	温家堡	
1	1	温元凯	
1	1	溫加寶	
1	1	溫家宝	
1	1	溫傢寳	
1	1	溫總理	
1	1	文九天	
1	1	窝窝客	
1	1	卧室门	
1	1	乌兰夫	
1	1	乌蝇水	
1	1	无膛线	
1	1	吳邦囯	
1	1	吳邦國	
1	1	吳官正	
1	1	吳桂賢	
1	1	吴弘达	
1	1	吴仁华	
1	1	吴学灿	
1	1	吴学璨	
1	1	吴扬明	
1	1	武藤爱	
1	1	西藏独	
1	1	烯丙醛	
1	1	硒酸钠	
1	1	习仲勋	
1	1	習近平	
1	1	洗腦班	
1	1	下三滥	
1	1	下三濫	
1	1	下压式	
1	1	夏树唯	
1	1	夏赞忠	
1	1	仙人跳	
1	1	显软件	
1	1	现役刀	
1	1	箱中女	
1	1	向忠发	
1	1	项怀诚	
1	1	消防车	
1	1	小姐上	
1	1	小池唯	
1	1	小川音	
1	1	小果子	
1	1	小菓子	
1	1	小黄蜂	
1	1	小雞雞	
1	1	小口径	
1	1	小灵通	
1	1	小泉彩	
1	1	小骚逼	
1	1	小山步	
1	1	小泽圆	
1	1	校n花	
1	1	谢选骏	
1	1	谢中之	
1	1	新名單	
1	1	新华社	
1	1	新配信	
1	1	新色界	
1	1	新石器	
1	1	新手枪	
1	1	新郑和	
1	1	新鄭和	
1	1	信女神	
1	1	杏野明	
1	1	性爱韦	
1	1	性福源	
1	1	性飢渴	
1	1	性交片	
1	1	性酒吧	
1	1	性开放	
1	1	性伦乱	
1	1	性论坛	
1	1	性派对	
1	1	性器具	
1	1	性玩具	
1	1	性游戏	
1	1	性中性	
1	1	溴敌隆	
1	1	徐邦秦	
1	1	徐炳慧	
1	1	徐才厚	
1	1	徐成江	
1	1	徐建国	
1	1	徐匡迪	
1	1	徐双富	
1	1	徐水良	
1	1	徐永泽	
1	1	许家屯	
1	1	旭东商	
1	1	靴刺刀	
1	1	学抽插	
1	1	学生卡	
1	1	学校门	
1	1	学自联	
1	1	學曆證	
1	1	學生妹	
1	1	寻芳阁	
1	1	寻肝源	
1	1	寻欢阁	
1	1	尋肝源	
1	1	训学校	
1	1	牙签冰	
1	1	托福代	
1	1	亚硒酸	
1	1	亞洲色	
1	1	阎明复	
1	1	嚴雋琪	
1	1	艳h舞	
1	1	艳照門	
1	1	艷照门	
1	1	艷照門	
1	1	杨怀安	
1	1	养宝宝	
1	1	养痞子	
1	1	搖头丸	
1	1	药会药	
1	1	药假币	
1	1	要射了	
1	1	野鸳鸯	
1	1	野窄门	
1	1	野战门	
1	1	业报仇	
1	1	夜QQ	
1	1	夜猫网	
1	1	夜色城	
1	1	夜总会	
1	1	夜總會	
1	1	液压站	
1	1	一貫道	
1	1	一年快	
1	1	一通功	
1	1	一样正	
1	1	一夜性	
1	1	伊东伶	
1	1	衣果聊	
1	1	姨流水	
1	1	乙硼烷	
1	1	乙酸亚	
1	1	易丹轩	
1	1	易志熹	
1	1	意設置	
1	1	意顯示	
1	1	淫东方	
1	1	淫告白	
1	1	淫叫好	
1	1	淫叫快	
1	1	淫妈妈	
1	1	淫影院	
1	1	淫棒肉	
1	1	淫荡女	
1	1	淫电影	
1	1	淫间道	
1	1	淫姐姐	
1	1	淫驴屯	
1	1	淫乱娘	
1	1	淫妹妹	
1	1	淫妻传	
1	1	淫人妻	
1	1	淫色阁	
1	1	淫少妇	
1	1	淫声肉	
1	1	淫贴图	
1	1	淫图穴	
1	1	淫图区	
1	1	淫语连	
1	1	尹庆民	
1	1	隱者之	
1	1	应腎源	
1	1	应手槍	
1	1	应招女	
1	1	樱花粉	
1	1	櫻之潮	
1	1	萤火虫	
1	1	优质的	
1	1	悠月舞	
1	1	邮政局	
1	1	有a假	
1	1	有产权	
1	1	有纯古	
1	1	有级别	
1	1	有假钱	
1	1	幼幼片	
1	1	诱b惑	
1	1	于浩成	
1	1	于天瑞	
1	1	于永波	
1	1	于幼军	
1	1	余秋里	
1	1	余英时	
1	1	於天瑞	
1	1	於永波	
1	1	俞正聲	
1	1	娱樂城	
1	1	宇明网	
1	1	羽月希	
1	1	欲￠望	
1	1	御花王	
1	1	鸳鸯刺	
1	1	鸳鸯浴	
1	1	元极舞	
1	1	原砷酸	
1	1	原香小	
1	1	袁纯清	
1	1	援助妹	
1	1	远野麻	
1	1	远志明	
1	1	钥玛无	
1	1	云电视	
1	1	芸能人	
1	1	运营者	
1	1	运营组	
1	1	运營者	
1	1	运營組	
1	1	韵纽约	
1	1	昝爱宗	
1	1	曾庆紅	
1	1	增强版	
1	1	炸弹制	
1	1	炸药制	
1	1	张伯笠	
1	1	张宏堡	
1	1	张可欣	
1	1	张兰君	
1	1	张梅颖	
1	1	张廷发	
1	1	张萬年	
1	1	张伟国	
1	1	张伟华	
1	1	张晓丞	
1	1	张筱雨	
1	1	张雅茹	
1	1	张昭富	
1	1	張宏堡	
1	1	張立昌	
1	1	張梅穎	
1	1	張萬年	
1	1	張筱雨	
1	1	招卖血	
1	1	找奶推	
1	1	找冰毒	
1	1	找饼子	
1	1	找妓女	
1	1	找麻古	
1	1	找少妇	
1	1	找肾源	
1	1	找县长	
1	1	找性爱	
1	1	赵海青	
1	1	赵品潞	
1	1	赵维山	
1	1	赵小明	
1	1	赵晓微	
1	1	折叠狗	
1	1	真理道	
1	1	真人裸	
1	1	真手狗	
1	1	镇告状	
1	1	正悟網	
1	1	证监会	
1	1	鄭萬通	
1	1	枝条砍	
1	1	蜘蛛刺	
1	1	直拉弓	
1	1	制r服	
1	1	致幻劑	
1	1	智凡迪	
1	1	製手狗	
1	1	中公网	
1	1	中公網	
1	1	中华打	
1	1	中纪委	
1	1	中科院	
1	1	中文网	
1	1	钟情药	
1	1	重机枪	
1	1	重生派	
1	1	州三箭	
1	1	周锋锁	
1	1	周守訓	
1	1	周天法	
1	1	周铁农	
1	1	周鉄農	
1	1	周鐵農	
1	1	周總理	
1	1	朱嘉明	
1	1	朱容雞	
1	1	朱鎔基	
1	1	朱胜文	
1	1	朱勝文	
1	1	珠猎狗	
1	1	豬容基	
1	1	主名录	
1	1	主神教	
1	1	属灵教	
1	1	住家按	
1	1	住宿彂	
1	1	助℡考	
1	1	转轮枪	
1	1	壮阳保	
1	1	子猎枪	
1	1	子视频	
1	1	自i慰	
1	1	自m摸	
1	1	自手槍	
1	1	自由门	
1	1	综治委	
1	1	總書記	
1	1	邹家华	
1	1	走上钱	
1	1	走私车	
1	1	走资派	
1	1	租到房	
1	1	左太北	
1	1	作弊器	
1	1	作流程	
1	1	作秀宝	
1	1	作秀温	
1	1	作炸弹	
1	1	作炸药	
1	1	怍藥	
1	1	做啊愛	
1	1	做爱否	
1	1	做炸弹	
1	1	做炸药	
1	1	黄岩岛	
1	1	pps	
1	1	卡耐基	
1	1	万亦凡	
1	1	青春妇	
1	1	黄色江	
1	1	内衣秀	
1	1	派出所	
1	1	八路军	
1	1	梵蒂冈	
1	1	反中共	
1	1	妈逼的	
1	1	市委会	
1	1	脱衣服	
1	1	爱滋病	
1	1	他娘的	
1	1	它妈的	
1	1	性网站	
1	1	性網站	
1	1	老婊子	
1	1	老虎機	
1	1	雒树刚	
1	1	妈妈的	
1	1	迷幻液	
1	1	迷昏蚊	
1	1	魂蚊香	
1	1	女教師	
1	1	女神教	
1	1	喷雾型	
1	1	窃听王	
1	1	竊聽器	
1	1	清官团	
1	1	清华帮	
1	1	底走光	
1	1	群发器	
1	1	群發器	
1	1	色狼網	
1	1	由喜贵	
1	1	陈小同	
1	1	黄丽满	
1	1	贾廷安	
1	1	BTO	
1	1	法??	
1	1	政治局	
1	1	圈赤匪	
1	1	白?V	
1	1	?卤?	
1	1	操??	
1	1	肥西干	
1	1	干机掰	
1	1	干你良	
1	1	干您娘	
1	1	?u巴	
1	1	??贱	
1	1	B贱货	
1	1	她妈的	
1	1	她马的	
1	1	妈的B	
1	1	呼吁书	
1	1	党棍官	
1	1	保平安	
1	1	七贤帮	
1	1	余传琮	
1	1	公开信	
1	1	兄弟会	
1	1	曾道人	
1	1	西北帮	
1	1	真主党	
1	1	司法院	
1	1	大会堂	
1	1	功学T	
1	1	TND	
1	1	爱姐妹	
1	1	愛姐妹	
1	1	安定片	
1	1	安魂网	
1	1	安立敏	
1	1	巴拉斯	
1	1	巴特尔	
1	1	白皮书	
1	1	伴我淫	
1	1	包娃衣	
1	1	爆炸物	
1	1	變聲器	
1	1	伯希来	
1	1	藏春閣	
1	1	禅密功	
1	1	長瀨愛	
1	1	朝河蘭	
1	1	陈宣良	
1	1	程渭山	
1	1	除湿机	
1	1	粗口歌	
1	1	崔会烈	
1	1	催泪枪	
1	1	催情粉	
1	1	催情藥	
1	1	催情液	
1	1	打保单	
1	1	大记元	
1	1	代缴税	
1	1	戴海靜	
1	1	党妈妈	
1	1	党文化	
1	1	邓二世	
1	1	狄玉明	
1	1	地磅仪	
1	1	地磅儀	
1	1	第三党	
1	1	第四代	
1	1	电子狗	
1	1	電子狗	
1	1	定情粉	
1	1	定情药	
1	1	董宜胜	
1	1	赌博粉	
1	1	賭博粉	
1	1	杜智富	
1	1	短信猫	
1	1	多美康	
1	1	恩诺欣	
1	1	发伦工	
1	1	发轮功	
1	1	6}功	
1	1	法L功	
1	1	法国游	
1	1	法拉盛	
1	1	法一轮	
1	1	樊守志	
1	1	反民主	
1	1	饭岛爱	
1	1	飯島愛	
1	1	方祖岐	
1	1	防拍器	
1	1	斐得勒	
1	1	分家在	
1	1	封从德	
1	1	冯素英	
1	1	府软弱	
1	1	副书记	
1	1	副主席	
1	1	傅成玉	
1	1	幹擾器	
1	1	高文谦	
1	1	高智晟	
1	1	睾丸素	
1	1	割肉人	
1	1	葛振峰	
1	1	工自联	
1	1	功学员	
1	1	龚平?	
1	1	6}党	
1	1	6}黨	
1	1	共残党	
1	1	共惨党	
1	1	共铲党	
1	1	勾清明	
1	1	狗卵子	
1	1	古拉格	
1	1	关卓中	
1	1	光端机	
1	1	桂世镛	
1	1	核设施	
1	1	核污染	
1	1	贺邦靖	
1	1	黑皮书	
1	1	弘法会	
1	1	红病历	
1	1	红血丝	
1	1	洪巨平	
1	1	胡J涛	
1	1	胡春华	
1	1	胡书记	
1	1	胡下台	
1	1	胡中央	
1	1	华藏功	
1	1	黃麗滿	
1	1	黄JU	
1	1	黄褐斑	
1	1	黄华华	
1	1	黄金书	
1	1	黄菊	
1	1	黄霉素	
1	1	黄作兴	
1	1	回民猪	
1	1	悔过书	
1	1	昏迷剂	
1	1	霍英东	
1	1	吉炳轩	
1	1	贾治邦	
1	1	賈慶林	
1	1	假教育	
1	1	监听宝	
1	1	监听王	
1	1	監聽寶	
1	1	監聽器	
1	1	简鸿章	
1	1	剑教材	
1	1	江z民	
1	1	江恶人	
1	1	江二世	
1	1	江蛤蟆	
1	1	江公子	
1	1	江黑心	
1	1	江昏君	
1	1	江祸心	
1	1	江家帮	
1	1	江姐问	
1	1	江姐問	
1	1	江锦恒	
1	1	江老贼	
1	1	江理论	
1	1	江流氓	
1	1	江路线	
1	1	江魔头	
1	1	江人马	
1	1	三条腿	
1	1	江三秀	
1	1	江神经	
1	1	江梳头	
1	1	江宰民	
1	1	江泽慧	
1	1	江者民	
1	1	江浙民	
1	1	江作秀	
1	1	姜凤阁	
1	1	降灾民	
1	1	交友网	
1	1	焦焕成	
1	1	揭批书	
1	1	解厚铨	
1	1	解碼器	
1	1	解学智	
1	1	解振华	
1	1	金伯帆	
1	1	金道铭	
1	1	金银焕	
1	1	经租房	
1	1	晶白体	
1	1	净白体	
1	1	净水器	
1	1	靖志远	
1	1	九.评	
1	1	旧民运	
1	1	开天目	
1	1	康成元	
1	1	康涛杰	
1	1	磁悬浮	
1	1	扣应队	
1	1	快操我	
1	1	攔截器	
1	1	郎咸平	
1	1	雷鸣球	
1	1	黎阳平	
1	1	黎陽評	
1	1	黎智英	
1	1	李崇礼	
1	1	李崇仁	
1	1	李崇禧	
1	1	李传卿	
1	1	李大尸	
1	1	李宏治	
1	1	李宏智	
1	1	李洪宽	
1	1	李洪痣	
1	1	李洪誌	
1	1	李鸿志	
1	1	李鸿智	
1	1	李良辉	
1	1	李向东	
1	1	李小朋	
1	1	李远哲	
1	1	李遠哲	
1	1	里藏春	
1	1	连胜德	
1	1	林樵清	
1	1	令狐安	
1	1	令计划	
1	1	刘春良	
1	1	刘奇葆	
1	1	流水穴	
1	1	六●四	
1	1	六合采	
1	1	铝热剂	
1	1	麻醉迷	
1	1	麻醉藥	
1	1	买答案	
1	1	買春堂	
1	1	卖答案	
1	1	毛厕东	
1	1	毛光烈	
1	1	毛如柏	
1	1	毛一鮮	
1	1	蒙古独	
1	1	蒙汗藥	
1	1	蒙进喜	
1	1	迷殲藥	
1	1	民主墙	
1	1	闵耀中	
1	1	名山县	
1	1	魔难论	
1	1	末世论	
1	1	牟新生	
1	1	木犀地	
1	1	木子论	
1	1	能力主	
1	1	你娘的	
1	1	你他妈	
1	1	钮茂生	
1	1	欧泽高	
1	1	拍花子	
1	1	拍肩迷	
1	1	彭丽媛	
1	1	平银芳	
1	1	菩提功	
1	1	蒲海清	
1	1	濮洪九	
1	1	朴鸣呼	
