法器共鸣ID(流水号即可)	共鸣副ID(表示职业)	共鸣等级	有效标志位	magic_item_id_1法器ID1	magic_item_id_2法器ID2	magic_item_id_3法器ID3	magic_item_id_4法器ID4	magic_item_id_5法器ID5	attr_type1属性类型1	attr_value1属性值1	attr_type2属性类型2	attr_value2属性值2	attr_type3属性类型3	attr_value3属性值3	attr_type4属性类型4	attr_value4属性值4	增加战力值	共鸣名称
24	11	2	1	500401	500403	0	0	0	76	525	0	0	0	0	0	0	0	2级巨大化
24	11	3	1	500401	500403	0	0	0	76	551	0	0	0	0	0	0	0	3级巨大化
24	11	4	1	500401	500403	0	0	0	76	579	0	0	0	0	0	0	0	4级巨大化
24	11	5	1	500401	500403	0	0	0	76	608	0	0	0	0	0	0	0	5级巨大化
24	11	6	1	500401	500403	0	0	0	76	638	0	0	0	0	0	0	0	6级巨大化
24	11	7	1	500401	500403	0	0	0	76	670	0	0	0	0	0	0	0	7级巨大化
24	11	8	1	500401	500403	0	0	0	76	704	0	0	0	0	0	0	0	8级巨大化
24	11	9	1	500401	500403	0	0	0	76	739	0	0	0	0	0	0	0	9级巨大化
24	11	10	1	500401	500403	0	0	0	76	776	0	0	0	0	0	0	0	10级巨大化
24	21	1	1	500401	500403	0	0	0	76	500	0	0	0	0	0	0	0	1级巨大化
24	21	2	1	500401	500403	0	0	0	76	525	0	0	0	0	0	0	0	2级巨大化
24	21	3	1	500401	500403	0	0	0	76	551	0	0	0	0	0	0	0	3级巨大化
24	21	4	1	500401	500403	0	0	0	76	579	0	0	0	0	0	0	0	4级巨大化
24	21	5	1	500401	500403	0	0	0	76	608	0	0	0	0	0	0	0	5级巨大化
24	21	6	1	500401	500403	0	0	0	76	638	0	0	0	0	0	0	0	6级巨大化
24	21	7	1	500401	500403	0	0	0	76	670	0	0	0	0	0	0	0	7级巨大化
24	21	8	1	500401	500403	0	0	0	76	704	0	0	0	0	0	0	0	8级巨大化
24	21	9	1	500401	500403	0	0	0	76	739	0	0	0	0	0	0	0	9级巨大化
24	21	10	1	500401	500403	0	0	0	76	776	0	0	0	0	0	0	0	10级巨大化
24	31	1	1	500401	500403	0	0	0	76	500	0	0	0	0	0	0	0	1级巨大化
24	31	2	1	500401	500403	0	0	0	76	525	0	0	0	0	0	0	0	2级巨大化
24	31	3	1	500401	500403	0	0	0	76	551	0	0	0	0	0	0	0	3级巨大化
24	31	4	1	500401	500403	0	0	0	76	579	0	0	0	0	0	0	0	4级巨大化
24	31	5	1	500401	500403	0	0	0	76	608	0	0	0	0	0	0	0	5级巨大化
24	31	6	1	500401	500403	0	0	0	76	638	0	0	0	0	0	0	0	6级巨大化
24	31	7	1	500401	500403	0	0	0	76	670	0	0	0	0	0	0	0	7级巨大化
24	31	8	1	500401	500403	0	0	0	76	704	0	0	0	0	0	0	0	8级巨大化
24	31	9	1	500401	500403	0	0	0	76	739	0	0	0	0	0	0	0	9级巨大化
24	31	10	1	500401	500403	0	0	0	76	776	0	0	0	0	0	0	0	10级巨大化
24	41	1	1	500401	500403	0	0	0	76	500	0	0	0	0	0	0	0	1级巨大化
24	41	2	1	500401	500403	0	0	0	76	525	0	0	0	0	0	0	0	2级巨大化
24	41	3	1	500401	500403	0	0	0	76	551	0	0	0	0	0	0	0	3级巨大化
24	41	4	1	500401	500403	0	0	0	76	579	0	0	0	0	0	0	0	4级巨大化
24	41	5	1	500401	500403	0	0	0	76	608	0	0	0	0	0	0	0	5级巨大化
24	41	6	1	500401	500403	0	0	0	76	638	0	0	0	0	0	0	0	6级巨大化
24	41	7	1	500401	500403	0	0	0	76	670	0	0	0	0	0	0	0	7级巨大化
24	41	8	1	500401	500403	0	0	0	76	704	0	0	0	0	0	0	0	8级巨大化
24	41	9	1	500401	500403	0	0	0	76	739	0	0	0	0	0	0	0	9级巨大化
24	41	10	1	500401	500403	0	0	0	76	776	0	0	0	0	0	0	0	10级巨大化
25	11	1	1	500503	500505	0	0	0	7	1400	0	0	0	0	0	0	0	1级乾坤
25	11	2	1	500503	500505	0	0	0	7	1470	0	0	0	0	0	0	0	2级乾坤
25	11	3	1	500503	500505	0	0	0	7	1544	0	0	0	0	0	0	0	3级乾坤
25	11	4	1	500503	500505	0	0	0	7	1621	0	0	0	0	0	0	0	4级乾坤
25	11	5	1	500503	500505	0	0	0	7	1702	0	0	0	0	0	0	0	5级乾坤
25	11	6	1	500503	500505	0	0	0	7	1787	0	0	0	0	0	0	0	6级乾坤
25	11	7	1	500503	500505	0	0	0	7	1876	0	0	0	0	0	0	0	7级乾坤
25	11	8	1	500503	500505	0	0	0	7	1970	0	0	0	0	0	0	0	8级乾坤
25	11	9	1	500503	500505	0	0	0	7	2069	0	0	0	0	0	0	0	9级乾坤
25	11	10	1	500503	500505	0	0	0	7	2172	0	0	0	0	0	0	0	10级乾坤
25	21	1	1	500503	500505	0	0	0	7	1400	0	0	0	0	0	0	0	1级乾坤
25	21	2	1	500503	500505	0	0	0	7	1470	0	0	0	0	0	0	0	2级乾坤
25	21	3	1	500503	500505	0	0	0	7	1544	0	0	0	0	0	0	0	3级乾坤
25	21	4	1	500503	500505	0	0	0	7	1621	0	0	0	0	0	0	0	4级乾坤
25	21	5	1	500503	500505	0	0	0	7	1702	0	0	0	0	0	0	0	5级乾坤
25	21	6	1	500503	500505	0	0	0	7	1787	0	0	0	0	0	0	0	6级乾坤
25	21	7	1	500503	500505	0	0	0	7	1876	0	0	0	0	0	0	0	7级乾坤
25	21	8	1	500503	500505	0	0	0	7	1970	0	0	0	0	0	0	0	8级乾坤
25	21	9	1	500503	500505	0	0	0	7	2069	0	0	0	0	0	0	0	9级乾坤
25	21	10	1	500503	500505	0	0	0	7	2172	0	0	0	0	0	0	0	10级乾坤
25	31	1	1	500503	500505	0	0	0	7	1400	0	0	0	0	0	0	0	1级乾坤
25	31	2	1	500503	500505	0	0	0	7	1470	0	0	0	0	0	0	0	2级乾坤
25	31	3	1	500503	500505	0	0	0	7	1544	0	0	0	0	0	0	0	3级乾坤
25	31	4	1	500503	500505	0	0	0	7	1621	0	0	0	0	0	0	0	4级乾坤
25	31	5	1	500503	500505	0	0	0	7	1702	0	0	0	0	0	0	0	5级乾坤
25	31	6	1	500503	500505	0	0	0	7	1787	0	0	0	0	0	0	0	6级乾坤
25	31	7	1	500503	500505	0	0	0	7	1876	0	0	0	0	0	0	0	7级乾坤
25	31	8	1	500503	500505	0	0	0	7	1970	0	0	0	0	0	0	0	8级乾坤
25	31	9	1	500503	500505	0	0	0	7	2069	0	0	0	0	0	0	0	9级乾坤
25	31	10	1	500503	500505	0	0	0	7	2172	0	0	0	0	0	0	0	10级乾坤
25	41	1	1	500503	500505	0	0	0	7	1400	0	0	0	0	0	0	0	1级乾坤
25	41	2	1	500503	500505	0	0	0	7	1470	0	0	0	0	0	0	0	2级乾坤
25	41	3	1	500503	500505	0	0	0	7	1544	0	0	0	0	0	0	0	3级乾坤
25	41	4	1	500503	500505	0	0	0	7	1621	0	0	0	0	0	0	0	4级乾坤
25	41	5	1	500503	500505	0	0	0	7	1702	0	0	0	0	0	0	0	5级乾坤
25	41	6	1	500503	500505	0	0	0	7	1787	0	0	0	0	0	0	0	6级乾坤
25	41	7	1	500503	500505	0	0	0	7	1876	0	0	0	0	0	0	0	7级乾坤
25	41	8	1	500503	500505	0	0	0	7	1970	0	0	0	0	0	0	0	8级乾坤
25	41	9	1	500503	500505	0	0	0	7	2069	0	0	0	0	0	0	0	9级乾坤
25	41	10	1	500503	500505	0	0	0	7	2172	0	0	0	0	0	0	0	10级乾坤
26	11	1	1	500505	500506	0	0	0	6	1400	0	0	0	0	0	0	0	1级绝影
26	11	2	1	500505	500506	0	0	0	6	1470	0	0	0	0	0	0	0	2级绝影
26	11	3	1	500505	500506	0	0	0	6	1544	0	0	0	0	0	0	0	3级绝影
26	11	4	1	500505	500506	0	0	0	6	1621	0	0	0	0	0	0	0	4级绝影
26	11	5	1	500505	500506	0	0	0	6	1702	0	0	0	0	0	0	0	5级绝影
26	11	6	1	500505	500506	0	0	0	6	1787	0	0	0	0	0	0	0	6级绝影
26	11	7	1	500505	500506	0	0	0	6	1876	0	0	0	0	0	0	0	7级绝影
26	11	8	1	500505	500506	0	0	0	6	1970	0	0	0	0	0	0	0	8级绝影
26	11	9	1	500505	500506	0	0	0	6	2069	0	0	0	0	0	0	0	9级绝影
26	11	10	1	500505	500506	0	0	0	6	2172	0	0	0	0	0	0	0	10级绝影
26	21	1	1	500505	500506	0	0	0	6	1400	0	0	0	0	0	0	0	1级绝影
26	21	2	1	500505	500506	0	0	0	6	1470	0	0	0	0	0	0	0	2级绝影
26	21	3	1	500505	500506	0	0	0	6	1544	0	0	0	0	0	0	0	3级绝影
26	21	4	1	500505	500506	0	0	0	6	1621	0	0	0	0	0	0	0	4级绝影
26	21	5	1	500505	500506	0	0	0	6	1702	0	0	0	0	0	0	0	5级绝影
26	21	6	1	500505	500506	0	0	0	6	1787	0	0	0	0	0	0	0	6级绝影
26	21	7	1	500505	500506	0	0	0	6	1876	0	0	0	0	0	0	0	7级绝影
26	21	8	1	500505	500506	0	0	0	6	1970	0	0	0	0	0	0	0	8级绝影
26	21	9	1	500505	500506	0	0	0	6	2069	0	0	0	0	0	0	0	9级绝影
26	21	10	1	500505	500506	0	0	0	6	2172	0	0	0	0	0	0	0	10级绝影
26	31	1	1	500505	500506	0	0	0	6	1400	0	0	0	0	0	0	0	1级绝影
26	31	2	1	500505	500506	0	0	0	6	1470	0	0	0	0	0	0	0	2级绝影
26	31	3	1	500505	500506	0	0	0	6	1544	0	0	0	0	0	0	0	3级绝影
26	31	4	1	500505	500506	0	0	0	6	1621	0	0	0	0	0	0	0	4级绝影
26	31	5	1	500505	500506	0	0	0	6	1702	0	0	0	0	0	0	0	5级绝影
26	31	6	1	500505	500506	0	0	0	6	1787	0	0	0	0	0	0	0	6级绝影
26	31	7	1	500505	500506	0	0	0	6	1876	0	0	0	0	0	0	0	7级绝影
26	31	8	1	500505	500506	0	0	0	6	1970	0	0	0	0	0	0	0	8级绝影
26	31	9	1	500505	500506	0	0	0	6	2069	0	0	0	0	0	0	0	9级绝影
26	31	10	1	500505	500506	0	0	0	6	2172	0	0	0	0	0	0	0	10级绝影
26	41	1	1	500505	500506	0	0	0	6	1400	0	0	0	0	0	0	0	1级绝影
26	41	2	1	500505	500506	0	0	0	6	1470	0	0	0	0	0	0	0	2级绝影
26	41	3	1	500505	500506	0	0	0	6	1544	0	0	0	0	0	0	0	3级绝影
26	41	4	1	500505	500506	0	0	0	6	1621	0	0	0	0	0	0	0	4级绝影
26	41	5	1	500505	500506	0	0	0	6	1702	0	0	0	0	0	0	0	5级绝影
26	41	6	1	500505	500506	0	0	0	6	1787	0	0	0	0	0	0	0	6级绝影
26	41	7	1	500505	500506	0	0	0	6	1876	0	0	0	0	0	0	0	7级绝影
26	41	8	1	500505	500506	0	0	0	6	1970	0	0	0	0	0	0	0	8级绝影
26	41	9	1	500505	500506	0	0	0	6	2069	0	0	0	0	0	0	0	9级绝影
26	41	10	1	500505	500506	0	0	0	6	2172	0	0	0	0	0	0	0	10级绝影
27	11	1	1	500506	500513	0	0	0	10	1400	0	0	0	0	0	0	0	1级威烈
27	11	2	1	500506	500513	0	0	0	10	1470	0	0	0	0	0	0	0	2级威烈
27	11	3	1	500506	500513	0	0	0	10	1544	0	0	0	0	0	0	0	3级威烈
27	11	4	1	500506	500513	0	0	0	10	1621	0	0	0	0	0	0	0	4级威烈
27	11	5	1	500506	500513	0	0	0	10	1702	0	0	0	0	0	0	0	5级威烈
27	11	6	1	500506	500513	0	0	0	10	1787	0	0	0	0	0	0	0	6级威烈
27	11	7	1	500506	500513	0	0	0	10	1876	0	0	0	0	0	0	0	7级威烈
27	11	8	1	500506	500513	0	0	0	10	1970	0	0	0	0	0	0	0	8级威烈
27	11	9	1	500506	500513	0	0	0	10	2069	0	0	0	0	0	0	0	9级威烈
27	11	10	1	500506	500513	0	0	0	10	2172	0	0	0	0	0	0	0	10级威烈
27	21	1	1	500506	500513	0	0	0	10	1400	0	0	0	0	0	0	0	1级威烈
27	21	2	1	500506	500513	0	0	0	10	1470	0	0	0	0	0	0	0	2级威烈
27	21	3	1	500506	500513	0	0	0	10	1544	0	0	0	0	0	0	0	3级威烈
27	21	4	1	500506	500513	0	0	0	10	1621	0	0	0	0	0	0	0	4级威烈
27	21	5	1	500506	500513	0	0	0	10	1702	0	0	0	0	0	0	0	5级威烈
27	21	6	1	500506	500513	0	0	0	10	1787	0	0	0	0	0	0	0	6级威烈
27	21	7	1	500506	500513	0	0	0	10	1876	0	0	0	0	0	0	0	7级威烈
27	21	8	1	500506	500513	0	0	0	10	1970	0	0	0	0	0	0	0	8级威烈
27	21	9	1	500506	500513	0	0	0	10	2069	0	0	0	0	0	0	0	9级威烈
27	21	10	1	500506	500513	0	0	0	10	2172	0	0	0	0	0	0	0	10级威烈
27	31	1	1	500506	500513	0	0	0	10	1400	0	0	0	0	0	0	0	1级威烈
27	31	2	1	500506	500513	0	0	0	10	1470	0	0	0	0	0	0	0	2级威烈
27	31	3	1	500506	500513	0	0	0	10	1544	0	0	0	0	0	0	0	3级威烈
27	31	4	1	500506	500513	0	0	0	10	1621	0	0	0	0	0	0	0	4级威烈
27	31	5	1	500506	500513	0	0	0	10	1702	0	0	0	0	0	0	0	5级威烈
27	31	6	1	500506	500513	0	0	0	10	1787	0	0	0	0	0	0	0	6级威烈
27	31	7	1	500506	500513	0	0	0	10	1876	0	0	0	0	0	0	0	7级威烈
27	31	8	1	500506	500513	0	0	0	10	1970	0	0	0	0	0	0	0	8级威烈
27	31	9	1	500506	500513	0	0	0	10	2069	0	0	0	0	0	0	0	9级威烈
27	31	10	1	500506	500513	0	0	0	10	2172	0	0	0	0	0	0	0	10级威烈
27	41	1	1	500506	500513	0	0	0	10	1400	0	0	0	0	0	0	0	1级威烈
27	41	2	1	500506	500513	0	0	0	10	1470	0	0	0	0	0	0	0	2级威烈
27	41	3	1	500506	500513	0	0	0	10	1544	0	0	0	0	0	0	0	3级威烈
27	41	4	1	500506	500513	0	0	0	10	1621	0	0	0	0	0	0	0	4级威烈
27	41	5	1	500506	500513	0	0	0	10	1702	0	0	0	0	0	0	0	5级威烈
27	41	6	1	500506	500513	0	0	0	10	1787	0	0	0	0	0	0	0	6级威烈
27	41	7	1	500506	500513	0	0	0	10	1876	0	0	0	0	0	0	0	7级威烈
27	41	8	1	500506	500513	0	0	0	10	1970	0	0	0	0	0	0	0	8级威烈
27	41	9	1	500506	500513	0	0	0	10	2069	0	0	0	0	0	0	0	9级威烈
27	41	10	1	500506	500513	0	0	0	10	2172	0	0	0	0	0	0	0	10级威烈
28	11	1	1	500513	500503	0	0	0	74	1400	0	0	0	0	0	0	0	1级破军
28	11	2	1	500513	500503	0	0	0	74	1470	0	0	0	0	0	0	0	2级破军
28	11	3	1	500513	500503	0	0	0	74	1544	0	0	0	0	0	0	0	3级破军
28	11	4	1	500513	500503	0	0	0	74	1621	0	0	0	0	0	0	0	4级破军
28	11	5	1	500513	500503	0	0	0	74	1702	0	0	0	0	0	0	0	5级破军
28	11	6	1	500513	500503	0	0	0	74	1787	0	0	0	0	0	0	0	6级破军
28	11	7	1	500513	500503	0	0	0	74	1876	0	0	0	0	0	0	0	7级破军
28	11	8	1	500513	500503	0	0	0	74	1970	0	0	0	0	0	0	0	8级破军
28	11	9	1	500513	500503	0	0	0	74	2069	0	0	0	0	0	0	0	9级破军
28	11	10	1	500513	500503	0	0	0	74	2172	0	0	0	0	0	0	0	10级破军
28	21	1	1	500513	500503	0	0	0	74	1400	0	0	0	0	0	0	0	1级破军
28	21	2	1	500513	500503	0	0	0	74	1470	0	0	0	0	0	0	0	2级破军
28	21	3	1	500513	500503	0	0	0	74	1544	0	0	0	0	0	0	0	3级破军
28	21	4	1	500513	500503	0	0	0	74	1621	0	0	0	0	0	0	0	4级破军
28	21	5	1	500513	500503	0	0	0	74	1702	0	0	0	0	0	0	0	5级破军
28	21	6	1	500513	500503	0	0	0	74	1787	0	0	0	0	0	0	0	6级破军
28	21	7	1	500513	500503	0	0	0	74	1876	0	0	0	0	0	0	0	7级破军
28	21	8	1	500513	500503	0	0	0	74	1970	0	0	0	0	0	0	0	8级破军
28	21	9	1	500513	500503	0	0	0	74	2069	0	0	0	0	0	0	0	9级破军
28	21	10	1	500513	500503	0	0	0	74	2172	0	0	0	0	0	0	0	10级破军
28	31	1	1	500513	500503	0	0	0	74	1400	0	0	0	0	0	0	0	1级破军
28	31	2	1	500513	500503	0	0	0	74	1470	0	0	0	0	0	0	0	2级破军
28	31	3	1	500513	500503	0	0	0	74	1544	0	0	0	0	0	0	0	3级破军
28	31	4	1	500513	500503	0	0	0	74	1621	0	0	0	0	0	0	0	4级破军
28	31	5	1	500513	500503	0	0	0	74	1702	0	0	0	0	0	0	0	5级破军
28	31	6	1	500513	500503	0	0	0	74	1787	0	0	0	0	0	0	0	6级破军
28	31	7	1	500513	500503	0	0	0	74	1876	0	0	0	0	0	0	0	7级破军
28	31	8	1	500513	500503	0	0	0	74	1970	0	0	0	0	0	0	0	8级破军
28	31	9	1	500513	500503	0	0	0	74	2069	0	0	0	0	0	0	0	9级破军
28	31	10	1	500513	500503	0	0	0	74	2172	0	0	0	0	0	0	0	10级破军
28	41	1	1	500513	500503	0	0	0	74	1400	0	0	0	0	0	0	0	1级破军
28	41	2	1	500513	500503	0	0	0	74	1470	0	0	0	0	0	0	0	2级破军
28	41	3	1	500513	500503	0	0	0	74	1544	0	0	0	0	0	0	0	3级破军
28	41	4	1	500513	500503	0	0	0	74	1621	0	0	0	0	0	0	0	4级破军
28	41	5	1	500513	500503	0	0	0	74	1702	0	0	0	0	0	0	0	5级破军
28	41	6	1	500513	500503	0	0	0	74	1787	0	0	0	0	0	0	0	6级破军
28	41	7	1	500513	500503	0	0	0	74	1876	0	0	0	0	0	0	0	7级破军
28	41	8	1	500513	500503	0	0	0	74	1970	0	0	0	0	0	0	0	8级破军
28	41	9	1	500513	500503	0	0	0	74	2069	0	0	0	0	0	0	0	9级破军
28	41	10	1	500513	500503	0	0	0	74	2172	0	0	0	0	0	0	0	10级破军
29	11	1	1	500509	500507	0	0	0	8	1400	0	0	0	0	0	0	0	1级磐石
29	11	2	1	500509	500507	0	0	0	8	1470	0	0	0	0	0	0	0	2级磐石
29	11	3	1	500509	500507	0	0	0	8	1544	0	0	0	0	0	0	0	3级磐石
29	11	4	1	500509	500507	0	0	0	8	1621	0	0	0	0	0	0	0	4级磐石
29	11	5	1	500509	500507	0	0	0	8	1702	0	0	0	0	0	0	0	5级磐石
29	11	6	1	500509	500507	0	0	0	8	1787	0	0	0	0	0	0	0	6级磐石
29	11	7	1	500509	500507	0	0	0	8	1876	0	0	0	0	0	0	0	7级磐石
29	11	8	1	500509	500507	0	0	0	8	1970	0	0	0	0	0	0	0	8级磐石
29	11	9	1	500509	500507	0	0	0	8	2069	0	0	0	0	0	0	0	9级磐石
29	11	10	1	500509	500507	0	0	0	8	2172	0	0	0	0	0	0	0	10级磐石
29	21	1	1	500509	500507	0	0	0	8	1400	0	0	0	0	0	0	0	1级磐石
29	21	2	1	500509	500507	0	0	0	8	1470	0	0	0	0	0	0	0	2级磐石
29	21	3	1	500509	500507	0	0	0	8	1544	0	0	0	0	0	0	0	3级磐石
29	21	4	1	500509	500507	0	0	0	8	1621	0	0	0	0	0	0	0	4级磐石
29	21	5	1	500509	500507	0	0	0	8	1702	0	0	0	0	0	0	0	5级磐石
29	21	6	1	500509	500507	0	0	0	8	1787	0	0	0	0	0	0	0	6级磐石
29	21	7	1	500509	500507	0	0	0	8	1876	0	0	0	0	0	0	0	7级磐石
29	21	8	1	500509	500507	0	0	0	8	1970	0	0	0	0	0	0	0	8级磐石
29	21	9	1	500509	500507	0	0	0	8	2069	0	0	0	0	0	0	0	9级磐石
29	21	10	1	500509	500507	0	0	0	8	2172	0	0	0	0	0	0	0	10级磐石
29	31	1	1	500509	500507	0	0	0	8	1400	0	0	0	0	0	0	0	1级磐石
29	31	2	1	500509	500507	0	0	0	8	1470	0	0	0	0	0	0	0	2级磐石
29	31	3	1	500509	500507	0	0	0	8	1544	0	0	0	0	0	0	0	3级磐石
29	31	4	1	500509	500507	0	0	0	8	1621	0	0	0	0	0	0	0	4级磐石
29	31	5	1	500509	500507	0	0	0	8	1702	0	0	0	0	0	0	0	5级磐石
29	31	6	1	500509	500507	0	0	0	8	1787	0	0	0	0	0	0	0	6级磐石
29	31	7	1	500509	500507	0	0	0	8	1876	0	0	0	0	0	0	0	7级磐石
29	31	8	1	500509	500507	0	0	0	8	1970	0	0	0	0	0	0	0	8级磐石
29	31	9	1	500509	500507	0	0	0	8	2069	0	0	0	0	0	0	0	9级磐石
29	31	10	1	500509	500507	0	0	0	8	2172	0	0	0	0	0	0	0	10级磐石
29	41	1	1	500509	500507	0	0	0	8	1400	0	0	0	0	0	0	0	1级磐石
29	41	2	1	500509	500507	0	0	0	8	1470	0	0	0	0	0	0	0	2级磐石
29	41	3	1	500509	500507	0	0	0	8	1544	0	0	0	0	0	0	0	3级磐石
29	41	4	1	500509	500507	0	0	0	8	1621	0	0	0	0	0	0	0	4级磐石
29	41	5	1	500509	500507	0	0	0	8	1702	0	0	0	0	0	0	0	5级磐石
29	41	6	1	500509	500507	0	0	0	8	1787	0	0	0	0	0	0	0	6级磐石
29	41	7	1	500509	500507	0	0	0	8	1876	0	0	0	0	0	0	0	7级磐石
29	41	8	1	500509	500507	0	0	0	8	1970	0	0	0	0	0	0	0	8级磐石
29	41	9	1	500509	500507	0	0	0	8	2069	0	0	0	0	0	0	0	9级磐石
29	41	10	1	500509	500507	0	0	0	8	2172	0	0	0	0	0	0	0	10级磐石
30	11	1	1	500507	500512	0	0	0	5	1400	0	0	0	0	0	0	0	1级精准
30	11	2	1	500507	500512	0	0	0	5	1470	0	0	0	0	0	0	0	2级精准
30	11	3	1	500507	500512	0	0	0	5	1544	0	0	0	0	0	0	0	3级精准
30	11	4	1	500507	500512	0	0	0	5	1621	0	0	0	0	0	0	0	4级精准
30	11	5	1	500507	500512	0	0	0	5	1702	0	0	0	0	0	0	0	5级精准
30	11	6	1	500507	500512	0	0	0	5	1787	0	0	0	0	0	0	0	6级精准
30	11	7	1	500507	500512	0	0	0	5	1876	0	0	0	0	0	0	0	7级精准
30	11	8	1	500507	500512	0	0	0	5	1970	0	0	0	0	0	0	0	8级精准
30	11	9	1	500507	500512	0	0	0	5	2069	0	0	0	0	0	0	0	9级精准
30	11	10	1	500507	500512	0	0	0	5	2172	0	0	0	0	0	0	0	10级精准
30	21	1	1	500507	500512	0	0	0	5	1400	0	0	0	0	0	0	0	1级精准
30	21	2	1	500507	500512	0	0	0	5	1470	0	0	0	0	0	0	0	2级精准
30	21	3	1	500507	500512	0	0	0	5	1544	0	0	0	0	0	0	0	3级精准
30	21	4	1	500507	500512	0	0	0	5	1621	0	0	0	0	0	0	0	4级精准
30	21	5	1	500507	500512	0	0	0	5	1702	0	0	0	0	0	0	0	5级精准
30	21	6	1	500507	500512	0	0	0	5	1787	0	0	0	0	0	0	0	6级精准
30	21	7	1	500507	500512	0	0	0	5	1876	0	0	0	0	0	0	0	7级精准
30	21	8	1	500507	500512	0	0	0	5	1970	0	0	0	0	0	0	0	8级精准
30	21	9	1	500507	500512	0	0	0	5	2069	0	0	0	0	0	0	0	9级精准
30	21	10	1	500507	500512	0	0	0	5	2172	0	0	0	0	0	0	0	10级精准
30	31	1	1	500507	500512	0	0	0	5	1400	0	0	0	0	0	0	0	1级精准
30	31	2	1	500507	500512	0	0	0	5	1470	0	0	0	0	0	0	0	2级精准
30	31	3	1	500507	500512	0	0	0	5	1544	0	0	0	0	0	0	0	3级精准
30	31	4	1	500507	500512	0	0	0	5	1621	0	0	0	0	0	0	0	4级精准
30	31	5	1	500507	500512	0	0	0	5	1702	0	0	0	0	0	0	0	5级精准
30	31	6	1	500507	500512	0	0	0	5	1787	0	0	0	0	0	0	0	6级精准
30	31	7	1	500507	500512	0	0	0	5	1876	0	0	0	0	0	0	0	7级精准
30	31	8	1	500507	500512	0	0	0	5	1970	0	0	0	0	0	0	0	8级精准
30	31	9	1	500507	500512	0	0	0	5	2069	0	0	0	0	0	0	0	9级精准
30	31	10	1	500507	500512	0	0	0	5	2172	0	0	0	0	0	0	0	10级精准
30	41	1	1	500507	500512	0	0	0	5	1400	0	0	0	0	0	0	0	1级精准
30	41	2	1	500507	500512	0	0	0	5	1470	0	0	0	0	0	0	0	2级精准
30	41	3	1	500507	500512	0	0	0	5	1544	0	0	0	0	0	0	0	3级精准
30	41	4	1	500507	500512	0	0	0	5	1621	0	0	0	0	0	0	0	4级精准
30	41	5	1	500507	500512	0	0	0	5	1702	0	0	0	0	0	0	0	5级精准
30	41	6	1	500507	500512	0	0	0	5	1787	0	0	0	0	0	0	0	6级精准
30	41	7	1	500507	500512	0	0	0	5	1876	0	0	0	0	0	0	0	7级精准
30	41	8	1	500507	500512	0	0	0	5	1970	0	0	0	0	0	0	0	8级精准
30	41	9	1	500507	500512	0	0	0	5	2069	0	0	0	0	0	0	0	9级精准
30	41	10	1	500507	500512	0	0	0	5	2172	0	0	0	0	0	0	0	10级精准
31	11	1	1	500512	500504	0	0	0	11	1400	0	0	0	0	0	0	0	1级静心
31	11	2	1	500512	500504	0	0	0	11	1470	0	0	0	0	0	0	0	2级静心
31	11	3	1	500512	500504	0	0	0	11	1544	0	0	0	0	0	0	0	3级静心
31	11	4	1	500512	500504	0	0	0	11	1621	0	0	0	0	0	0	0	4级静心
31	11	5	1	500512	500504	0	0	0	11	1702	0	0	0	0	0	0	0	5级静心
31	11	6	1	500512	500504	0	0	0	11	1787	0	0	0	0	0	0	0	6级静心
31	11	7	1	500512	500504	0	0	0	11	1876	0	0	0	0	0	0	0	7级静心
31	11	8	1	500512	500504	0	0	0	11	1970	0	0	0	0	0	0	0	8级静心
31	11	9	1	500512	500504	0	0	0	11	2069	0	0	0	0	0	0	0	9级静心
31	11	10	1	500512	500504	0	0	0	11	2172	0	0	0	0	0	0	0	10级静心
31	21	1	1	500512	500504	0	0	0	11	1400	0	0	0	0	0	0	0	1级静心
31	21	2	1	500512	500504	0	0	0	11	1470	0	0	0	0	0	0	0	2级静心
31	21	3	1	500512	500504	0	0	0	11	1544	0	0	0	0	0	0	0	3级静心
31	21	4	1	500512	500504	0	0	0	11	1621	0	0	0	0	0	0	0	4级静心
31	21	5	1	500512	500504	0	0	0	11	1702	0	0	0	0	0	0	0	5级静心
31	21	6	1	500512	500504	0	0	0	11	1787	0	0	0	0	0	0	0	6级静心
31	21	7	1	500512	500504	0	0	0	11	1876	0	0	0	0	0	0	0	7级静心
31	21	8	1	500512	500504	0	0	0	11	1970	0	0	0	0	0	0	0	8级静心
31	21	9	1	500512	500504	0	0	0	11	2069	0	0	0	0	0	0	0	9级静心
31	21	10	1	500512	500504	0	0	0	11	2172	0	0	0	0	0	0	0	10级静心
31	31	1	1	500512	500504	0	0	0	11	1400	0	0	0	0	0	0	0	1级静心
31	31	2	1	500512	500504	0	0	0	11	1470	0	0	0	0	0	0	0	2级静心
31	31	3	1	500512	500504	0	0	0	11	1544	0	0	0	0	0	0	0	3级静心
31	31	4	1	500512	500504	0	0	0	11	1621	0	0	0	0	0	0	0	4级静心
31	31	5	1	500512	500504	0	0	0	11	1702	0	0	0	0	0	0	0	5级静心
31	31	6	1	500512	500504	0	0	0	11	1787	0	0	0	0	0	0	0	6级静心
31	31	7	1	500512	500504	0	0	0	11	1876	0	0	0	0	0	0	0	7级静心
31	31	8	1	500512	500504	0	0	0	11	1970	0	0	0	0	0	0	0	8级静心
