event_id（1位标示+4位类型+3位流水，与客户端脚本共用ID规则，但是从50000000以上。5任务，6地图（NPC包含在地图里），7系统（1001奇遇任务触发事件），8运营活动，9其他）	valid（有效性，填0则不读取这条信息）	time_limit（触发时间限制ID）	count_limit（触发次数限制ID）	trigger_limit（触发者<挂事件的NPC等>限制条件,状态限制表ID）	get_target_type（目标选取方式,暂未实现）	tart_get_limit（目标<一般是指玩家>限制条件二次过滤，状态限制ID）	state1_time（阶段1触发时间,单位秒）	state1_effect（阶段1触发效果ID）	state_after_state1（阶段1的下个阶段,-1代表没有下一步，即结束整个流程）	state2_time（与下一个效果的间隔）	state2_effect	state_after_state2	state3_time	state3_effect	state_after_state3	state4_time	state4_effect	state_after_state4	state5_time	state5_effect	state_after_state5	state6_time	state6_effect	state_after_state6	state7_time	state7_effect	state_after_state7	state8_time	state8_effect	state_after_state8	state9_time	state9_effect	state_after_state9	state10_time	state10_effect	state_after_state10	state11_time	state11_effect	state_after_state11	state12_time	state12_effect	state_after_state12	state13_time	state13_effect	state_after_state13	state14_time	state14_effect	state_after_state14	state15_time	state15_effect	state_after_state15	state16_time	state16_effect	state_after_state16	state17_time	state17_effect	state_after_state17	state18_time	state18_effect	state_after_state18	state19_time	state19_effect	state_after_state19	state20_time	state20_effect	state_after_state20 
90010004	1	0	0	0	0	0	0	900100014	2	0	900100019	3	0	900100003	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90010005	1	0	0	0	0	0	0	900100015	2	0	900100020	3	0	900100003	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90010006	1	0	0	0	0	0	0	900100021	2	0	900100026	3	0	900101001	4	0	900110001	5	0	900110101	6	0	900100002	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90010007	1	0	0	0	0	0	0	900100022	2	0	900100027	3	0	900101002	4	0	900110002	5	0	900110102	6	0	900100002	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90010008	1	0	0	0	0	0	0	900100023	2	0	900100028	3	0	900101003	4	0	900110003	5	0	900110103	6	0	900100002	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90010009	1	0	0	0	0	0	0	900100024	2	0	900100029	3	0	900101004	4	0	900110004	5	0	900110104	6	0	900100002	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90010010	1	0	0	0	0	0	0	900100025	2	0	900100030	3	0	900101005	4	0	900110005	5	0	900110105	6	0	900100002	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90010011	1	0	0	0	0	0	0	900100041	2	0	900100046	3	0	900100003	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90010012	1	0	0	0	0	0	0	900100042	2	0	900100047	3	0	900100003	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90010013	1	0	0	0	0	0	0	900100043	2	0	900100048	3	0	900100003	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90010014	1	0	0	0	0	0	0	900100044	2	0	900100049	3	0	900100003	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90010015	1	0	0	0	0	0	0	900100045	2	0	900100050	3	0	900100003	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90010016	1	0	0	0	0	0	0	900100051	2	0	900100056	3	0	900101006	4	0	900110006	5	0	900110106	6	0	900100002	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90010017	1	0	0	0	0	0	0	900100052	2	0	900100057	3	0	900101007	4	0	900110007	5	0	900110107	6	0	900100002	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90010018	1	0	0	0	0	0	0	900100053	2	0	900100058	3	0	900101008	4	0	900110008	5	0	900110108	6	0	900100002	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90010019	1	0	0	0	0	0	0	900100054	2	0	900100059	3	0	900101009	4	0	900110009	5	0	900110109	6	0	900100002	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90010020	1	0	0	0	0	0	0	900100055	2	0	900110010	3	0	900110110	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90020001	1	0	0	0	0	0	0	900200011	2	0	900200016	3	0	900100003	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90020002	1	0	0	0	0	0	0	900200012	2	0	900200017	3	0	900100003	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90020003	1	0	0	0	0	0	0	900200013	2	0	900200018	3	0	900100003	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90020004	1	0	0	0	0	0	0	900200014	2	0	900200019	3	0	900100003	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90020005	1	0	0	0	0	0	0	900200015	2	0	900200020	3	0	900100003	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90020006	1	0	0	0	0	0	0	900200021	2	0	900200026	3	0	900201001	4	0	900110001	5	0	900110101	6	0	900100002	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90020007	1	0	0	0	0	0	0	900200022	2	0	900200027	3	0	900201002	4	0	900110002	5	0	900110102	6	0	900100002	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90020008	1	0	0	0	0	0	0	900200023	2	0	900200028	3	0	900201003	4	0	900110003	5	0	900110103	6	0	900100002	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90020009	1	0	0	0	0	0	0	900200024	2	0	900200029	3	0	900201004	4	0	900110004	5	0	900110104	6	0	900100002	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90020010	1	0	0	0	0	0	0	900200025	2	0	900200030	3	0	900201005	4	0	900110005	5	0	900110105	6	0	900100002	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90020011	1	0	0	0	0	0	0	900200041	2	0	900200046	3	0	900100003	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90020012	1	0	0	0	0	0	0	900200042	2	0	900200047	3	0	900100003	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90020013	1	0	0	0	0	0	0	900200043	2	0	900200048	3	0	900100003	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90020014	1	0	0	0	0	0	0	900200044	2	0	900200049	3	0	900100003	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90020015	1	0	0	0	0	0	0	900200045	2	0	900200050	3	0	900100003	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90020016	1	0	0	0	0	0	0	900200051	2	0	900200056	3	0	900201006	4	0	900110006	5	0	900110106	6	0	900100002	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90020017	1	0	0	0	0	0	0	900200052	2	0	900200057	3	0	900201007	4	0	900110007	5	0	900110107	6	0	900100002	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90020018	1	0	0	0	0	0	0	900200053	2	0	900200058	3	0	900201008	4	0	900110008	5	0	900110108	6	0	900100002	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90020019	1	0	0	0	0	0	0	900200054	2	0	900200059	3	0	900201009	4	0	900110009	5	0	900110109	6	0	900100002	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90020020	1	0	0	0	0	0	0	900200055	2	0	900110010	3	0	900110110	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90030001	1	0	0	0	0	0	0	900300011	2	0	900300016	3	0	900100003	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90030002	1	0	0	0	0	0	0	900300012	2	0	900300017	3	0	900100003	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90030003	1	0	0	0	0	0	0	900300013	2	0	900300018	3	0	900100003	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90030004	1	0	0	0	0	0	0	900300014	2	0	900300019	3	0	900100003	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90030005	1	0	0	0	0	0	0	900300015	2	0	900300020	3	0	900100003	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90030006	1	0	0	0	0	0	0	900300021	2	0	900300026	3	0	900301001	4	0	900110001	5	0	900110101	6	0	900100002	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90030007	1	0	0	0	0	0	0	900300022	2	0	900300027	3	0	900301002	4	0	900110002	5	0	900110102	6	0	900100002	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90030008	1	0	0	0	0	0	0	900300023	2	0	900300028	3	0	900301003	4	0	900110003	5	0	900110103	6	0	900100002	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90030009	1	0	0	0	0	0	0	900300024	2	0	900300029	3	0	900301004	4	0	900110004	5	0	900110104	6	0	900100002	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90030010	1	0	0	0	0	0	0	900300025	2	0	900300030	3	0	900301005	4	0	900110005	5	0	900110105	6	0	900100002	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90030011	1	0	0	0	0	0	0	900300041	2	0	900300046	3	0	900100003	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90030012	1	0	0	0	0	0	0	900300042	2	0	900300047	3	0	900100003	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90030013	1	0	0	0	0	0	0	900300043	2	0	900300048	3	0	900100003	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90030014	1	0	0	0	0	0	0	900300044	2	0	900300049	3	0	900100003	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90030015	1	0	0	0	0	0	0	900300045	2	0	900300050	3	0	900100003	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90030016	1	0	0	0	0	0	0	900300051	2	0	900300056	3	0	900301006	4	0	900110006	5	0	900110106	6	0	900100002	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90030017	1	0	0	0	0	0	0	900300052	2	0	900300057	3	0	900301007	4	0	900110007	5	0	900110107	6	0	900100002	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90030018	1	0	0	0	0	0	0	900300053	2	0	900300058	3	0	900301008	4	0	900110008	5	0	900110108	6	0	900100002	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90030019	1	0	0	0	0	0	0	900300054	2	0	900300059	3	0	900301009	4	0	900110009	5	0	900110109	6	0	900100002	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90030020	1	0	0	0	0	0	0	900300055	2	0	900110010	3	0	900110110	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90040001	1	0	0	0	0	0	0	900400011	2	0	900400016	3	0	900100003	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90040002	1	0	0	0	0	0	0	900400012	2	0	900400017	3	0	900100003	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90040003	1	0	0	0	0	0	0	900400013	2	0	900400018	3	0	900100003	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90040004	1	0	0	0	0	0	0	900400014	2	0	900400019	3	0	900100003	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90040005	1	0	0	0	0	0	0	900400015	2	0	900400020	3	0	900100003	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90040006	1	0	0	0	0	0	0	900400021	2	0	900400026	3	0	900401001	4	0	900110001	5	0	900110101	6	0	900100002	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90040007	1	0	0	0	0	0	0	900400022	2	0	900400027	3	0	900401002	4	0	900110002	5	0	900110102	6	0	900100002	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90040008	1	0	0	0	0	0	0	900400023	2	0	900400028	3	0	900401003	4	0	900110003	5	0	900110103	6	0	900100002	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90040009	1	0	0	0	0	0	0	900400024	2	0	900400029	3	0	900401004	4	0	900110004	5	0	900110104	6	0	900100002	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90040010	1	0	0	0	0	0	0	900400025	2	0	900400030	3	0	900401005	4	0	900110005	5	0	900110105	6	0	900100002	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90040011	1	0	0	0	0	0	0	900400041	2	0	900400046	3	0	900100003	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90040012	1	0	0	0	0	0	0	900400042	2	0	900400047	3	0	900100003	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90040013	1	0	0	0	0	0	0	900400043	2	0	900400048	3	0	900100003	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90040014	1	0	0	0	0	0	0	900400044	2	0	900400049	3	0	900100003	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90040015	1	0	0	0	0	0	0	900400045	2	0	900400050	3	0	900100003	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90040016	1	0	0	0	0	0	0	900400051	2	0	900400056	3	0	900401006	4	0	900110006	5	0	900110106	6	0	900100002	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90040017	1	0	0	0	0	0	0	900400052	2	0	900400057	3	0	900401007	4	0	900110007	5	0	900110107	6	0	900100002	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90040018	1	0	0	0	0	0	0	900400053	2	0	900400058	3	0	900401008	4	0	900110008	5	0	900110108	6	0	900100002	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90040019	1	0	0	0	0	0	0	900400054	2	0	900400059	3	0	900401009	4	0	900110009	5	0	900110109	6	0	900100002	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90040020	1	0	0	0	0	0	0	900400055	2	0	900110010	3	0	900110110	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90050001	1	0	0	0	0	0	0	900500011	2	0	900500016	3	0	900100003	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90050002	1	0	0	0	0	0	0	900500012	2	0	900500017	3	0	900100003	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90050003	1	0	0	0	0	0	0	900500013	2	0	900500018	3	0	900100003	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90050004	1	0	0	0	0	0	0	900500014	2	0	900500019	3	0	900100003	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90050005	1	0	0	0	0	0	0	900500015	2	0	900500020	3	0	900100003	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90050006	1	0	0	0	0	0	0	900500021	2	0	900500026	3	0	900501001	4	0	900110001	5	0	900110101	6	0	900100002	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90050007	1	0	0	0	0	0	0	900500022	2	0	900500027	3	0	900501002	4	0	900110002	5	0	900110102	6	0	900100002	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90050008	1	0	0	0	0	0	0	900500023	2	0	900500028	3	0	900501003	4	0	900110003	5	0	900110103	6	0	900100002	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90050009	1	0	0	0	0	0	0	900500024	2	0	900500029	3	0	900501004	4	0	900110004	5	0	900110104	6	0	900100002	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90050010	1	0	0	0	0	0	0	900500025	2	0	900500030	3	0	900501005	4	0	900110005	5	0	900110105	6	0	900100002	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90050011	1	0	0	0	0	0	0	900500041	2	0	900500046	3	0	900100003	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90050012	1	0	0	0	0	0	0	900500042	2	0	900500047	3	0	900100003	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90050013	1	0	0	0	0	0	0	900500043	2	0	900500048	3	0	900100003	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90050014	1	0	0	0	0	0	0	900500044	2	0	900500049	3	0	900100003	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
