时装ID	阶级	外观分类（10套装，11武器，12挂件，13灵宝，14头发，15坐骑，16光环）	职业	激活条件（状态限制）	激活消耗	魅力值	附加属性	特殊颜色1	颜色1状态	颜色1消耗	特殊颜色2	颜色2状态	颜色2消耗	特殊颜色3	颜色3状态	颜色3消耗	特殊颜色4	颜色4状态	颜色4消耗	特殊颜色5	颜色5状态	颜色5消耗	特殊颜色6	颜色6状态	颜色6消耗	特殊颜色7	颜色7状态	颜色7消耗	特殊颜色8	颜色8状态	颜色8消耗	特殊颜色9	颜色9状态	颜色9消耗	附加特效1	特效1状态	附加特效2	特效2状态	过期提醒提前时间	过期提醒邮件ID	是否可染色（0不可，1可以）	名称	外观ID	说明	颜色	男图标（后面要改名成ImageId_male）	女图标	镜头朝向	镜头距离	镜头偏移X	镜头偏移Y	镜头偏移Z	可见状态限制
113102	2	11	31	0	101023	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2115	0	炼魂鬼斩	1	何人可挡鬼神之力！主线任务可得	3	fashionWeapon_230	fashionWeapon_230	0	0	0	0	0	0
113102	3	11	31	0	101023	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2115	0	炼魂鬼斩	1	何人可挡鬼神之力！主线任务可得	3	fashionWeapon_230	fashionWeapon_230	0	0	0	0	0	0
113102	4	11	31	0	101023	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2115	0	炼魂鬼斩	1	何人可挡鬼神之力！主线任务可得	3	fashionWeapon_230	fashionWeapon_230	0	0	0	0	0	0
113102	5	11	31	0	101023	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2115	0	炼魂鬼斩	1	何人可挡鬼神之力！主线任务可得	3	fashionWeapon_230	fashionWeapon_230	0	0	0	0	0	0
114102	1	11	41	0	101024	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2116	0	荆棘之怒	1	聆听天地的狂怒！主线任务可得	3	fashionWeapon_240	fashionWeapon_240	0	0	0	0	0	0
114102	2	11	41	0	101024	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2116	0	荆棘之怒	1	聆听天地的狂怒！主线任务可得	3	fashionWeapon_240	fashionWeapon_240	0	0	0	0	0	0
114102	3	11	41	0	101024	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2116	0	荆棘之怒	1	聆听天地的狂怒！主线任务可得	3	fashionWeapon_240	fashionWeapon_240	0	0	0	0	0	0
114102	4	11	41	0	101024	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2116	0	荆棘之怒	1	聆听天地的狂怒！主线任务可得	3	fashionWeapon_240	fashionWeapon_240	0	0	0	0	0	0
114102	5	11	41	0	101024	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2116	0	荆棘之怒	1	聆听天地的狂怒！主线任务可得	3	fashionWeapon_240	fashionWeapon_240	0	0	0	0	0	0
111103	1	11	11	0	101031	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2117	0	醺红如醉	3	醺红如醉，绛云思暖。尊享礼包可获得，外观商店可购买	3	fashionWeapon_310	fashionWeapon_310	0	0	0	0	0	0
111103	2	11	11	0	101031	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2117	0	醺红如醉	3	醺红如醉，绛云思暖。尊享礼包可获得，外观商店可购买	3	fashionWeapon_310	fashionWeapon_310	0	0	0	0	0	0
111103	3	11	11	0	101031	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2117	0	醺红如醉	3	醺红如醉，绛云思暖。尊享礼包可获得，外观商店可购买	3	fashionWeapon_310	fashionWeapon_310	0	0	0	0	0	0
111103	4	11	11	0	101031	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2117	0	醺红如醉	3	醺红如醉，绛云思暖。尊享礼包可获得，外观商店可购买	3	fashionWeapon_310	fashionWeapon_310	0	0	0	0	0	0
111103	5	11	11	0	101031	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2117	0	醺红如醉	3	醺红如醉，绛云思暖。尊享礼包可获得，外观商店可购买	3	fashionWeapon_310	fashionWeapon_310	0	0	0	0	0	0
112103	1	11	21	0	101032	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2117	0	醺红如醉	3	醺红如醉，绛云思暖。尊享礼包可获得，外观商店可购买	3	fashionWeapon_320	fashionWeapon_320	0	0	0	0	0	0
112103	2	11	21	0	101032	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2117	0	醺红如醉	3	醺红如醉，绛云思暖。尊享礼包可获得，外观商店可购买	3	fashionWeapon_320	fashionWeapon_320	0	0	0	0	0	0
112103	3	11	21	0	101032	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2117	0	醺红如醉	3	醺红如醉，绛云思暖。尊享礼包可获得，外观商店可购买	3	fashionWeapon_320	fashionWeapon_320	0	0	0	0	0	0
112103	4	11	21	0	101032	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2117	0	醺红如醉	3	醺红如醉，绛云思暖。尊享礼包可获得，外观商店可购买	3	fashionWeapon_320	fashionWeapon_320	0	0	0	0	0	0
112103	5	11	21	0	101032	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2117	0	醺红如醉	3	醺红如醉，绛云思暖。尊享礼包可获得，外观商店可购买	3	fashionWeapon_320	fashionWeapon_320	0	0	0	0	0	0
113103	1	11	31	0	101033	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2117	0	醺红如醉	3	醺红如醉，绛云思暖。尊享礼包可获得，外观商店可购买	3	fashionWeapon_330	fashionWeapon_330	0	0	0	0	0	0
113103	2	11	31	0	101033	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2117	0	醺红如醉	3	醺红如醉，绛云思暖。尊享礼包可获得，外观商店可购买	3	fashionWeapon_330	fashionWeapon_330	0	0	0	0	0	0
113103	3	11	31	0	101033	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2117	0	醺红如醉	3	醺红如醉，绛云思暖。尊享礼包可获得，外观商店可购买	3	fashionWeapon_330	fashionWeapon_330	0	0	0	0	0	0
113103	4	11	31	0	101033	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2117	0	醺红如醉	3	醺红如醉，绛云思暖。尊享礼包可获得，外观商店可购买	3	fashionWeapon_330	fashionWeapon_330	0	0	0	0	0	0
113103	5	11	31	0	101033	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2117	0	醺红如醉	3	醺红如醉，绛云思暖。尊享礼包可获得，外观商店可购买	3	fashionWeapon_330	fashionWeapon_330	0	0	0	0	0	0
114103	1	11	41	0	101034	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2117	0	醺红如醉	3	醺红如醉，绛云思暖。尊享礼包可获得，外观商店可购买	3	fashionWeapon_340	fashionWeapon_340	0	0	0	0	0	0
114103	2	11	41	0	101034	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2117	0	醺红如醉	3	醺红如醉，绛云思暖。尊享礼包可获得，外观商店可购买	3	fashionWeapon_340	fashionWeapon_340	0	0	0	0	0	0
114103	3	11	41	0	101034	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2117	0	醺红如醉	3	醺红如醉，绛云思暖。尊享礼包可获得，外观商店可购买	3	fashionWeapon_340	fashionWeapon_340	0	0	0	0	0	0
114103	4	11	41	0	101034	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2117	0	醺红如醉	3	醺红如醉，绛云思暖。尊享礼包可获得，外观商店可购买	3	fashionWeapon_340	fashionWeapon_340	0	0	0	0	0	0
114103	5	11	41	0	101034	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2117	0	醺红如醉	3	醺红如醉，绛云思暖。尊享礼包可获得，外观商店可购买	3	fashionWeapon_340	fashionWeapon_340	0	0	0	0	0	0
111104	1	11	11	0	101041	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2118	0	雪霁晴蓝	4	雪霁初晴，清蓝之髓。外观商店可购买	3	fashionWeapon_410	fashionWeapon_410	0	0	0	0	0	0
111104	2	11	11	0	101041	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2118	0	雪霁晴蓝	4	雪霁初晴，清蓝之髓。外观商店可购买	3	fashionWeapon_410	fashionWeapon_410	0	0	0	0	0	0
111104	3	11	11	0	101041	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2118	0	雪霁晴蓝	4	雪霁初晴，清蓝之髓。外观商店可购买	3	fashionWeapon_410	fashionWeapon_410	0	0	0	0	0	0
111104	4	11	11	0	101041	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2118	0	雪霁晴蓝	4	雪霁初晴，清蓝之髓。外观商店可购买	3	fashionWeapon_410	fashionWeapon_410	0	0	0	0	0	0
111104	5	11	11	0	101041	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2118	0	雪霁晴蓝	4	雪霁初晴，清蓝之髓。外观商店可购买	3	fashionWeapon_410	fashionWeapon_410	0	0	0	0	0	0
112104	1	11	21	0	101042	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2118	0	雪霁晴蓝	4	雪霁初晴，清蓝之髓。外观商店可购买	3	fashionWeapon_420	fashionWeapon_420	0	0	0	0	0	0
112104	2	11	21	0	101042	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2118	0	雪霁晴蓝	4	雪霁初晴，清蓝之髓。外观商店可购买	3	fashionWeapon_420	fashionWeapon_420	0	0	0	0	0	0
112104	3	11	21	0	101042	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2118	0	雪霁晴蓝	4	雪霁初晴，清蓝之髓。外观商店可购买	3	fashionWeapon_420	fashionWeapon_420	0	0	0	0	0	0
112104	4	11	21	0	101042	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2118	0	雪霁晴蓝	4	雪霁初晴，清蓝之髓。外观商店可购买	3	fashionWeapon_420	fashionWeapon_420	0	0	0	0	0	0
112104	5	11	21	0	101042	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2118	0	雪霁晴蓝	4	雪霁初晴，清蓝之髓。外观商店可购买	3	fashionWeapon_420	fashionWeapon_420	0	0	0	0	0	0
113104	1	11	31	0	101043	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2118	0	雪霁晴蓝	4	雪霁初晴，清蓝之髓。外观商店可购买	3	fashionWeapon_430	fashionWeapon_430	0	0	0	0	0	0
113104	2	11	31	0	101043	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2118	0	雪霁晴蓝	4	雪霁初晴，清蓝之髓。外观商店可购买	3	fashionWeapon_430	fashionWeapon_430	0	0	0	0	0	0
113104	3	11	31	0	101043	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2118	0	雪霁晴蓝	4	雪霁初晴，清蓝之髓。外观商店可购买	3	fashionWeapon_430	fashionWeapon_430	0	0	0	0	0	0
113104	4	11	31	0	101043	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2118	0	雪霁晴蓝	4	雪霁初晴，清蓝之髓。外观商店可购买	3	fashionWeapon_430	fashionWeapon_430	0	0	0	0	0	0
113104	5	11	31	0	101043	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2118	0	雪霁晴蓝	4	雪霁初晴，清蓝之髓。外观商店可购买	3	fashionWeapon_430	fashionWeapon_430	0	0	0	0	0	0
114104	1	11	41	0	101044	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2118	0	雪霁晴蓝	4	雪霁初晴，清蓝之髓。外观商店可购买	3	fashionWeapon_440	fashionWeapon_440	0	0	0	0	0	0
114104	2	11	41	0	101044	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2118	0	雪霁晴蓝	4	雪霁初晴，清蓝之髓。外观商店可购买	3	fashionWeapon_440	fashionWeapon_440	0	0	0	0	0	0
114104	3	11	41	0	101044	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2118	0	雪霁晴蓝	4	雪霁初晴，清蓝之髓。外观商店可购买	3	fashionWeapon_440	fashionWeapon_440	0	0	0	0	0	0
114104	4	11	41	0	101044	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2118	0	雪霁晴蓝	4	雪霁初晴，清蓝之髓。外观商店可购买	3	fashionWeapon_440	fashionWeapon_440	0	0	0	0	0	0
114104	5	11	41	0	101044	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2118	0	雪霁晴蓝	4	雪霁初晴，清蓝之髓。外观商店可购买	3	fashionWeapon_440	fashionWeapon_440	0	0	0	0	0	0
111105	1	11	11	0	101051	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2119	0	狐言	5	狐光魅影,猎猎风华。外观商店可购买	3	fashionWeapon_510	fashionWeapon_510	0	0	0	0	0	0
111105	2	11	11	0	101051	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2119	0	狐言	5	狐光魅影,猎猎风华。外观商店可购买	3	fashionWeapon_510	fashionWeapon_510	0	0	0	0	0	0
111105	3	11	11	0	101051	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2119	0	狐言	5	狐光魅影,猎猎风华。外观商店可购买	3	fashionWeapon_510	fashionWeapon_510	0	0	0	0	0	0
111105	4	11	11	0	101051	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2119	0	狐言	5	狐光魅影,猎猎风华。外观商店可购买	3	fashionWeapon_510	fashionWeapon_510	0	0	0	0	0	0
111105	5	11	11	0	101051	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2119	0	狐言	5	狐光魅影,猎猎风华。外观商店可购买	3	fashionWeapon_510	fashionWeapon_510	0	0	0	0	0	0
112105	1	11	21	0	101052	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2119	0	狐言	5	狐光魅影,猎猎风华。外观商店可购买	3	fashionWeapon_520	fashionWeapon_520	0	0	0	0	0	0
112105	2	11	21	0	101052	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2119	0	狐言	5	狐光魅影,猎猎风华。外观商店可购买	3	fashionWeapon_520	fashionWeapon_520	0	0	0	0	0	0
112105	3	11	21	0	101052	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2119	0	狐言	5	狐光魅影,猎猎风华。外观商店可购买	3	fashionWeapon_520	fashionWeapon_520	0	0	0	0	0	0
112105	4	11	21	0	101052	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2119	0	狐言	5	狐光魅影,猎猎风华。外观商店可购买	3	fashionWeapon_520	fashionWeapon_520	0	0	0	0	0	0
112105	5	11	21	0	101052	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2119	0	狐言	5	狐光魅影,猎猎风华。外观商店可购买	3	fashionWeapon_520	fashionWeapon_520	0	0	0	0	0	0
113105	1	11	31	0	101053	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2119	0	狐言	5	狐光魅影,猎猎风华。外观商店可购买	3	fashionWeapon_530	fashionWeapon_530	0	0	0	0	0	0
113105	2	11	31	0	101053	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2119	0	狐言	5	狐光魅影,猎猎风华。外观商店可购买	3	fashionWeapon_530	fashionWeapon_530	0	0	0	0	0	0
113105	3	11	31	0	101053	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2119	0	狐言	5	狐光魅影,猎猎风华。外观商店可购买	3	fashionWeapon_530	fashionWeapon_530	0	0	0	0	0	0
113105	4	11	31	0	101053	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2119	0	狐言	5	狐光魅影,猎猎风华。外观商店可购买	3	fashionWeapon_530	fashionWeapon_530	0	0	0	0	0	0
113105	5	11	31	0	101053	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2119	0	狐言	5	狐光魅影,猎猎风华。外观商店可购买	3	fashionWeapon_530	fashionWeapon_530	0	0	0	0	0	0
114105	1	11	41	0	101054	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2119	0	狐言	5	狐光魅影,猎猎风华。外观商店可购买	3	fashionWeapon_540	fashionWeapon_540	0	0	0	0	0	0
114105	2	11	41	0	101054	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2119	0	狐言	5	狐光魅影,猎猎风华。外观商店可购买	3	fashionWeapon_540	fashionWeapon_540	0	0	0	0	0	0
114105	3	11	41	0	101054	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2119	0	狐言	5	狐光魅影,猎猎风华。外观商店可购买	3	fashionWeapon_540	fashionWeapon_540	0	0	0	0	0	0
114105	4	11	41	0	101054	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2119	0	狐言	5	狐光魅影,猎猎风华。外观商店可购买	3	fashionWeapon_540	fashionWeapon_540	0	0	0	0	0	0
114105	5	11	41	0	101054	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2119	0	狐言	5	狐光魅影,猎猎风华。外观商店可购买	3	fashionWeapon_540	fashionWeapon_540	0	0	0	0	0	0
111106	1	11	11	0	101061	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2120	0	狐言·风雪	6	风雪漫天，白狩衣衫,猎猎风华。武试前三名奖励	4	fashionWeapon_510	fashionWeapon_510	0	0	0	0	0	0
112106	1	11	21	0	101062	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2120	0	狐言·风雪	6	风雪漫天，白狩衣衫,猎猎风华。武试前三名奖励	4	fashionWeapon_520	fashionWeapon_520	0	0	0	0	0	0
113106	1	11	31	0	101063	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2120	0	狐言·风雪	6	风雪漫天，白狩衣衫,猎猎风华。武试前三名奖励	4	fashionWeapon_530	fashionWeapon_530	0	0	0	0	0	0
114106	1	11	41	0	101064	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2120	0	狐言·风雪	6	风雪漫天，白狩衣衫,猎猎风华。武试前三名奖励	4	fashionWeapon_540	fashionWeapon_540	0	0	0	0	0	0
111107	1	11	11	0	101071	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2168	0	雪夜虹影	7	叮叮当，叮叮当，铃儿响叮当。外观商店可购买	3	fashionWeapon_610	fashionWeapon_610	0	0	0	0	0	0
111107	2	11	11	0	101071	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2168	0	雪夜虹影	7	叮叮当，叮叮当，铃儿响叮当。外观商店可购买	3	fashionWeapon_610	fashionWeapon_610	0	0	0	0	0	0
111107	3	11	11	0	101071	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2168	0	雪夜虹影	7	叮叮当，叮叮当，铃儿响叮当。外观商店可购买	3	fashionWeapon_610	fashionWeapon_610	0	0	0	0	0	0
111107	4	11	11	0	101071	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2168	0	雪夜虹影	7	叮叮当，叮叮当，铃儿响叮当。外观商店可购买	3	fashionWeapon_610	fashionWeapon_610	0	0	0	0	0	0
111107	5	11	11	0	101071	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2168	0	雪夜虹影	7	叮叮当，叮叮当，铃儿响叮当。外观商店可购买	3	fashionWeapon_610	fashionWeapon_610	0	0	0	0	0	0
112107	1	11	21	0	101072	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2168	0	雪夜虹影	7	叮叮当，叮叮当，铃儿响叮当。外观商店可购买	3	fashionWeapon_620	fashionWeapon_620	0	0	0	0	0	0
112107	2	11	21	0	101072	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2168	0	雪夜虹影	7	叮叮当，叮叮当，铃儿响叮当。外观商店可购买	3	fashionWeapon_620	fashionWeapon_620	0	0	0	0	0	0
112107	3	11	21	0	101072	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2168	0	雪夜虹影	7	叮叮当，叮叮当，铃儿响叮当。外观商店可购买	3	fashionWeapon_620	fashionWeapon_620	0	0	0	0	0	0
112107	4	11	21	0	101072	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2168	0	雪夜虹影	7	叮叮当，叮叮当，铃儿响叮当。外观商店可购买	3	fashionWeapon_620	fashionWeapon_620	0	0	0	0	0	0
112107	5	11	21	0	101072	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2168	0	雪夜虹影	7	叮叮当，叮叮当，铃儿响叮当。外观商店可购买	3	fashionWeapon_620	fashionWeapon_620	0	0	0	0	0	0
113107	1	11	31	0	101073	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2168	0	雪夜虹影	7	叮叮当，叮叮当，铃儿响叮当。外观商店可购买	3	fashionWeapon_610	fashionWeapon_610	0	0	0	0	0	0
113107	2	11	31	0	101073	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2168	0	雪夜虹影	7	叮叮当，叮叮当，铃儿响叮当。外观商店可购买	3	fashionWeapon_610	fashionWeapon_610	0	0	0	0	0	0
113107	3	11	31	0	101073	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2168	0	雪夜虹影	7	叮叮当，叮叮当，铃儿响叮当。外观商店可购买	3	fashionWeapon_610	fashionWeapon_610	0	0	0	0	0	0
