#难度等级	#关卡index	#有效值	#地图ID	#该境界下最大关卡数量	#这个关卡固定奖励ID	#这个关卡超级奖励概率万分比	#奖励宝箱ID	#BOSS出生x坐标客户端X坐标	#BOSS出生y坐标客户端Z坐标	#精英1出生x坐标客户端X坐标	#精英1出生y坐标客户端Z坐标	#精英2出生x坐标客户端X坐标	#精英2出生y坐标客户端Z坐标	#精英3出生x坐标客户端X坐标	#精英3出生y坐标客户端Z坐标	#精英4出生x坐标客户端X坐标	#精英4出生y坐标客户端Z坐标	#精英5出生x坐标客户端X坐标	#精英5出生y坐标客户端Z坐标	#光圈X坐标客户端X坐标	#光圈Y坐标客户端Y坐标	#光圈Z坐标客户端Z坐标	#出生点X坐标客户端X坐标	#出生点Y坐标客户端Z坐标	#关卡时间限制，单位秒	#关卡开始事件	#关卡胜利事件	#关卡障碍群组ID	#关卡传送员ID	#是否有BOSS	#BOSS池ID1（关联npc_big_type_pool表池ID）	#BOSS等级1	#BOSS概率1	#BOSS池ID2（关联npc_big_type_pool表池ID）	#BOSS等级2	#BOSS概率2	#BOSS池ID3（关联npc_big_type_pool表池ID）	#BOSS等级3	#BOSS概率3	#BOSS池ID4（关联npc_big_type_pool表池ID）	#BOSS等级4	#BOSS概率4	#BOSS池ID5（关联npc_big_type_pool表池ID）	#BOSS等级5	#BOSS概率5	#精英怪数量	#精英池ID1（关联npc_big_type_pool表池ID）	#精英等级1	#精英概率1	#精英大类型7	#精英的等级7	#精英随机到的概率7	#精英大类型8	#精英的等级8	#精英随机到的概率8	#精英大类型9	#精英的等级9	#精英随机到的概率9	#精英大类型10	#精英的等级10	#精英随机到的概率10	#BUFF数量（指后面池中计入随机的BUFF数量）	#BUFF类型1，1表示恢复角色100%生命，2表示恢复50%角色生命，3表示恢复25%角色生命，其他值表示BUFFID	#BUFF类型1等级	#BUFF随机到的概率1	#BUFF类型2	#BUFF类型2等级	#BUFF随机到的概率2	#BUFF类型3	#BUFF类型3等级	#BUFF随机到的概率3	#BUFF类型4	#BUFF类型4等级	#BUFF随机到的概率4	#BUFF类型5	#BUFF类型5等级	#BUFF随机到的概率5	#BUFF类型6	#BUFF类型6等级	#BUFF随机到的概率6	#BUFF类型7	#BUFF类型7等级	#BUFF随机到的概率7	#BUFF类型8	#BUFF类型8等级	#BUFF随机到的概率8	#BUFF类型9	#BUFF类型9等级	#BUFF随机到的概率9	#BUFF类型10	#BUFF类型10等级	#BUFF随机到的概率10
[K][C][S]jingjie	[K][C][S]tower_index	 valid 	[C][S]map_id	[C][S]total_tower_num	[C][S]reward_id 	[S]super_reward_random	[S]super_item_id	[S]boss_pos_x	[S]boss_pos_y	[S]elite1_pos_x	[S]elite1_pos_y	[S]elite2_pos_x	[S]elite2_pos_y	[S]elite3_pos_x	[S]elite3_pos_y	[S]elite4_pos_x	[S]elite4_pos_y	[S]elite5_pos_x	[S]elite5_pos_y	[C]zhalan_pos_x	[C]zhalan_pos_y	[C]zhalan_pos_z	[S]role_pos_x	[S]role_pos_y	[C][S]time_limit	[S]start_event_id	[S]end_event_id	[S]npc_group_id1	[S]trans_npc_id	[C][S]random_boss_num	[C][S]boss_type_id1	[C][S]boss_level1	[C][S]boss_random1	[C][S]boss_type_id2	[C][S]boss_level2	[C][S]boss_random2	[C][S]boss_type_id3	[C][S]boss_level3	[C][S]boss_random3	[C][S]boss_type_id4	[C][S]boss_level4	[C][S]boss_random4	[C][S]boss_type_id5	[C][S]boss_level5	[C][S]boss_random5	[C][S]random_elite_num	[C][S]type_id5	[C][S]elite_level5	[C][S]elite_random5	[C][S]type_id5	[C][S]elite_level5	[C][S]elite_random5	[C][S]type_id5	[C][S]elite_level5	[C][S]elite_random5	[C][S]type_id5	[C][S]elite_level5	[C][S]elite_random5	[C][S]type_id5	[C][S]elite_level5	[C][S]elite_random5	[C][S]random_buff_num	[C][S]buff_id1	[C][S]buff_level1	[C][S]buff_random1	[C][S]buff_id2	[C][S]buff_level2	[C][S]buff_random2	[C][S]buff_id3	[C][S]buff_level3	[C][S]buff_random3	[C][S]buff_id4	[C][S]buff_level4	[C][S]buff_random4	[C][S]buff_id5	[C][S]buff_level5	[C][S]buff_random5	[C][S]buff_id6	[C][S]buff_level6	[C][S]buff_random6	[C][S]buff_id7	[C][S]buff_level7	[C][S]buff_random7	[C][S]buff_id8	[C][S]buff_level8	[C][S]buff_random8	[C][S]buff_id9	[C][S]buff_level9	[C][S]buff_random9	[C][S]buff_id10	[C][S]buff_level10	[C][S]buff_random10
14	3	1	9015	10	30900103	0	0	2135	2353	0	0	0	0	0	0	0	0	0	0	1881	33	2288	1982	2317	1800	90150003	90150008	901503001	901503002	1	90011	900203	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	900101	1	2000	900111	1	2000	900121	1	2000	900131	1	2000	3	1	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	4	1	9015	10	30900104	10000	30900201	2506	2099	0	0	0	0	0	0	0	0	0	0	2177	47	2497	2480	2193	1800	90150004	90150009	901504001	901504002	1	90012	900204	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	5	1	9015	10	30900105	0	0	2693	1483	0	0	0	0	0	0	0	0	0	0	2630	331	1680	2645	1603	1800	90150005	90150010	901505001	901505002	1	90012	900205	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	6	1	9015	10	30900106	0	0	2217	755	0	0	0	0	0	0	0	0	0	0	2408	369	927	2339	852	1800	90150011	90150016	901506001	901506002	1	90013	900206	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	900102	1	2000	900112	1	2000	900122	1	2000	900132	1	2000	3	1	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	7	1	9015	10	30900107	10000	30900202	1782	846	0	0	0	0	0	0	0	0	0	0	1979	400	784	1912	825	1800	90150012	90150017	901507001	901507002	1	90013	900207	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	8	1	9015	10	30900108	0	0	1501	1154	0	0	0	0	0	0	0	0	0	0	1639	433	970	1596	1037	1800	90150013	90150018	901508001	901508002	1	90013	900208	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	9	1	9015	10	30900109	0	0	1281	1434	0	0	0	0	0	0	0	0	0	0	1454	482	1245	1394	1312	1800	90150014	90150019	901509001	901509002	1	90013	900209	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	900103	1	3333	900113	1	3333	2	1	3334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	10	1	9015	10	30900110	10000	30900203	2056	1541	0	0	0	0	0	0	0	0	0	0	1188	499	1543	1942	1463	1800	90150015	90150020	901510001	0	1	90013	900210	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	0	1	9016	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1019	2515	6000	0	0	0	901600001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	1	1	9016	10	30900101	0	0	1236	2320	0	0	0	0	0	0	0	0	0	0	1069	-46	2467	1131	2403	1800	90160001	90160006	901601001	901601002	1	90011	900201	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	2	1	9016	10	30900102	0	0	1492	2005	0	0	0	0	0	0	0	0	0	0	1362	-12	2183	1443	2118	1800	90160002	90160007	901602001	901602002	1	90011	900202	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	3	1	9016	10	30900103	0	0	2135	2353	0	0	0	0	0	0	0	0	0	0	1881	33	2288	1982	2317	1800	90160003	90160008	901603001	901603002	1	90011	900203	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	900101	1	2000	900111	1	2000	900121	1	2000	900131	1	2000	3	1	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	4	1	9016	10	30900104	10000	30900201	2506	2099	0	0	0	0	0	0	0	0	0	0	2177	47	2497	2480	2193	1800	90160004	90160009	901604001	901604002	1	90012	900204	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	5	1	9016	10	30900105	0	0	2693	1483	0	0	0	0	0	0	0	0	0	0	2630	331	1680	2645	1603	1800	90160005	90160010	901605001	901605002	1	90012	900205	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	6	1	9016	10	30900106	0	0	2217	755	0	0	0	0	0	0	0	0	0	0	2408	369	927	2339	852	1800	90160011	90160016	901606001	901606002	1	90013	900206	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	900102	1	2000	900112	1	2000	900122	1	2000	900132	1	2000	3	1	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	7	1	9016	10	30900107	10000	30900202	1782	846	0	0	0	0	0	0	0	0	0	0	1979	400	784	1912	825	1800	90160012	90160017	901607001	901607002	1	90013	900207	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	8	1	9016	10	30900108	0	0	1501	1154	0	0	0	0	0	0	0	0	0	0	1639	433	970	1596	1037	1800	90160013	90160018	901608001	901608002	1	90013	900208	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	9	1	9016	10	30900109	0	0	1281	1434	0	0	0	0	0	0	0	0	0	0	1454	482	1245	1394	1312	1800	90160014	90160019	901609001	901609002	1	90013	900209	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	900103	1	3333	900113	1	3333	2	1	3334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	10	1	9016	10	30900110	10000	30900203	2056	1541	0	0	0	0	0	0	0	0	0	0	1188	499	1543	1942	1463	1800	90160015	90160020	901610001	0	1	90013	900210	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	0	1	9017	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1019	2515	6000	0	0	0	901700001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	1	1	9017	10	30900101	0	0	1236	2320	0	0	0	0	0	0	0	0	0	0	1069	-46	2467	1131	2403	1800	90170001	90170006	901701001	901701002	1	90011	900201	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	2	1	9017	10	30900102	0	0	1492	2005	0	0	0	0	0	0	0	0	0	0	1362	-12	2183	1443	2118	1800	90170002	90170007	901702001	901702002	1	90011	900202	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	3	1	9017	10	30900103	0	0	2135	2353	0	0	0	0	0	0	0	0	0	0	1881	33	2288	1982	2317	1800	90170003	90170008	901703001	901703002	1	90011	900203	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	900101	1	2000	900111	1	2000	900121	1	2000	900131	1	2000	3	1	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	4	1	9017	10	30900104	10000	30900201	2506	2099	0	0	0	0	0	0	0	0	0	0	2177	47	2497	2480	2193	1800	90170004	90170009	901704001	901704002	1	90012	900204	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	5	1	9017	10	30900105	0	0	2693	1483	0	0	0	0	0	0	0	0	0	0	2630	331	1680	2645	1603	1800	90170005	90170010	901705001	901705002	1	90012	900205	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	6	1	9017	10	30900106	0	0	2217	755	0	0	0	0	0	0	0	0	0	0	2408	369	927	2339	852	1800	90170011	90170016	901706001	901706002	1	90013	900206	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	900102	1	2000	900112	1	2000	900122	1	2000	900132	1	2000	3	1	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	7	1	9017	10	30900107	10000	30900202	1782	846	0	0	0	0	0	0	0	0	0	0	1979	400	784	1912	825	1800	90170012	90170017	901707001	901707002	1	90013	900207	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	8	1	9017	10	30900108	0	0	1501	1154	0	0	0	0	0	0	0	0	0	0	1639	433	970	1596	1037	1800	90170013	90170018	901708001	901708002	1	90013	900208	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	9	1	9017	10	30900109	0	0	1281	1434	0	0	0	0	0	0	0	0	0	0	1454	482	1245	1394	1312	1800	90170014	90170019	901709001	901709002	1	90013	900209	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	900103	1	3333	900113	1	3333	2	1	3334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	10	1	9017	10	30900110	10000	30900203	2056	1541	0	0	0	0	0	0	0	0	0	0	1188	499	1543	1942	1463	1800	90170015	90170020	901710001	0	1	90013	900210	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17	0	1	9018	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1019	2515	6000	0	0	0	901800001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17	1	1	9018	10	30900101	0	0	1236	2320	0	0	0	0	0	0	0	0	0	0	1069	-46	2467	1131	2403	1800	90180001	90180006	901801001	901801002	1	90011	900201	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17	2	1	9018	10	30900102	0	0	1492	2005	0	0	0	0	0	0	0	0	0	0	1362	-12	2183	1443	2118	1800	90180002	90180007	901802001	901802002	1	90011	900202	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17	3	1	9018	10	30900103	0	0	2135	2353	0	0	0	0	0	0	0	0	0	0	1881	33	2288	1982	2317	1800	90180003	90180008	901803001	901803002	1	90011	900203	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	900101	1	2000	900111	1	2000	900121	1	2000	900131	1	2000	3	1	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17	4	1	9018	10	30900104	10000	30900201	2506	2099	0	0	0	0	0	0	0	0	0	0	2177	47	2497	2480	2193	1800	90180004	90180009	901804001	901804002	1	90012	900204	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17	5	1	9018	10	30900105	0	0	2693	1483	0	0	0	0	0	0	0	0	0	0	2630	331	1680	2645	1603	1800	90180005	90180010	901805001	901805002	1	90012	900205	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17	6	1	9018	10	30900106	0	0	2217	755	0	0	0	0	0	0	0	0	0	0	2408	369	927	2339	852	1800	90180011	90180016	901806001	901806002	1	90013	900206	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	900102	1	2000	900112	1	2000	900122	1	2000	900132	1	2000	3	1	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17	7	1	9018	10	30900107	10000	30900202	1782	846	0	0	0	0	0	0	0	0	0	0	1979	400	784	1912	825	1800	90180012	90180017	901807001	901807002	1	90013	900207	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17	8	1	9018	10	30900108	0	0	1501	1154	0	0	0	0	0	0	0	0	0	0	1639	433	970	1596	1037	1800	90180013	90180018	901808001	901808002	1	90013	900208	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17	9	1	9018	10	30900109	0	0	1281	1434	0	0	0	0	0	0	0	0	0	0	1454	482	1245	1394	1312	1800	90180014	90180019	901809001	901809002	1	90013	900209	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	900103	1	3333	900113	1	3333	2	1	3334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17	10	1	9018	10	30900110	10000	30900203	2056	1541	0	0	0	0	0	0	0	0	0	0	1188	499	1543	1942	1463	1800	90180015	90180020	901810001	0	1	90013	900210	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	0	1	9019	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1019	2515	6000	0	0	0	901900001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	1	1	9019	10	30900101	0	0	1236	2320	0	0	0	0	0	0	0	0	0	0	1069	-46	2467	1131	2403	1800	90190001	90190006	901901001	901901002	1	90011	900201	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	2	1	9019	10	30900102	0	0	1492	2005	0	0	0	0	0	0	0	0	0	0	1362	-12	2183	1443	2118	1800	90190002	90190007	901902001	901902002	1	90011	900202	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	3	1	9019	10	30900103	0	0	2135	2353	0	0	0	0	0	0	0	0	0	0	1881	33	2288	1982	2317	1800	90190003	90190008	901903001	901903002	1	90011	900203	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	900101	1	2000	900111	1	2000	900121	1	2000	900131	1	2000	3	1	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	4	1	9019	10	30900104	10000	30900201	2506	2099	0	0	0	0	0	0	0	0	0	0	2177	47	2497	2480	2193	1800	90190004	90190009	901904001	901904002	1	90012	900204	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	5	1	9019	10	30900105	0	0	2693	1483	0	0	0	0	0	0	0	0	0	0	2630	331	1680	2645	1603	1800	90190005	90190010	901905001	901905002	1	90012	900205	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	6	1	9019	10	30900106	0	0	2217	755	0	0	0	0	0	0	0	0	0	0	2408	369	927	2339	852	1800	90190011	90190016	901906001	901906002	1	90013	900206	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	900102	1	2000	900112	1	2000	900122	1	2000	900132	1	2000	3	1	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	7	1	9019	10	30900107	10000	30900202	1782	846	0	0	0	0	0	0	0	0	0	0	1979	400	784	1912	825	1800	90190012	90190017	901907001	901907002	1	90013	900207	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	8	1	9019	10	30900108	0	0	1501	1154	0	0	0	0	0	0	0	0	0	0	1639	433	970	1596	1037	1800	90190013	90190018	901908001	901908002	1	90013	900208	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	9	1	9019	10	30900109	0	0	1281	1434	0	0	0	0	0	0	0	0	0	0	1454	482	1245	1394	1312	1800	90190014	90190019	901909001	901909002	1	90013	900209	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	900103	1	3333	900113	1	3333	2	1	3334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	10	1	9019	10	30900110	10000	30900203	2056	1541	0	0	0	0	0	0	0	0	0	0	1188	499	1543	1942	1463	1800	90190015	90190020	901910001	0	1	90013	900210	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	0	1	9020	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1019	2515	6000	0	0	0	902000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	1	1	9020	10	30900101	0	0	1236	2320	0	0	0	0	0	0	0	0	0	0	1069	-46	2467	1131	2403	1800	90200001	90200006	902001001	902001002	1	90011	900201	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	2	1	9020	10	30900102	0	0	1492	2005	0	0	0	0	0	0	0	0	0	0	1362	-12	2183	1443	2118	1800	90200002	90200007	902002001	902002002	1	90011	900202	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	3	1	9020	10	30900103	0	0	2135	2353	0	0	0	0	0	0	0	0	0	0	1881	33	2288	1982	2317	1800	90200003	90200008	902003001	902003002	1	90011	900203	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	900101	1	2000	900111	1	2000	900121	1	2000	900131	1	2000	3	1	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
