consume_id消耗ID(2位系统<1武学，2任务，3地图，4付费，5装备，6道藏,7制造，8道具，9系统，10时装，11仙道秘法>+2位类型+2位流水)	second_id副键ID（默认值9999，当副ID找不到时就找这个9999，如果也找不到才返回错误；任务回收填任务ID；制造绑定解绑的0-9副键代表0-9档的解绑消耗，宝塔中代表奖励池ID，仙道秘法重铸）	valid	consume1_mode消耗模式1(1货币，2道具，3精血，4宝石精华，5次数限制<次数ID，数量>，6道藏残页，7消耗特定品质的特定装备（精炼过的装备不算，优先扣除评分低的）（参数1：type_id 参数2：品质 参数3：数量）)	mode1_parm1参数1	mode1_parm2参数2	mode1_parm3参数3	consume2_mode	mode2_parm1	mode2_parm2	mode2_parm3	consume3_mode	mode3_parm1	mode3_parm2	mode3_parm3	consume4_mode	mode4_parm1	mode4_parm2	mode4_parm3	consume5_mode	mode5_parm1	mode5_parm2	mode5_parm3	consume6_mode	mode6_parm1	mode6_parm2	mode6_parm3 
59713	1	1	2	400700103	6	0	2	400800100	6	0	2	400600053	8	0	0	0	0	0	0	0	0	0	0	0	0	0
59714	1	1	2	400700104	6	0	2	400800100	6	0	2	400600054	8	0	0	0	0	0	0	0	0	0	0	0	0	0
59715	1	1	2	400700105	6	0	2	400800100	6	0	2	400600055	8	0	0	0	0	0	0	0	0	0	0	0	0	0
59716	1	1	2	400700106	6	0	2	400800100	6	0	2	400600056	8	0	0	0	0	0	0	0	0	0	0	0	0	0
59717	1	1	2	400700107	6	0	2	400800100	6	0	2	400600057	8	0	0	0	0	0	0	0	0	0	0	0	0	0
59718	1	1	2	400700108	6	0	2	400800100	6	0	2	400600058	8	0	0	0	0	0	0	0	0	0	0	0	0	0
59719	1	1	2	400700109	6	0	2	400800100	6	0	2	400600059	8	0	0	0	0	0	0	0	0	0	0	0	0	0
59720	1	1	2	400700100	8	0	2	400800100	8	0	2	400600060	10	0	0	0	0	0	0	0	0	0	0	0	0	0
59721	1	1	2	400700101	8	0	2	400800100	8	0	2	400600061	10	0	0	0	0	0	0	0	0	0	0	0	0	0
59722	1	1	2	400700102	8	0	2	400800100	8	0	2	400600062	10	0	0	0	0	0	0	0	0	0	0	0	0	0
59723	1	1	2	400700103	8	0	2	400800100	8	0	2	400600063	10	0	0	0	0	0	0	0	0	0	0	0	0	0
59724	1	1	2	400700104	8	0	2	400800100	8	0	2	400600064	10	0	0	0	0	0	0	0	0	0	0	0	0	0
59725	1	1	2	400700105	8	0	2	400800100	8	0	2	400600065	10	0	0	0	0	0	0	0	0	0	0	0	0	0
59726	1	1	2	400700106	8	0	2	400800100	8	0	2	400600066	10	0	0	0	0	0	0	0	0	0	0	0	0	0
59727	1	1	2	400700107	8	0	2	400800100	8	0	2	400600067	10	0	0	0	0	0	0	0	0	0	0	0	0	0
59728	1	1	2	400700108	8	0	2	400800100	8	0	2	400600068	10	0	0	0	0	0	0	0	0	0	0	0	0	0
59729	1	1	2	400700109	8	0	2	400800100	8	0	2	400600069	10	0	0	0	0	0	0	0	0	0	0	0	0	0
59730	1	1	2	400700100	8	0	2	400800100	8	0	2	400600070	12	0	0	0	0	0	0	0	0	0	0	0	0	0
59731	1	1	2	400700101	8	0	2	400800100	8	0	2	400600071	12	0	0	0	0	0	0	0	0	0	0	0	0	0
59732	1	1	2	400700102	8	0	2	400800100	8	0	2	400600072	12	0	0	0	0	0	0	0	0	0	0	0	0	0
59733	1	1	2	400700103	8	0	2	400800100	8	0	2	400600073	12	0	0	0	0	0	0	0	0	0	0	0	0	0
59734	1	1	2	400700104	8	0	2	400800100	8	0	2	400600074	15	0	0	0	0	0	0	0	0	0	0	0	0	0
59735	1	1	2	400700105	8	0	2	400800100	8	0	2	400600075	15	0	0	0	0	0	0	0	0	0	0	0	0	0
59736	1	1	2	400700106	8	0	2	400800100	8	0	2	400600076	15	0	0	0	0	0	0	0	0	0	0	0	0	0
59737	1	1	2	400700107	8	0	2	400800100	8	0	2	400600077	15	0	0	0	0	0	0	0	0	0	0	0	0	0
59738	1	1	2	400700108	8	0	2	400800100	8	0	2	400600078	15	0	0	0	0	0	0	0	0	0	0	0	0	0
59739	1	1	2	400700109	8	0	2	400800100	8	0	2	400600079	15	0	0	0	0	0	0	0	0	0	0	0	0	0
59740	1	1	2	400700100	10	0	2	400800100	10	0	2	400600080	15	0	0	0	0	0	0	0	0	0	0	0	0	0
59741	1	1	2	400700101	10	0	2	400800100	10	0	2	400600081	15	0	0	0	0	0	0	0	0	0	0	0	0	0
59742	1	1	2	400700102	10	0	2	400800100	10	0	2	400600082	15	0	0	0	0	0	0	0	0	0	0	0	0	0
59743	1	1	2	400700103	10	0	2	400800100	10	0	2	400600083	15	0	0	0	0	0	0	0	0	0	0	0	0	0
59744	1	1	2	400700104	10	0	2	400800100	10	0	2	400600084	20	0	0	0	0	0	0	0	0	0	0	0	0	0
59745	1	1	2	400700105	10	0	2	400800100	10	0	2	400600085	20	0	0	0	0	0	0	0	0	0	0	0	0	0
59746	1	1	2	400700106	10	0	2	400800100	10	0	2	400600086	20	0	0	0	0	0	0	0	0	0	0	0	0	0
59747	1	1	2	400700107	10	0	2	400800100	10	0	2	400600087	20	0	0	0	0	0	0	0	0	0	0	0	0	0
59748	1	1	2	400700108	10	0	2	400800100	10	0	2	400600088	20	0	0	0	0	0	0	0	0	0	0	0	0	0
59749	1	1	2	400700109	10	0	2	400800100	10	0	2	400600089	20	0	0	0	0	0	0	0	0	0	0	0	0	0
59750	1	1	2	400700100	10	0	2	400800100	10	0	2	400600090	20	0	0	0	0	0	0	0	0	0	0	0	0	0
59751	1	1	2	400700101	10	0	2	400800100	10	0	2	400600091	20	0	0	0	0	0	0	0	0	0	0	0	0	0
59752	1	1	2	400700102	10	0	2	400800100	10	0	2	400600092	20	0	0	0	0	0	0	0	0	0	0	0	0	0
59753	1	1	2	400700103	10	0	2	400800100	10	0	2	400600093	20	0	0	0	0	0	0	0	0	0	0	0	0	0
59754	1	1	2	400700104	10	0	2	400800100	10	0	2	400600094	25	0	0	0	0	0	0	0	0	0	0	0	0	0
59755	1	1	2	400700105	10	0	2	400800100	10	0	2	400600095	25	0	0	0	0	0	0	0	0	0	0	0	0	0
59756	1	1	2	400700106	10	0	2	400800100	10	0	2	400600096	25	0	0	0	0	0	0	0	0	0	0	0	0	0
59757	1	1	2	400700107	10	0	2	400800100	10	0	2	400600097	25	0	0	0	0	0	0	0	0	0	0	0	0	0
59758	1	1	2	400700108	10	0	2	400800100	10	0	2	400600098	25	0	0	0	0	0	0	0	0	0	0	0	0	0
59759	1	1	2	400700109	10	0	2	400800100	10	0	2	400600099	25	0	0	0	0	0	0	0	0	0	0	0	0	0
59790	1	1	2	400700100	6	0	2	400800100	6	0	2	400600030	3	0	0	0	0	0	0	0	0	0	0	0	0	0
59791	1	1	2	400700101	6	0	2	400800100	6	0	2	400600031	3	0	0	0	0	0	0	0	0	0	0	0	0	0
59792	1	1	2	400700102	6	0	2	400800100	6	0	2	400600032	3	0	0	0	0	0	0	0	0	0	0	0	0	0
59793	1	1	2	400700103	6	0	2	400800100	6	0	2	400600033	3	0	0	0	0	0	0	0	0	0	0	0	0	0
59794	1	1	2	400700104	6	0	2	400800100	6	0	2	400600034	3	0	0	0	0	0	0	0	0	0	0	0	0	0
59795	1	1	2	400700105	6	0	2	400800100	6	0	2	400600035	3	0	0	0	0	0	0	0	0	0	0	0	0	0
59796	1	1	2	400700106	6	0	2	400800100	6	0	2	400600036	3	0	0	0	0	0	0	0	0	0	0	0	0	0
59797	1	1	2	400700107	6	0	2	400800100	6	0	2	400600037	3	0	0	0	0	0	0	0	0	0	0	0	0	0
59798	1	1	2	400700108	6	0	2	400800100	6	0	2	400600038	3	0	0	0	0	0	0	0	0	0	0	0	0	0
59799	1	1	2	400700109	6	0	2	400800100	6	0	2	400600039	3	0	0	0	0	0	0	0	0	0	0	0	0	0
100011	0	1	2	320400101	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100011	1	1	2	320400101	1	0	2	403200001	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100011	2	1	2	320400101	1	0	2	403200001	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100011	3	1	2	320400101	1	0	2	403200001	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100011	4	1	2	320400101	2	0	2	403200001	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100012	0	1	2	320400102	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100012	1	1	2	320400102	1	0	2	403200001	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100012	2	1	2	320400102	1	0	2	403200001	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100012	3	1	2	320400102	1	0	2	403200001	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100012	4	1	2	320400102	2	0	2	403200001	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100013	0	1	2	320400103	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100013	1	1	2	320400103	1	0	2	403200001	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100013	2	1	2	320400103	1	0	2	403200001	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100013	3	1	2	320400103	1	0	2	403200001	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100013	4	1	2	320400103	2	0	2	403200001	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100014	0	1	2	320400104	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100014	1	1	2	320400104	1	0	2	403200001	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100014	2	1	2	320400104	1	0	2	403200001	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100014	3	1	2	320400104	1	0	2	403200001	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100014	4	1	2	320400104	2	0	2	403200001	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100021	0	1	2	320400201	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100021	1	1	2	320400201	1	0	2	403200001	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100021	2	1	2	320400201	1	0	2	403200001	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100021	3	1	2	320400201	1	0	2	403200001	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100021	4	1	2	320400201	2	0	2	403200001	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100022	0	1	2	320400202	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100022	1	1	2	320400202	1	0	2	403200001	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100022	2	1	2	320400202	1	0	2	403200001	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100022	3	1	2	320400202	1	0	2	403200001	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100022	4	1	2	320400202	2	0	2	403200001	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100023	0	1	2	320400203	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100023	1	1	2	320400203	1	0	2	403200001	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100023	2	1	2	320400203	1	0	2	403200001	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100023	3	1	2	320400203	1	0	2	403200001	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100023	4	1	2	320400203	2	0	2	403200001	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100024	0	1	2	320400204	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100024	1	1	2	320400204	1	0	2	403200001	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100024	2	1	2	320400204	1	0	2	403200001	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100024	3	1	2	320400204	1	0	2	403200001	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100024	4	1	2	320400204	2	0	2	403200001	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100031	0	1	2	320400301	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100031	1	1	2	320400301	1	0	2	403200001	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100031	2	1	2	320400301	1	0	2	403200001	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100031	3	1	2	320400301	1	0	2	403200001	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100031	4	1	2	320400301	2	0	2	403200001	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100032	0	1	2	320400302	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100032	1	1	2	320400302	1	0	2	403200001	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100032	2	1	2	320400302	1	0	2	403200001	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100032	3	1	2	320400302	1	0	2	403200001	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100032	4	1	2	320400302	2	0	2	403200001	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100033	0	1	2	320400303	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100033	1	1	2	320400303	1	0	2	403200001	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100033	2	1	2	320400303	1	0	2	403200001	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100033	3	1	2	320400303	1	0	2	403200001	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100033	4	1	2	320400303	2	0	2	403200001	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100034	0	1	2	320400304	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100034	1	1	2	320400304	1	0	2	403200001	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100034	2	1	2	320400304	1	0	2	403200001	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100034	3	1	2	320400304	1	0	2	403200001	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100034	4	1	2	320400304	2	0	2	403200001	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100041	0	1	2	320400401	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100041	1	1	2	320400401	1	0	2	403200001	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100041	2	1	2	320400401	1	0	2	403200001	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100041	3	1	2	320400401	1	0	2	403200001	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100041	4	1	2	320400401	2	0	2	403200001	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100042	0	1	2	320400402	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100042	1	1	2	320400402	1	0	2	403200001	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100042	2	1	2	320400402	1	0	2	403200001	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100042	3	1	2	320400402	1	0	2	403200001	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100042	4	1	2	320400402	2	0	2	403200001	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100043	0	1	2	320400403	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100043	1	1	2	320400403	1	0	2	403200001	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100043	2	1	2	320400403	1	0	2	403200001	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100043	3	1	2	320400403	1	0	2	403200001	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100043	4	1	2	320400403	2	0	2	403200001	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100044	0	1	2	320400404	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100044	1	1	2	320400404	1	0	2	403200001	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100044	2	1	2	320400404	1	0	2	403200001	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100044	3	1	2	320400404	1	0	2	403200001	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100044	4	1	2	320400404	2	0	2	403200001	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100051	0	1	2	320400501	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100051	1	1	2	320400501	1	0	2	403200001	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100051	2	1	2	320400501	1	0	2	403200001	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100051	3	1	2	320400501	1	0	2	403200001	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100051	4	1	2	320400501	2	0	2	403200001	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100052	0	1	2	320400502	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100052	1	1	2	320400502	1	0	2	403200001	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100052	2	1	2	320400502	1	0	2	403200001	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100052	3	1	2	320400502	1	0	2	403200001	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100052	4	1	2	320400502	2	0	2	403200001	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100053	0	1	2	320400503	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100053	1	1	2	320400503	1	0	2	403200001	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100053	2	1	2	320400503	1	0	2	403200001	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100053	3	1	2	320400503	1	0	2	403200001	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100053	4	1	2	320400503	2	0	2	403200001	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100054	0	1	2	320400504	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100054	1	1	2	320400504	1	0	2	403200001	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100054	2	1	2	320400504	1	0	2	403200001	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100054	3	1	2	320400504	1	0	2	403200001	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100054	4	1	2	320400504	2	0	2	403200001	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100061	0	1	2	320400601	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100061	1	1	2	320400601	1	0	2	403200001	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100061	2	1	2	320400601	1	0	2	403200001	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100061	3	1	2	320400601	1	0	2	403200001	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100061	4	1	2	320400601	2	0	2	403200001	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100062	0	1	2	320400602	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100062	1	1	2	320400602	1	0	2	403200001	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100062	2	1	2	320400602	1	0	2	403200001	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100062	3	1	2	320400602	1	0	2	403200001	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100062	4	1	2	320400602	2	0	2	403200001	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100063	0	1	2	320400603	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100063	1	1	2	320400603	1	0	2	403200001	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100063	2	1	2	320400603	1	0	2	403200001	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100063	3	1	2	320400603	1	0	2	403200001	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100063	4	1	2	320400603	2	0	2	403200001	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100064	0	1	2	320400604	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100064	1	1	2	320400604	1	0	2	403200001	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100064	2	1	2	320400604	1	0	2	403200001	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100064	3	1	2	320400604	1	0	2	403200001	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100064	4	1	2	320400604	2	0	2	403200001	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100071	0	1	2	320400701	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100071	1	1	2	320400701	1	0	2	403200001	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100071	2	1	2	320400701	1	0	2	403200001	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100071	3	1	2	320400701	1	0	2	403200001	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100071	4	1	2	320400701	2	0	2	403200001	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100072	0	1	2	320400702	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100072	1	1	2	320400702	1	0	2	403200001	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100072	2	1	2	320400702	1	0	2	403200001	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100072	3	1	2	320400702	1	0	2	403200001	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100072	4	1	2	320400702	2	0	2	403200001	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100073	0	1	2	320400703	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100073	1	1	2	320400703	1	0	2	403200001	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100073	2	1	2	320400703	1	0	2	403200001	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100073	3	1	2	320400703	1	0	2	403200001	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100073	4	1	2	320400703	2	0	2	403200001	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100074	0	1	2	320400704	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100074	1	1	2	320400704	1	0	2	403200001	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100074	2	1	2	320400704	1	0	2	403200001	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100074	3	1	2	320400704	1	0	2	403200001	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100074	4	1	2	320400704	2	0	2	403200001	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100081	0	1	2	320400801	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100081	1	1	2	320400801	1	0	2	403200001	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100081	2	1	2	320400801	1	0	2	403200001	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100081	3	1	2	320400801	1	0	2	403200001	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100081	4	1	2	320400801	2	0	2	403200001	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100082	0	1	2	320400802	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100082	1	1	2	320400802	1	0	2	403200001	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100082	2	1	2	320400802	1	0	2	403200001	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100082	3	1	2	320400802	1	0	2	403200001	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100082	4	1	2	320400802	2	0	2	403200001	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100083	0	1	2	320400803	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100083	1	1	2	320400803	1	0	2	403200001	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100083	2	1	2	320400803	1	0	2	403200001	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100083	3	1	2	320400803	1	0	2	403200001	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100083	4	1	2	320400803	2	0	2	403200001	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100084	0	1	2	320400804	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100084	1	1	2	320400804	1	0	2	403200001	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100084	2	1	2	320400804	1	0	2	403200001	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100084	3	1	2	320400804	1	0	2	403200001	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100084	4	1	2	320400804	2	0	2	403200001	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100091	0	1	2	320400901	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100091	1	1	2	320400901	1	0	2	403200001	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100091	2	1	2	320400901	1	0	2	403200001	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100091	3	1	2	320400901	1	0	2	403200001	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100091	4	1	2	320400901	2	0	2	403200001	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100092	0	1	2	320400902	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100092	1	1	2	320400902	1	0	2	403200001	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100092	2	1	2	320400902	1	0	2	403200001	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100092	3	1	2	320400902	1	0	2	403200001	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100092	4	1	2	320400902	2	0	2	403200001	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100093	0	1	2	320400903	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
