总奖池序号（宝塔抽奖运营活动id：37   参数1该字段，消耗ID的副键也对应这个字段）	有效标志	所属境界(对应等级）	奖励序号	所在层数	奖励类型（1货币，2道具）	奖励物品ID(货币枚举：1感悟，2军功，3威望，4荣誉，5贡献，6体力，7神识，8学分，200经验,201星辉，202金币，203绑金，204元宝，205绑元)	奖励数量	抽中几率（普通时间段内，读这个字段的概率）	吉星几率（吉星时间段内，读这个字段的概率）	触发保底次数	抽中后跳到序号几所在的层数	触发保底一定抽中序号几	是否广播（1代表抽中后世界广播，2代表阵营广播）	增加修为描述	增加修为描述（langs） 
210	1	10	11	2	2	422190200	1	9394	9394	1	6	14	0	神卡材料	0
210	1	11	11	2	2	422190200	1	9394	9394	1	6	14	0	神卡材料	0
210	1	12	11	2	2	422190200	1	9394	9394	1	6	14	0	神卡材料	0
210	1	13	11	2	2	422190200	1	9394	9394	1	6	14	0	神卡材料	0
210	1	14	11	2	2	422190200	1	9394	9394	1	6	14	0	神卡材料	0
210	1	15	11	2	2	422190200	1	9394	9394	1	6	14	0	神卡材料	0
210	1	16	11	2	2	422190200	1	9394	9394	1	6	14	0	神卡材料	0
210	1	17	11	2	2	422190200	1	9394	9394	1	6	14	0	神卡材料	0
210	1	18	11	2	2	422190200	1	9394	9394	1	6	14	0	神卡材料	0
210	1	19	11	2	2	422190200	1	9394	9394	1	6	14	0	神卡材料	0
210	1	20	11	2	2	422190200	1	9394	9394	1	6	14	0	神卡材料	0
210	1	21	11	2	2	422190200	1	9394	9394	1	6	14	0	神卡材料	0
210	1	22	11	2	2	422190200	1	9394	9394	1	6	14	0	神卡材料	0
210	1	23	11	2	2	422190200	1	9394	9394	1	6	14	0	神卡材料	0
210	1	24	11	2	2	422190200	1	9394	9394	1	6	14	0	神卡材料	0
210	1	25	11	2	2	422190200	1	9394	9394	1	6	14	0	神卡材料	0
210	1	0	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
210	1	1	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
210	1	2	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
210	1	3	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
210	1	4	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
210	1	5	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
210	1	6	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
210	1	7	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
210	1	8	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
210	1	9	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
210	1	10	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
210	1	11	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
210	1	12	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
210	1	13	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
210	1	14	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
210	1	15	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
210	1	16	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
210	1	17	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
210	1	18	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
210	1	19	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
210	1	20	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
210	1	21	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
210	1	22	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
210	1	23	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
210	1	24	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
210	1	25	12	2	2	422190200	2	303	303	1	6	14	0	神卡材料	0
210	1	0	13	2	2	324200501	2	303	303	1	6	14	0	神卡材料	0
210	1	1	13	2	2	324200501	2	303	303	1	6	14	0	神卡材料	0
210	1	2	13	2	2	324200501	2	303	303	1	6	14	0	神卡材料	0
210	1	3	13	2	2	324200501	2	303	303	1	6	14	0	神卡材料	0
210	1	4	13	2	2	324200501	2	303	303	1	6	14	0	神卡材料	0
210	1	5	13	2	2	324200502	2	303	303	1	6	14	0	神卡材料	0
210	1	6	13	2	2	324200502	2	303	303	1	6	14	0	神卡材料	0
210	1	7	13	2	2	324200502	2	303	303	1	6	14	0	神卡材料	0
210	1	8	13	2	2	324200503	2	303	303	1	6	14	0	神卡材料	0
210	1	9	13	2	2	324200503	2	303	303	1	6	14	0	神卡材料	0
210	1	10	13	2	2	324200503	2	303	303	1	6	14	0	神卡材料	0
210	1	11	13	2	2	324200504	2	303	303	1	6	14	0	神卡材料	0
210	1	12	13	2	2	324200504	2	303	303	1	6	14	0	神卡材料	0
210	1	13	13	2	2	324200504	2	303	303	1	6	14	0	神卡材料	0
210	1	14	13	2	2	324200505	2	303	303	1	6	14	0	神卡材料	0
210	1	15	13	2	2	324200505	2	303	303	1	6	14	0	神卡材料	0
210	1	16	13	2	2	324200505	2	303	303	1	6	14	0	神卡材料	0
210	1	17	13	2	2	324200506	2	303	303	1	6	14	0	神卡材料	0
210	1	18	13	2	2	324200506	2	303	303	1	6	14	0	神卡材料	0
210	1	19	13	2	2	324200506	2	303	303	1	6	14	0	神卡材料	0
210	1	20	13	2	2	324200507	1	303	303	1	6	14	0	神卡材料	0
210	1	21	13	2	2	324200507	1	303	303	1	6	14	0	神卡材料	0
210	1	22	13	2	2	324200507	1	303	303	1	6	14	0	神卡材料	0
210	1	23	13	2	2	324200508	1	303	303	1	6	14	0	神卡材料	0
210	1	24	13	2	2	324200508	1	303	303	1	6	14	0	神卡材料	0
210	1	25	13	2	2	324200508	1	303	303	1	6	14	0	神卡材料	0
210	1	0	14	2	2	430100301	2	0	0	0	15	14	0	神卡材料	0
210	1	1	14	2	2	430100301	2	0	0	0	15	14	0	神卡材料	0
210	1	2	14	2	2	430100301	2	0	0	0	15	14	0	神卡材料	0
210	1	3	14	2	2	430100301	2	0	0	0	15	14	0	神卡材料	0
210	1	4	14	2	2	430100301	2	0	0	0	15	14	0	神卡材料	0
210	1	5	14	2	2	430100301	2	0	0	0	15	14	0	神卡材料	0
210	1	6	14	2	2	430100301	2	0	0	0	15	14	0	神卡材料	0
210	1	7	14	2	2	430100301	2	0	0	0	15	14	0	神卡材料	0
210	1	8	14	2	2	430100401	2	0	0	0	15	14	0	神卡材料	0
210	1	9	14	2	2	430100401	2	0	0	0	15	14	0	神卡材料	0
210	1	10	14	2	2	430100401	2	0	0	0	15	14	0	神卡材料	0
210	1	11	14	2	2	430100401	2	0	0	0	15	14	0	神卡材料	0
210	1	12	14	2	2	430100401	2	0	0	0	15	14	0	神卡材料	0
210	1	13	14	2	2	430100401	2	0	0	0	15	14	0	神卡材料	0
210	1	14	14	2	2	430100601	2	0	0	0	15	14	0	神卡材料	0
210	1	15	14	2	2	430100601	2	0	0	0	15	14	0	神卡材料	0
210	1	16	14	2	2	430100601	2	0	0	0	15	14	0	神卡材料	0
210	1	17	14	2	2	430100601	2	0	0	0	15	14	0	神卡材料	0
210	1	18	14	2	2	430100601	2	0	0	0	15	14	0	神卡材料	0
210	1	19	14	2	2	430100601	2	0	0	0	15	14	0	神卡材料	0
210	1	20	14	2	2	430100801	2	0	0	0	15	14	0	神卡材料	0
210	1	21	14	2	2	430100801	2	0	0	0	15	14	0	神卡材料	0
210	1	22	14	2	2	430100801	2	0	0	0	15	14	0	神卡材料	0
210	1	23	14	2	2	430100801	2	0	0	0	15	14	0	神卡材料	0
210	1	24	14	2	2	430100801	2	0	0	0	15	14	0	神卡材料	0
210	1	25	14	2	2	430100801	2	0	0	0	15	14	0	神卡材料	0
210	1	0	15	3	2	420200200	1	9000	9000	1	11	17	0	神卡材料	0
210	1	1	15	3	2	420200200	1	9000	9000	1	11	17	0	神卡材料	0
210	1	2	15	3	2	420200200	1	9000	9000	1	11	17	0	神卡材料	0
210	1	3	15	3	2	420200200	1	9000	9000	1	11	17	0	神卡材料	0
210	1	4	15	3	2	420200200	1	9000	9000	1	11	17	0	神卡材料	0
210	1	5	15	3	2	420200200	1	9000	9000	1	11	17	0	神卡材料	0
210	1	6	15	3	2	420200200	1	9000	9000	1	11	17	0	神卡材料	0
210	1	7	15	3	2	420200200	1	9000	9000	1	11	17	0	神卡材料	0
210	1	8	15	3	2	420200300	1	9000	9000	1	11	17	0	神卡材料	0
210	1	9	15	3	2	420200300	1	9000	9000	1	11	17	0	神卡材料	0
210	1	10	15	3	2	420200300	1	9000	9000	1	11	17	0	神卡材料	0
210	1	11	15	3	2	420200300	1	9000	9000	1	11	17	0	神卡材料	0
210	1	12	15	3	2	420200300	1	9000	9000	1	11	17	0	神卡材料	0
210	1	13	15	3	2	420200300	1	9000	9000	1	11	17	0	神卡材料	0
210	1	14	15	3	2	420200400	1	9000	9000	1	11	17	0	神卡材料	0
210	1	15	15	3	2	420200400	1	9000	9000	1	11	17	0	神卡材料	0
210	1	16	15	3	2	420200400	1	9000	9000	1	11	17	0	神卡材料	0
210	1	17	15	3	2	420200400	1	9000	9000	1	11	17	0	神卡材料	0
210	1	18	15	3	2	420200400	1	9000	9000	1	11	17	0	神卡材料	0
210	1	19	15	3	2	420200400	1	9000	9000	1	11	17	0	神卡材料	0
210	1	20	15	3	2	420200500	1	9000	9000	1	11	17	0	神卡材料	0
210	1	21	15	3	2	420200500	1	9000	9000	1	11	17	0	神卡材料	0
210	1	22	15	3	2	420200500	1	9000	9000	1	11	17	0	神卡材料	0
210	1	23	15	3	2	420200500	1	9000	9000	1	11	17	0	神卡材料	0
210	1	24	15	3	2	420200500	1	9000	9000	1	11	17	0	神卡材料	0
210	1	25	15	3	2	420200500	1	9000	9000	1	11	17	0	神卡材料	0
210	1	0	16	3	2	420200200	2	1000	1000	1	11	17	0	神卡材料	0
210	1	1	16	3	2	420200200	2	1000	1000	1	11	17	0	神卡材料	0
210	1	2	16	3	2	420200200	2	1000	1000	1	11	17	0	神卡材料	0
210	1	3	16	3	2	420200200	2	1000	1000	1	11	17	0	神卡材料	0
210	1	4	16	3	2	420200200	2	1000	1000	1	11	17	0	神卡材料	0
210	1	5	16	3	2	420200200	2	1000	1000	1	11	17	0	神卡材料	0
210	1	6	16	3	2	420200200	2	1000	1000	1	11	17	0	神卡材料	0
210	1	7	16	3	2	420200200	2	1000	1000	1	11	17	0	神卡材料	0
210	1	8	16	3	2	420200300	2	1000	1000	1	11	17	0	神卡材料	0
210	1	9	16	3	2	420200300	2	1000	1000	1	11	17	0	神卡材料	0
210	1	10	16	3	2	420200300	2	1000	1000	1	11	17	0	神卡材料	0
210	1	11	16	3	2	420200300	2	1000	1000	1	11	17	0	神卡材料	0
210	1	12	16	3	2	420200300	2	1000	1000	1	11	17	0	神卡材料	0
210	1	13	16	3	2	420200300	2	1000	1000	1	11	17	0	神卡材料	0
210	1	14	16	3	2	420200400	2	1000	1000	1	11	17	0	神卡材料	0
210	1	15	16	3	2	420200400	2	1000	1000	1	11	17	0	神卡材料	0
210	1	16	16	3	2	420200400	2	1000	1000	1	11	17	0	神卡材料	0
210	1	17	16	3	2	420200400	2	1000	1000	1	11	17	0	神卡材料	0
210	1	18	16	3	2	420200400	2	1000	1000	1	11	17	0	神卡材料	0
210	1	19	16	3	2	420200400	2	1000	1000	1	11	17	0	神卡材料	0
210	1	20	16	3	2	420200500	2	1000	1000	1	11	17	0	神卡材料	0
210	1	21	16	3	2	420200500	2	1000	1000	1	11	17	0	神卡材料	0
210	1	22	16	3	2	420200500	2	1000	1000	1	11	17	0	神卡材料	0
210	1	23	16	3	2	420200500	2	1000	1000	1	11	17	0	神卡材料	0
210	1	24	16	3	2	420200500	2	1000	1000	1	11	17	0	神卡材料	0
210	1	25	16	3	2	420200500	2	1000	1000	1	11	17	0	神卡材料	0
210	1	0	17	3	2	430100301	2	0	0	0	18	17	0	神卡材料	0
210	1	1	17	3	2	430100301	2	0	0	0	18	17	0	神卡材料	0
210	1	2	17	3	2	430100301	2	0	0	0	18	17	0	神卡材料	0
210	1	3	17	3	2	430100301	2	0	0	0	18	17	0	神卡材料	0
210	1	4	17	3	2	430100301	2	0	0	0	18	17	0	神卡材料	0
210	1	5	17	3	2	430100301	2	0	0	0	18	17	0	神卡材料	0
210	1	6	17	3	2	430100301	2	0	0	0	18	17	0	神卡材料	0
210	1	7	17	3	2	430100301	2	0	0	0	18	17	0	神卡材料	0
210	1	8	17	3	2	430100401	2	0	0	0	18	17	0	神卡材料	0
210	1	9	17	3	2	430100401	2	0	0	0	18	17	0	神卡材料	0
210	1	10	17	3	2	430100401	2	0	0	0	18	17	0	神卡材料	0
210	1	11	17	3	2	430100401	2	0	0	0	18	17	0	神卡材料	0
210	1	12	17	3	2	430100401	2	0	0	0	18	17	0	神卡材料	0
210	1	13	17	3	2	430100401	2	0	0	0	18	17	0	神卡材料	0
210	1	14	17	3	2	430100601	2	0	0	0	18	17	0	神卡材料	0
210	1	15	17	3	2	430100601	2	0	0	0	18	17	0	神卡材料	0
210	1	16	17	3	2	430100601	2	0	0	0	18	17	0	神卡材料	0
210	1	17	17	3	2	430100601	2	0	0	0	18	17	0	神卡材料	0
210	1	18	17	3	2	430100601	2	0	0	0	18	17	0	神卡材料	0
210	1	19	17	3	2	430100601	2	0	0	0	18	17	0	神卡材料	0
210	1	20	17	3	2	430100801	2	0	0	0	18	17	0	神卡材料	0
210	1	21	17	3	2	430100801	2	0	0	0	18	17	0	神卡材料	0
210	1	22	17	3	2	430100801	2	0	0	0	18	17	0	神卡材料	0
210	1	23	17	3	2	430100801	2	0	0	0	18	17	0	神卡材料	0
210	1	24	17	3	2	430100801	2	0	0	0	18	17	0	神卡材料	0
210	1	25	17	3	2	430100801	2	0	0	0	18	17	0	神卡材料	0
210	1	0	18	4	2	430200304	1	10000	10000	1	15	19	0	神卡材料	0
210	1	1	18	4	2	430200304	1	10000	10000	1	15	19	0	神卡材料	0
210	1	2	18	4	2	430200304	1	10000	10000	1	15	19	0	神卡材料	0
210	1	3	18	4	2	430200304	1	10000	10000	1	15	19	0	神卡材料	0
210	1	4	18	4	2	430200304	1	10000	10000	1	15	19	0	神卡材料	0
210	1	5	18	4	2	430200304	1	10000	10000	1	15	19	0	神卡材料	0
210	1	6	18	4	2	430200304	1	10000	10000	1	15	19	0	神卡材料	0
210	1	7	18	4	2	430200304	1	10000	10000	1	15	19	0	神卡材料	0
210	1	8	18	4	2	430200304	1	10000	10000	1	15	19	0	神卡材料	0
210	1	9	18	4	2	430200304	1	10000	10000	1	15	19	0	神卡材料	0
210	1	10	18	4	2	430200304	1	10000	10000	1	15	19	0	神卡材料	0
210	1	11	18	4	2	430200404	1	10000	10000	1	15	19	0	神卡材料	0
210	1	12	18	4	2	430200404	1	10000	10000	1	15	19	0	神卡材料	0
210	1	13	18	4	2	430200404	1	10000	10000	1	15	19	0	神卡材料	0
210	1	14	18	4	2	430200404	1	10000	10000	1	15	19	0	神卡材料	0
210	1	15	18	4	2	430200404	1	10000	10000	1	15	19	0	神卡材料	0
210	1	16	18	4	2	430200404	1	10000	10000	1	15	19	0	神卡材料	0
210	1	17	18	4	2	430200404	1	10000	10000	1	15	19	0	神卡材料	0
210	1	18	18	4	2	430200404	1	10000	10000	1	15	19	0	神卡材料	0
210	1	19	18	4	2	430200404	1	10000	10000	1	15	19	0	神卡材料	0
210	1	20	18	4	2	430200504	1	10000	10000	1	15	19	0	神卡材料	0
210	1	21	18	4	2	430200504	1	10000	10000	1	15	19	0	神卡材料	0
210	1	22	18	4	2	430200504	1	10000	10000	1	15	19	0	神卡材料	0
210	1	23	18	4	2	430200504	1	10000	10000	1	15	19	0	神卡材料	0
210	1	24	18	4	2	430200504	1	10000	10000	1	15	19	0	神卡材料	0
210	1	25	18	4	2	430200504	1	10000	10000	1	15	19	0	神卡材料	0
210	1	0	19	4	2	310255271	1	0	0	0	20	19	0	神卡材料	0
210	1	1	19	4	2	310255271	1	0	0	0	20	19	0	神卡材料	0
210	1	2	19	4	2	310255271	1	0	0	0	20	19	0	神卡材料	0
210	1	3	19	4	2	310255271	1	0	0	0	20	19	0	神卡材料	0
210	1	4	19	4	2	310255271	1	0	0	0	20	19	0	神卡材料	0
210	1	5	19	4	2	310255271	1	0	0	0	20	19	0	神卡材料	0
210	1	6	19	4	2	310255271	1	0	0	0	20	19	0	神卡材料	0
210	1	7	19	4	2	310255271	1	0	0	0	20	19	0	神卡材料	0
210	1	8	19	4	2	310255271	1	0	0	0	20	19	0	神卡材料	0
210	1	9	19	4	2	310255271	1	0	0	0	20	19	0	神卡材料	0
210	1	10	19	4	2	310255271	1	0	0	0	20	19	0	神卡材料	0
210	1	11	19	4	2	310255272	1	0	0	0	20	19	0	神卡材料	0
210	1	12	19	4	2	310255272	1	0	0	0	20	19	0	神卡材料	0
210	1	13	19	4	2	310255272	1	0	0	0	20	19	0	神卡材料	0
210	1	14	19	4	2	310255272	1	0	0	0	20	19	0	神卡材料	0
210	1	15	19	4	2	310255272	1	0	0	0	20	19	0	神卡材料	0
210	1	16	19	4	2	310255272	1	0	0	0	20	19	0	神卡材料	0
210	1	17	19	4	2	310255272	1	0	0	0	20	19	0	神卡材料	0
210	1	18	19	4	2	310255272	1	0	0	0	20	19	0	神卡材料	0
210	1	19	19	4	2	310255272	1	0	0	0	20	19	0	神卡材料	0
210	1	20	19	4	2	310255273	1	0	0	0	20	19	0	神卡材料	0
210	1	21	19	4	2	310255273	1	0	0	0	20	19	0	神卡材料	0
210	1	22	19	4	2	310255273	1	0	0	0	20	19	0	神卡材料	0
210	1	23	19	4	2	310255273	1	0	0	0	20	19	0	神卡材料	0
210	1	24	19	4	2	310255273	1	0	0	0	20	19	0	神卡材料	0
210	1	25	19	4	2	310255273	1	0	0	0	20	19	0	神卡材料	0
210	1	0	20	5	2	430201310	5	10000	10000	0	0	19	0	神卡材料	0
210	1	1	20	5	2	430201310	5	10000	10000	0	0	19	0	神卡材料	0
210	1	2	20	5	2	430201310	5	10000	10000	0	0	19	0	神卡材料	0
210	1	3	20	5	2	430201310	5	10000	10000	0	0	19	0	神卡材料	0
210	1	4	20	5	2	430201310	5	10000	10000	0	0	19	0	神卡材料	0
210	1	5	20	5	2	430201310	5	10000	10000	0	0	19	0	神卡材料	0
210	1	6	20	5	2	430201310	5	10000	10000	0	0	19	0	神卡材料	0
210	1	7	20	5	2	430201310	5	10000	10000	0	0	19	0	神卡材料	0
210	1	8	20	5	2	430201310	5	10000	10000	0	0	19	0	神卡材料	0
210	1	9	20	5	2	430201310	5	10000	10000	0	0	19	0	神卡材料	0
210	1	10	20	5	2	430201310	5	10000	10000	0	0	19	0	神卡材料	0
210	1	11	20	5	2	430201410	4	10000	10000	0	0	19	0	神卡材料	0
210	1	12	20	5	2	430201410	4	10000	10000	0	0	19	0	神卡材料	0
210	1	13	20	5	2	430201410	4	10000	10000	0	0	19	0	神卡材料	0
210	1	14	20	5	2	430201410	4	10000	10000	0	0	19	0	神卡材料	0
210	1	15	20	5	2	430201410	4	10000	10000	0	0	19	0	神卡材料	0
210	1	16	20	5	2	430201410	4	10000	10000	0	0	19	0	神卡材料	0
210	1	17	20	5	2	430201410	4	10000	10000	0	0	19	0	神卡材料	0
210	1	18	20	5	2	430201410	4	10000	10000	0	0	19	0	神卡材料	0
210	1	19	20	5	2	430201410	4	10000	10000	0	0	19	0	神卡材料	0
210	1	20	20	5	2	430201510	3	10000	10000	0	0	19	0	神卡材料	0
210	1	21	20	5	2	430201510	3	10000	10000	0	0	19	0	神卡材料	0
210	1	22	20	5	2	430201510	3	10000	10000	0	0	19	0	神卡材料	0
210	1	23	20	5	2	430201510	3	10000	10000	0	0	19	0	神卡材料	0
210	1	24	20	5	2	430201510	3	10000	10000	0	0	19	0	神卡材料	0
210	1	25	20	5	2	430201510	3	10000	10000	0	0	19	0	神卡材料	0
211	1	0	0	0	2	330100101	4	3500	3500	1	0	5	0	神卡材料	0
211	1	1	0	0	2	330100101	4	3500	3500	1	0	5	0	神卡材料	0
211	1	2	0	0	2	330100101	4	3500	3500	1	0	5	0	神卡材料	0
211	1	3	0	0	2	330100101	4	3500	3500	1	0	5	0	神卡材料	0
211	1	4	0	0	2	330100101	4	3500	3500	1	0	5	0	神卡材料	0
211	1	5	0	0	2	330100101	4	3500	3500	1	0	5	0	神卡材料	0
211	1	6	0	0	2	330100101	4	3500	3500	1	0	5	0	神卡材料	0
211	1	7	0	0	2	330100101	4	3500	3500	1	0	5	0	神卡材料	0
211	1	8	0	0	2	330100101	4	3500	3500	1	0	5	0	神卡材料	0
211	1	9	0	0	2	330100101	4	3500	3500	1	0	5	0	神卡材料	0
211	1	10	0	0	2	330100101	4	3500	3500	1	0	5	0	神卡材料	0
211	1	11	0	0	2	330100101	4	3500	3500	1	0	5	0	神卡材料	0
211	1	12	0	0	2	330100101	4	3500	3500	1	0	5	0	神卡材料	0
211	1	13	0	0	2	330100101	4	3500	3500	1	0	5	0	神卡材料	0
211	1	14	0	0	2	330100101	4	3500	3500	1	0	5	0	神卡材料	0
211	1	15	0	0	2	330100101	4	3500	3500	1	0	5	0	神卡材料	0
211	1	16	0	0	2	330100101	4	3500	3500	1	0	5	0	神卡材料	0
211	1	17	0	0	2	330100102	3	3500	3500	1	0	5	0	神卡材料	0
211	1	18	0	0	2	330100102	3	3500	3500	1	0	5	0	神卡材料	0
211	1	19	0	0	2	330100102	3	3500	3500	1	0	5	0	神卡材料	0
211	1	20	0	0	2	330100102	3	3500	3500	1	0	5	0	神卡材料	0
211	1	21	0	0	2	330100102	3	3500	3500	1	0	5	0	神卡材料	0
211	1	22	0	0	2	330100102	3	3500	3500	1	0	5	0	神卡材料	0
211	1	23	0	0	2	330100103	2	3500	3500	1	0	5	0	神卡材料	0
211	1	24	0	0	2	330100103	2	3500	3500	1	0	5	0	神卡材料	0
211	1	25	0	0	2	330100103	2	3500	3500	1	0	5	0	神卡材料	0
211	1	0	1	0	2	330100101	5	2500	2500	1	0	5	0	神卡材料	0
211	1	1	1	0	2	330100101	5	2500	2500	1	0	5	0	神卡材料	0
211	1	2	1	0	2	330100101	5	2500	2500	1	0	5	0	神卡材料	0
211	1	3	1	0	2	330100101	5	2500	2500	1	0	5	0	神卡材料	0
211	1	4	1	0	2	330100101	5	2500	2500	1	0	5	0	神卡材料	0
211	1	5	1	0	2	330100101	5	2500	2500	1	0	5	0	神卡材料	0
211	1	6	1	0	2	330100101	5	2500	2500	1	0	5	0	神卡材料	0
211	1	7	1	0	2	330100101	5	2500	2500	1	0	5	0	神卡材料	0
211	1	8	1	0	2	330100101	5	2500	2500	1	0	5	0	神卡材料	0
211	1	9	1	0	2	330100101	5	2500	2500	1	0	5	0	神卡材料	0
211	1	10	1	0	2	330100101	5	2500	2500	1	0	5	0	神卡材料	0
211	1	11	1	0	2	330100101	5	2500	2500	1	0	5	0	神卡材料	0
211	1	12	1	0	2	330100101	5	2500	2500	1	0	5	0	神卡材料	0
211	1	13	1	0	2	330100101	5	2500	2500	1	0	5	0	神卡材料	0
211	1	14	1	0	2	330100101	5	2500	2500	1	0	5	0	神卡材料	0
211	1	15	1	0	2	330100101	5	2500	2500	1	0	5	0	神卡材料	0
211	1	16	1	0	2	330100101	5	2500	2500	1	0	5	0	神卡材料	0
211	1	17	1	0	2	330100102	4	2500	2500	1	0	5	0	神卡材料	0
211	1	18	1	0	2	330100102	4	2500	2500	1	0	5	0	神卡材料	0
211	1	19	1	0	2	330100102	4	2500	2500	1	0	5	0	神卡材料	0
211	1	20	1	0	2	330100102	4	2500	2500	1	0	5	0	神卡材料	0
211	1	21	1	0	2	330100102	4	2500	2500	1	0	5	0	神卡材料	0
211	1	22	1	0	2	330100102	4	2500	2500	1	0	5	0	神卡材料	0
211	1	23	1	0	2	330100103	3	2500	2500	1	0	5	0	神卡材料	0
211	1	24	1	0	2	330100103	3	2500	2500	1	0	5	0	神卡材料	0
211	1	25	1	0	2	330100103	3	2500	2500	1	0	5	0	神卡材料	0
211	1	0	2	0	2	330100101	6	2000	2000	1	0	5	0	神卡材料	0
211	1	1	2	0	2	330100101	6	2000	2000	1	0	5	0	神卡材料	0
211	1	2	2	0	2	330100101	6	2000	2000	1	0	5	0	神卡材料	0
211	1	3	2	0	2	330100101	6	2000	2000	1	0	5	0	神卡材料	0
211	1	4	2	0	2	330100101	6	2000	2000	1	0	5	0	神卡材料	0
211	1	5	2	0	2	330100101	6	2000	2000	1	0	5	0	神卡材料	0
211	1	6	2	0	2	330100101	6	2000	2000	1	0	5	0	神卡材料	0
211	1	7	2	0	2	330100101	6	2000	2000	1	0	5	0	神卡材料	0
211	1	8	2	0	2	330100101	6	2000	2000	1	0	5	0	神卡材料	0
211	1	9	2	0	2	330100101	6	2000	2000	1	0	5	0	神卡材料	0
211	1	10	2	0	2	330100101	6	2000	2000	1	0	5	0	神卡材料	0
211	1	11	2	0	2	330100101	6	2000	2000	1	0	5	0	神卡材料	0
211	1	12	2	0	2	330100101	6	2000	2000	1	0	5	0	神卡材料	0
211	1	13	2	0	2	330100101	6	2000	2000	1	0	5	0	神卡材料	0
211	1	14	2	0	2	330100101	6	2000	2000	1	0	5	0	神卡材料	0
211	1	15	2	0	2	330100101	6	2000	2000	1	0	5	0	神卡材料	0
211	1	16	2	0	2	330100101	6	2000	2000	1	0	5	0	神卡材料	0
211	1	17	2	0	2	330100102	5	2000	2000	1	0	5	0	神卡材料	0
211	1	18	2	0	2	330100102	5	2000	2000	1	0	5	0	神卡材料	0
211	1	19	2	0	2	330100102	5	2000	2000	1	0	5	0	神卡材料	0
211	1	20	2	0	2	330100102	5	2000	2000	1	0	5	0	神卡材料	0
211	1	21	2	0	2	330100102	5	2000	2000	1	0	5	0	神卡材料	0
211	1	22	2	0	2	330100102	5	2000	2000	1	0	5	0	神卡材料	0
211	1	23	2	0	2	330100103	4	2000	2000	1	0	5	0	神卡材料	0
211	1	24	2	0	2	330100103	4	2000	2000	1	0	5	0	神卡材料	0
211	1	25	2	0	2	330100103	4	2000	2000	1	0	5	0	神卡材料	0
211	1	0	3	0	2	330100101	7	1500	1500	1	0	5	0	神卡材料	0
211	1	1	3	0	2	330100101	7	1500	1500	1	0	5	0	神卡材料	0
211	1	2	3	0	2	330100101	7	1500	1500	1	0	5	0	神卡材料	0
211	1	3	3	0	2	330100101	7	1500	1500	1	0	5	0	神卡材料	0
211	1	4	3	0	2	330100101	7	1500	1500	1	0	5	0	神卡材料	0
211	1	5	3	0	2	330100101	7	1500	1500	1	0	5	0	神卡材料	0
211	1	6	3	0	2	330100101	7	1500	1500	1	0	5	0	神卡材料	0
211	1	7	3	0	2	330100101	7	1500	1500	1	0	5	0	神卡材料	0
211	1	8	3	0	2	330100101	7	1500	1500	1	0	5	0	神卡材料	0
211	1	9	3	0	2	330100101	7	1500	1500	1	0	5	0	神卡材料	0
211	1	10	3	0	2	330100101	7	1500	1500	1	0	5	0	神卡材料	0
211	1	11	3	0	2	330100101	7	1500	1500	1	0	5	0	神卡材料	0
211	1	12	3	0	2	330100101	7	1500	1500	1	0	5	0	神卡材料	0
211	1	13	3	0	2	330100101	7	1500	1500	1	0	5	0	神卡材料	0
211	1	14	3	0	2	330100101	7	1500	1500	1	0	5	0	神卡材料	0
211	1	15	3	0	2	330100101	7	1500	1500	1	0	5	0	神卡材料	0
211	1	16	3	0	2	330100101	7	1500	1500	1	0	5	0	神卡材料	0
211	1	17	3	0	2	330100102	6	1500	1500	1	0	5	0	神卡材料	0
211	1	18	3	0	2	330100102	6	1500	1500	1	0	5	0	神卡材料	0
211	1	19	3	0	2	330100102	6	1500	1500	1	0	5	0	神卡材料	0
