奖励ID（1位标示<1任务2历练3系统（暂时用地图ID来定吧）4活动5道藏6宝箱7离线找回9其他>+5位类型+2位流水）	有效标志（0：无效，1：有效）	副键	世界科技系数ID（关联world_civ_mod表ID，经验1200001铜币1203001）	状态限制ID	次数限制	需要背包格子	是否绑定（0是不绑定，1是绑定）	上报活动ID	奖励1模式（1货币，2道具，3宝石精华，4BUFF，5奖励任务,6掉落ID，7事件ID，8国家积分，9给予额外储备经验奖励参数1表示多给的经验（从储备经验扣除），10增加帮派资金参数1数量，11对应的成就ID，12奖励邮件ID，13增加恩爱值【参数1：要加的数值  参数2: 0表示默认给男方加，1表示不限制】），14补偿升级所需经验（参数1：目标等级下限  参数2：目标等级上限，客户端默认显示经验图标），207代金券）	奖励1参数1(货币枚举：1感悟，2军功，3威望（无用），4荣誉（无用），5贡献，6体力，7神识，8学分，9荣誉（原魔符），10修炼经验，11师德值，12亿经验，200经验,201星辉，202金币，203铜币，204元宝，205绑元，206双倍经验储量)，BUFF（ID，等级），国家积分增长值	奖励1参数2	奖励1参数3（奖励说明，填字符串，纯数字的话要加双引号例:"1"）	装备品质系数(如果是道具请填-1，否则弹出的TIPS会出错；如果是成就道具，就填-2才能隐藏)	是否高价物	奖励2模式（1货币，2道具，3宝石精华，4BUFF，5奖励任务,6掉落ID，7事件ID，8国家积分，9给予额外储备经验奖励参数1表示多给的经验（从储备经验扣除），10增加帮派资金参数1数量，11对应的成就ID，12奖励邮件ID，13增加恩爱值【参数1：要加的数值  参数2: 0表示默认给男方加，1表示不限制】），14补偿升级所需经验（参数1：目标等级下限  参数2：目标等级上限），207代金券）	奖励2参数1(货币枚举：1感悟，2军功，3威望（无用），4荣誉（无用），5贡献，6体力，7神识，8学分，9荣誉（原魔符），10修炼经验，11师德值，12亿经验，200经验,201星辉，202金币，203铜币，204元宝，205绑元，206双倍经验储量)，BUFF（ID，等级），国家积分增长值	奖励2参数2	奖励2参数3（奖励说明，填字符串）	装备品质系数(如果是道具请填-1，否则弹出的TIPS会出错；如果是成就道具，就填-2才能隐藏)	是否高价物	奖励3模式（1货币，2道具，3宝石精华，4BUFF，5奖励任务,6掉落ID，7事件ID，8国家积分，9给予额外储备经验奖励参数1表示多给的经验（从储备经验扣除），10增加帮派资金参数1数量，11对应的成就ID，12奖励邮件ID，13增加恩爱值【参数1：要加的数值  参数2: 0表示默认给男方加，1表示不限制】），14补偿升级所需经验（参数1：目标等级下限  参数2：目标等级上限），207代金券）	奖励3参数1(货币枚举：1感悟，2军功，3威望（无用），4荣誉（无用），5贡献，6体力，7神识，8学分，9荣誉（原魔符），10修炼经验，11师德值，12亿经验，200经验,201星辉，202金币，203铜币，204元宝，205绑元，206双倍经验储量)，BUFF（ID，等级），国家积分增长值	奖励3参数2	奖励3参数3（奖励说明，填字符串）	装备品质系数(如果是道具请填-1，否则弹出的TIPS会出错；如果是成就道具，就填-2才能隐藏)	是否高价物	奖励4模式（1货币，2道具，3宝石精华，4BUFF，5奖励任务,6掉落ID，7事件ID，8国家积分，9给予额外储备经验奖励参数1表示多给的经验（从储备经验扣除），10增加帮派资金参数1数量，11对应的成就ID，12奖励邮件ID，13增加恩爱值【参数1：要加的数值  参数2: 0表示默认给男方加，1表示不限制】），14补偿升级所需经验（参数1：目标等级下限  参数2：目标等级上限），207代金券）	奖励4参数1(货币枚举：1感悟，2军功，3威望（无用），4荣誉（无用），5贡献，6体力，7神识，8学分，9荣誉（原魔符），10修炼经验，11师德值，12亿经验，200经验,201星辉，202金币，203铜币，204元宝，205绑元，206双倍经验储量)，BUFF（ID，等级），国家积分增长值	奖励4参数2	奖励4参数3（奖励说明，填字符串）	装备品质系数(如果是道具请填-1，否则弹出的TIPS会出错；如果是成就道具，就填-2才能隐藏)	是否高价物	奖励5模式（1货币，2道具，3宝石精华，4BUFF，5奖励任务,6掉落ID，7事件ID，8国家积分，9给予额外储备经验奖励参数1表示多给的经验（从储备经验扣除），10增加帮派资金参数1数量，11对应的成就ID，12奖励邮件ID，13增加恩爱值【参数1：要加的数值  参数2: 0表示默认给男方加，1表示不限制】），14补偿升级所需经验（参数1：目标等级下限  参数2：目标等级上限），207代金券）	奖励5参数1(货币枚举：1感悟，2军功，3威望（无用），4荣誉（无用），5贡献，6体力，7神识，8学分，9荣誉（原魔符），10修炼经验，11师德值，12亿经验，200经验,201星辉，202金币，203铜币，204元宝，205绑元，206双倍经验储量)，BUFF（ID，等级），国家积分增长值	奖励5参数2	奖励5参数3（奖励说明，填字符串）	装备品质系数(如果是道具请填-1，否则弹出的TIPS会出错；如果是成就道具，就填-2才能隐藏)	是否高价物	奖励6模式（1货币，2道具，3宝石精华，4BUFF，5奖励任务,6掉落ID，7事件ID，8国家积分，9给予额外储备经验奖励参数1表示多给的经验（从储备经验扣除），10增加帮派资金参数1数量，11对应的成就ID，12奖励邮件ID，13增加恩爱值【参数1：要加的数值  参数2: 0表示默认给男方加，1表示不限制】），14补偿升级所需经验（参数1：目标等级下限  参数2：目标等级上限），207代金券）	奖励6参数1(货币枚举：1感悟，2军功，3威望（无用），4荣誉（无用），5贡献，6体力，7神识，8学分，9荣誉（原魔符），10修炼经验，11师德值，12亿经验，200经验,201星辉，202金币，203铜币，204元宝，205绑元，206双倍经验储量)，BUFF（ID，等级），国家积分增长值	奖励6参数2	奖励6参数3（奖励说明，填字符串）	装备品质系数(如果是道具请填-1，否则弹出的TIPS会出错；如果是成就道具，就填-2才能隐藏)	是否高价物	奖励预览文字显示
10034901	1	1	0	0	0	1	1	0	1	200	15000	0	0	0	1	5	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10111401	1	1	0	0	0	1	1	0	1	200	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10009101	1	1	0	0	0	1	1	0	1	200	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10119801	1	1	0	0	0	1	1	0	1	200	45000	0	0	0	5	1069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10119802	1	1	0	0	0	1	1	0	1	205	10	0	0	0	1	5	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10106901	1	1	0	0	0	1	1	0	1	200	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10030401	1	1	0	0	0	1	1	0	1	200	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10002901	1	1	0	90000001	0	1	1	0	1	200	5000	0	0	0	2	422101140	1	0	-1	0	5	1197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10002901	1	2	0	90000002	0	1	1	0	1	200	5000	0	0	0	2	422102140	1	0	-1	0	5	1197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10002901	1	3	0	90000003	0	1	1	0	1	200	5000	0	0	0	2	422103140	1	0	-1	0	5	1197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10002901	1	4	0	90000004	0	1	1	0	1	200	5000	0	0	0	2	422104140	1	0	-1	0	5	1197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10119701	1	1	0	0	0	1	1	0	1	200	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10002201	1	1	0	0	0	1	1	0	1	200	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10002701	1	1	0	0	0	1	1	0	1	200	5000	0	0	0	2	322700013	1	0	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10106401	1	1	0	0	0	1	1	0	1	200	35000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10002501	1	1	0	0	0	1	1	0	1	200	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10002401	1	1	0	0	0	1	1	0	1	200	5000	0	0	0	12	1401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10004401	1	1	0	0	0	1	1	0	1	200	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10004501	1	1	0	0	0	1	1	0	1	200	5000	0	0	0	0	0	0	0	-1	0	1	5	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10005601	1	1	0	0	0	1	1	0	1	200	5000	0	0	0	2	324200002	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10008201	1	1	0	0	0	1	1	0	1	200	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10108401	1	1	0	0	0	1	1	0	1	200	5000	0	0	0	5	1083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10034601	1	1	0	0	0	1	1	0	1	203	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10109301	1	1	0	0	0	1	1	0	1	200	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10106501	1	1	0	0	0	1	1	0	1	200	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10108501	1	1	0	0	0	1	1	0	1	200	5000	0	0	0	1	5	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10031001	1	1	0	0	0	1	1	0	1	200	6000	0	0	0	2	300110610	1	0	-1	0	2	300110910	1	0	-1	0	2	300110410	1	0	-1	0	1	5	105	0	0	0	0	0	0	0	0	0	0
10035101	1	1	0	0	0	1	1	0	1	200	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10125501	1	1	0	0	0	1	1	0	1	200	5000	0	0	0	1	5	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10003501	1	1	0	0	0	1	1	0	1	200	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10127401	1	1	0	0	0	1	1	0	1	200	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10111301	1	1	0	0	0	1	1	0	1	200	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10111101	1	1	0	0	0	1	1	0	1	200	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10005201	1	1	0	0	0	1	1	0	1	200	5000	0	0	0	2	322700014	1	0	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10106301	1	1	0	0	0	1	1	0	1	200	6000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10005301	1	1	0	0	0	1	1	0	1	200	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10109801	1	1	0	0	0	1	1	0	1	200	5000	0	0	0	5	1090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10034301	1	1	0	0	0	1	1	0	1	203	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10109101	1	1	0	0	0	1	1	0	1	200	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10119601	1	1	0	0	0	1	1	0	1	200	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10035201	1	1	0	0	0	1	1	0	1	200	5000	0	0	0	5	87	0	0	0	0	5	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10008701	1	1	0	0	0	1	1	0	1	200	50000	0	0	1	1	5	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10009801	1	1	0	0	0	1	1	0	1	200	50000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10109201	1	1	0	0	0	1	1	0	1	205	50	0	0	1	1	200	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10003601	1	1	0	0	0	1	1	0	1	200	100000	0	0	0	5	30	0	0	0	0	5	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10003001	1	1	0	0	0	1	1	0	1	200	150000	0	0	1	5	31	0	0	0	0	2	400130101	1	0	-1	0	2	400130102	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10003101	1	1	0	0	0	1	1	0	1	200	100000	0	0	1	5	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10003201	1	1	0	0	0	1	1	0	1	200	100000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10106201	1	1	0	0	0	1	1	0	1	200	50000	0	0	0	2	322700015	1	0	-2	0	1	5	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10004601	1	1	0	0	0	1	1	0	1	200	55000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10003701	1	1	0	0	0	1	1	0	1	200	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10111001	1	1	0	0	0	1	1	0	1	200	5000	0	0	0	5	1067	0	0	0	0	5	1082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10110901	1	1	0	0	0	1	1	0	1	200	5000	0	0	0	1	203	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10125601	1	1	0	0	0	1	1	0	1	200	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10004701	1	1	0	0	0	1	1	0	1	200	5000	0	0	0	1	203	2000	0	0	0	5	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10007701	1	1	0	90000001	0	1	1	0	1	200	5000	0	0	1	2	422110100	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10007701	1	2	0	90000002	0	1	1	0	1	200	5000	0	0	0	2	422120100	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10007701	1	3	0	90000003	0	1	1	0	1	200	5000	0	0	0	2	422130100	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10007701	1	4	0	90000004	0	1	1	0	1	200	5000	0	0	0	2	422140100	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10110801	1	1	0	90000001	0	1	1	0	1	200	5000	0	0	0	2	422110101	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10110801	1	2	0	90000002	0	1	1	0	1	200	5000	0	0	0	2	422120101	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10110801	1	3	0	90000003	0	1	1	0	1	200	5000	0	0	0	2	422130101	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10110801	1	4	0	90000004	0	1	1	0	1	200	5000	0	0	0	2	422140101	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10004801	1	1	0	0	0	1	1	0	1	200	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10004001	1	1	0	90000001	0	1	1	0	1	200	5000	0	0	0	2	422110102	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10004001	1	2	0	90000002	0	1	1	0	1	200	5000	0	0	0	2	422120102	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10004001	1	3	0	90000003	0	1	1	0	1	200	5000	0	0	0	2	422130102	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10004001	1	4	0	90000004	0	1	1	0	1	200	5000	0	0	0	2	422140102	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10127501	1	1	0	0	0	1	1	0	1	200	20000	0	0	0	2	450100101	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10110101	1	1	0	90000001	0	1	1	0	1	200	5000	0	0	0	1	5	50	0	0	0	2	422110103	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10110101	1	2	0	90000002	0	1	1	0	1	200	5000	0	0	0	1	5	50	0	0	0	2	422120103	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10110101	1	3	0	90000003	0	1	1	0	1	200	5000	0	0	0	1	5	50	0	0	0	2	422130103	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10110101	1	4	0	90000004	0	1	1	0	1	200	5000	0	0	0	1	5	50	0	0	0	2	422140103	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10034401	1	1	0	0	0	1	1	0	1	203	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10110001	1	1	0	0	0	1	1	0	1	200	50000	0	0	0	1	203	10000	0	0	0	5	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10031301	1	1	0	0	0	1	1	0	1	200	40000	0	0	0	5	326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10032601	1	1	0	0	0	1	1	0	1	200	10000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10007501	1	1	0	0	0	1	1	0	1	205	50	0	0	1	2	410520005	3	0	-1	0	1	200	10000	0	0	0	2	300901001	1	0	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
10004101	1	1	0	0	0	1	1	0	1	200	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10004201	1	1	0	0	0	1	1	0	1	200	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10127101	1	1	0	0	0	1	1	0	1	200	10000	0	0	0	2	322700016	1	0	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10106101	1	1	0	0	0	1	1	0	1	200	100000	0	0	0	1	5	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10004901	1	1	0	0	0	1	1	0	1	200	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10107701	1	1	0	0	0	1	1	0	1	200	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10107601	1	1	0	0	0	1	1	0	1	200	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10107501	1	1	0	0	0	1	1	0	1	200	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10123401	1	1	0	0	0	1	1	0	1	200	20000	0	0	0	5	1083	0	0	0	0	5	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10108301	1	1	0	0	0	1	1	0	2	400130100	2	0	-1	1	1	200	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10003301	1	1	0	0	0	1	1	0	1	200	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10003401	1	1	0	0	0	1	1	0	1	200	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10099101	1	1	0	0	0	1	1	0	1	200	100000	0	0	0	0	0	0	0	0	0	5	331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10099102	1	1	0	90000001	0	1	1	0	2	1100110	2	0	10	0	2	402500001	10	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10099102	1	2	0	90000002	0	1	1	0	2	2100110	2	0	10	0	2	402500001	10	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10099102	1	3	0	90000003	0	1	1	0	2	3100110	2	0	10	0	2	402500001	10	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10099102	1	4	0	90000004	0	1	1	0	2	4100110	2	0	10	0	2	402500001	10	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10033101	1	1	0	0	0	1	1	0	1	200	200000	0	0	0	5	1260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10127801	1	1	0	0	0	1	1	0	1	205	50	0	0	1	2	410520005	3	0	-1	0	1	200	40000	0	0	0	5	1080	0	0	0	0	5	99	0	0	0	0	0	0	0	0	0	0	0
10113401	1	1	0	0	0	1	1	0	1	200	10000	0	0	0	2	400130100	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10007401	1	1	0	0	0	1	1	0	1	200	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10034501	1	1	0	0	0	1	1	0	1	203	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10122301	1	1	0	0	0	1	1	0	1	200	15000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10122501	1	1	0	0	0	1	1	0	1	200	10000	0	0	0	2	300200101	5	0	-1	0	2	300200102	5	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10122601	1	1	0	0	0	1	1	0	1	200	50000	0	0	0	1	203	10000	0	0	0	5	1227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10122701	1	1	0	0	0	1	1	0	1	200	10000	0	0	1	1	203	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10126101	1	1	0	0	0	1	1	0	1	200	150000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10005701	1	1	0	0	0	1	1	0	1	200	150000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10005901	1	1	0	0	0	1	1	0	1	200	150000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10114001	1	1	0	0	0	1	1	0	1	200	150000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10113901	1	1	0	0	0	1	1	0	1	200	150000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10113801	1	1	0	0	0	1	1	0	1	200	150000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10113701	1	1	0	0	0	1	1	0	1	200	150000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10113601	1	1	0	0	0	1	1	0	1	200	150000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10113501	1	1	0	0	0	1	1	0	1	200	150000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10006101	1	1	0	0	0	1	1	0	1	200	50000	0	0	0	2	322700016	1	0	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10013601	1	1	0	0	0	1	1	0	1	200	10000	0	0	0	5	90	0	0	0	0	5	316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10009001	1	1	0	0	0	1	1	0	2	400130101	2	0	-1	1	1	200	10000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
